 	qualcuno	al	telefono	vuole	sapere	dell	Anna	</S>
a23	1.7178739471e-05	0.0151297932	8.56603374114e-05	0.452554707915	0.0965023914	0.40245126815	0.032740056388	0.000518855852476
a31	0.00046143105649	0.0162419662	0.000101466391137	0.585361692638	0.0331535956	0.135653095217	0.227440622129	0.00158605061749
a29	0.0033846114855	0.0114887548667	0.000260842152379	0.346580236213	0.105462216067	0.256501992139	0.274725292376	0.00159599922517
a46	0.0143613801618	0.0198343059556	0.00163089153746	0.177442040738	0.170324568689	0.49619469738	0.119642215792	0.00056987481773
a11	0.0165993701873	0.244541038652	0.0204485331792	0.128419515579	0.126007549563	0.397955065793	0.065702391264	0.00032656300591
a20	0.00759549819577	0.500359036217	0.0921170393931	0.080693857193	0.109072056521	0.185342582931	0.024598870988	0.000221083353637
a8	0.00417355073192	0.452383055406	0.258135156464	0.0445913650643	0.12630067884	0.10336597531	0.0109490435627	0.000101167436212
a31	0.00235894992731	0.253178593135	0.365142772155	0.124791037688	0.16098215628	0.0841454684367	0.00876727918757	0.000633715288737
a38	0.00491521332577	0.111870427378	0.398539084052	0.161589069229	0.174244485427	0.0753593081456	0.0726474090625	0.000834947076246
a31	0.00660165244192	0.0583501537927	0.373642614684	0.16820498641	0.143788471809	0.0809212680485	0.146950243021	0.0215405794054
a24	0.013166947814	0.0441798042642	0.333986631561	0.17055406547	0.17046108727	0.0844142666828	0.154811217674	0.0284259981418
a37	0.0288196312713	0.0459978047547	0.28571865052	0.10435910849	0.23045247909	0.0811615312276	0.212735359225	0.0107554567206
a15	0.0341294754238	0.0338031055849	0.224257930173	0.08602013683	0.22251683303	0.101157137076	0.292843869742	0.0052715342402
a31	0.0238949908079	0.0244187935283	0.251319660058	0.135836912943	0.173967834343	0.104160329025	0.250938216581	0.0354633127467
a20	0.0367643992693	0.0217604405094	0.221433390019	0.154354284314	0.237190951448	0.101063213342	0.182153975527	0.0452793967022
a31	0.0663958694231	0.0193133128365	0.13411698334	0.104847244771	0.278975603816	0.136492383114	0.197105528509	0.0627531096874
a37	0.103557874474	0.0180559629455	0.0888025811133	0.0940328149237	0.290499854605	0.145044311038	0.191379542836	0.0686270907291
a46	0.200070058158	0.0210335593152	0.0685018703711	0.121484584975	0.303238838202	0.100126565013	0.158583100945	0.026961419743
a20	0.229698706053	0.0165801637717	0.062621538457	0.116591344992	0.258920852734	0.105098003004	0.196682493648	0.0138068745143
a24	0.221685522018	0.00983983125723	0.067835937819	0.063854712664	0.233571937578	0.108124504335	0.279553921216	0.0155336307714
a31	0.173759726673	0.00703314841908	0.10620645594	0.0509579852213	0.178790842526	0.0755906531117	0.226325215739	0.18133599359
a17	0.181386981558	0.00815653780636	0.107860006647	0.0586780117404	0.181527494175	0.0774601877039	0.15688959058	0.228041204863
a20	0.339286737186	0.00787063243545	0.0491310453823	0.0712401839135	0.174183531392	0.074250121568	0.175502200193	0.108535555288
a38	0.376855679062	0.00570086531182	0.0341531452941	0.0705760166378	0.150130113797	0.0808410245227	0.196385816731	0.085357365096
a31	0.242371119687	0.00481688710394	0.0473484367647	0.0549618775459	0.144536676599	0.0823070648409	0.156147965577	0.267509988365
a17	0.283416789896	0.00478639370131	0.0425896129216	0.0510869225153	0.120837940866	0.065481164947	0.118440165192	0.313360987122
a31	0.325509823299	0.0050135896671	0.0243901146405	0.0532519991718	0.0996331452887	0.0577391783157	0.108920118397	0.325541963374
a37	0.359237314433	0.00454440728903	0.0177169488802	0.0496441080573	0.0846870434296	0.0530534674386	0.100708886132	0.330407763125
</S>	0.491622627217	0.00378842359451	0.0136432309401	0.0486040140286	0.0834054417148	0.0569141557193	0.130815393066	0.171206679562
