 	le	buone	canzoni	si	scrivono	alla	notte	</S>
a46	0.027925386	7.77254145e-06	0.00026350637	0.0011224820375	0.51934023	0.267127185	0.1737770926	0.010436426285
a8	0.0377905216667	0.000122363172817	0.00434983013667	0.0012402936625	0.357326476667	0.273999885	0.312936767533	0.0122339319283
a31	0.0390188954889	0.000162947549606	0.00563725139089	0.00318736477083	0.560207112222	0.127443501333	0.257616545178	0.0067264084761
a41	0.336055810096	0.000368896695202	0.00194140661896	0.00371435623161	0.497673161741	0.0555274387777	0.101622369559	0.0030965405127
a31	0.645536680032	0.000459181836401	0.000787200549653	0.00152021995187	0.26043485158	0.0357370699259	0.0541174206863	0.00140732835823
a0	0.709948683344	0.000870211850134	0.000387568391884	0.00080186733729	0.18672761386	0.039172693642	0.0612466972288	0.000844635639743
a31	0.794851041115	0.000992473139378	0.000172116879295	0.000305935454097	0.10967572462	0.0323373973807	0.0611037804096	0.000561512333581
a39	0.582166079038	0.0144627114358	0.0754681316998	0.00594158370637	0.08246221154	0.0674757399602	0.17141423347	0.00060926866786
a31	0.282906795013	0.0191263667953	0.103061577333	0.0108998052355	0.156513623847	0.104104736653	0.304954997823	0.0184320866793
a10	0.151219649338	0.0341035052484	0.172429072544	0.0185275300785	0.176238373282	0.107271975551	0.315874075941	0.0243358376764
a20	0.0630457541127	0.0539286630828	0.252325024181	0.0339603263595	0.073507033094	0.137319898517	0.377145715314	0.00876761157547
a31	0.0337763357042	0.0338100386943	0.14937354806	0.0378369947865	0.165804397698	0.134316609506	0.394916555105	0.0501655347585
a10	0.0258487352347	0.0401666792314	0.152325949353	0.0436057509288	0.192395436566	0.133555776502	0.348447788368	0.0636538629762
a20	0.0171980080782	0.0739312130771	0.197205376451	0.0786590849763	0.0864154328553	0.174407798834	0.350125339456	0.0220577349821
a31	0.0119483176927	0.0631058010257	0.128451287817	0.0860272369921	0.169530860952	0.159122569611	0.333784313152	0.0480296109274
a13	0.0163013702309	0.0940533036752	0.118120778272	0.0841856443307	0.187556460317	0.15391474987	0.289647684384	0.0562199911491
a20	0.0178696472436	0.169821667892	0.118588661091	0.183035784777	0.0923808767723	0.167579709957	0.231253544795	0.0194700863897
a31	0.0114732220479	0.158608779297	0.0699785603637	0.220698561592	0.188360405591	0.120231176652	0.187144964932	0.0435043139632
a28	0.0128551304826	0.201038423099	0.0600273751212	0.171275807197	0.20151763953	0.117447022217	0.184560698311	0.0512779049544
a24	0.0132552803275	0.2601419277	0.0561213583737	0.239871569066	0.09465280751	0.136141317406	0.181795259437	0.0180205002181
a46	0.0107256746092	0.269252589233	0.0554066594579	0.282628973022	0.06662037517	0.133523289135	0.175129039812	0.00671342391603
a39	0.0096220977364	0.297058163078	0.0535142551526	0.248430827674	0.0617185877233	0.120626763045	0.204583546604	0.00444577641534
a46	0.00986761011213	0.292030204359	0.0491069250509	0.207283405891	0.0690065692411	0.105941092682	0.261104142201	0.00566007650511
a8	0.00964078503738	0.315981524786	0.042685786017	0.19984821863	0.0878562064137	0.0853767215607	0.2420051374	0.016605631335
</S>	0.00728985551869	0.346844982393	0.0311130975085	0.230390009315	0.108943598207	0.0593720992804	0.1888214137	0.0272249321675
