 	deve	che	entra	da	qui	</S>
a31	0.0004223884	0.078681116	1.65713795e-05	0.920695265	0.000173255746459	1.13889354876e-05
a21	0.112735191667	0.077312416	0.00184073528117	0.807858605	0.00023661573882	1.64110381625e-05
a31	0.150059776636	0.075690967	0.00244292191272	0.771652208333	0.000143651867107	1.05025933122e-05
a20	0.131765221625	0.230344540667	0.00239036392324	0.635304616111	0.000190600759869	4.6790729954e-06
a11	0.144921947875	0.345348416889	0.0119663111077	0.49365751537	0.00410065022662	5.1642076318e-06
a31	0.0727750069583	0.24753553563	0.0199769547026	0.638319608457	0.0202495947422	0.00114337307921
a37	0.0796378526528	0.200598358543	0.0468734242342	0.620984236152	0.0490028382474	0.0029033311264
a31	0.0871077818843	0.121607913681	0.0678834480781	0.588411245384	0.0975200127491	0.0374695965755
a8	0.108610404961	0.056326488727	0.110452759359	0.508126398461	0.15143038425	0.0650535851918
a31	0.13004315832	0.0331777822423	0.159797369786	0.343383576154	0.237417881417	0.0961802430639
a46	0.142267896107	0.0315683700808	0.183165843262	0.281251635385	0.258082053806	0.103664191688
a31	0.154553503369	0.0308397273603	0.218109687754	0.258452001795	0.261564261269	0.076480797896
</S>	0.126413233684	0.0167360196802	0.230170023877	0.238802235897	0.308578895635	0.079299568948
