 	i	bambini	non	si	vestono	da	soli	</S>
a31	0.244655965	0.0074131857	0.298308845	0.152669624	0.0223487018	0.2662633995	0.0083310722015	9.202512489e-06
a0	0.238810915	0.0127087020333	0.429981828333	0.145584862	0.0500558141333	0.1103636835	0.0124539950672	4.0191502163e-05
a31	0.203963698333	0.0231035553444	0.439001589444	0.0779924013333	0.0589106100111	0.0769372985	0.120046180022	4.46771102543e-05
a17	0.396910352778	0.0235044917815	0.294967011815	0.0577015427778	0.024431132637	0.0499451845	0.152522510007	1.78097159514e-05
a20	0.692796484259	0.0435220325938	0.134213429272	0.0386900665926	0.0146671352123	0.0233727601667	0.0525692279357	0.00016886010665
a31	0.57859896142	0.0445105658979	0.110404963091	0.0332873851975	0.0074647094041	0.0311796730556	0.188435563912	0.00611815436888
a37	0.336413433807	0.105565670333	0.173494944364	0.0538055247325	0.0251861538014	0.0612283903519	0.235814768971	0.00849111345629
a15	0.180133249602	0.148801196778	0.256983351455	0.0736503482442	0.0566697379338	0.132317210117	0.140951437324	0.0104934561521
a46	0.124972558201	0.098188313926	0.263344980485	0.0803362427481	0.0832366326446	0.174686486706	0.155256835775	0.019977955384
a24	0.124633506067	0.076227387642	0.233949346828	0.107811480916	0.0975918975482	0.155022942235	0.158448565258	0.0463149087947
a31	0.121903895356	0.045603094114	0.168541042276	0.145371396972	0.0688205925161	0.110645822745	0.145335988419	0.193778196265
a18	0.111913771785	0.0551459816047	0.191402500759	0.130778834324	0.046686014172	0.131648019582	0.11768106614	0.214743831522
a11	0.0799808179283	0.0838919118682	0.25238673692	0.0785089667747	0.0425650700573	0.192407763194	0.172249528713	0.0980091999407
a35	0.0846395733094	0.0838175586227	0.23228496564	0.0718308205916	0.0407909410191	0.177749824398	0.243458452904	0.0654278489802
a31	0.119664454436	0.0651121192076	0.17525335188	0.174886155197	0.037063215673	0.118220509133	0.199834297635	0.10996589866
a13	0.118103054812	0.0958694094025	0.17744136396	0.199069898399	0.033785275891	0.125708757378	0.131350635878	0.11867161372
a11	0.080254289604	0.123135306467	0.18560080132	0.1014378838	0.031749226297	0.152264699126	0.227665618626	0.09789220874
a31	0.072892347868	0.086592375489	0.12794717044	0.168709918933	0.020857918099	0.102143632375	0.266847319542	0.154009346247
a46	0.0906828992893	0.13790204183	0.162912226813	0.192802773644	0.0294706666997	0.114987186792	0.152454113181	0.118788110749
a31	0.0650098310964	0.14258431161	0.145326461938	0.103376218548	0.0264113456999	0.106433016931	0.22953394106	0.18132491225
a24	0.0592747816988	0.149903321537	0.144046300313	0.0714901338493	0.0280386020333	0.0989961136437	0.24636866302	0.201882097417
a35	0.0676537172329	0.206998160512	0.173008906771	0.0613646502831	0.0314774350111	0.123297661215	0.196477713673	0.139721742472
a31	0.0523834757443	0.162759906837	0.102717001257	0.122236578094	0.017474821337	0.079392729405	0.224543164558	0.238492307491
a46	0.0693468905814	0.194051075612	0.134110219419	0.137591432698	0.0265430071123	0.088573672135	0.146818527186	0.20296515403
a31	0.0599824633938	0.180858227537	0.133834420973	0.0797857098993	0.0264750137374	0.0858111363783	0.223545141395	0.20970788621
</S>	0.0323008734969	0.102786207269	0.0697321122365	0.0659173434497	0.0138235439187	0.0468435366891	0.353883520698	0.314712883105
