 	qui	ancora	stanno	con	la	luce	accesa	e	stanno	svegli	</S>
a31	0.0021500716775	0.194876515	0.151262299	4.89548458e-05	0.0125443633	7.5164165e-07	0.00936484785	0.36023296	0.208757555	0.06071576675	4.59074098725e-05
a23	0.00720541372583	0.0980755722333	0.0762434443333	4.66119891333e-05	0.0464813777667	4.89698724833e-05	0.0349642186167	0.394631806667	0.256799348333	0.08543787675	6.53621206242e-05
a31	0.00804935260861	0.0450089653111	0.0387350354111	5.01472140444e-05	0.0516128935889	6.46745829911e-05	0.0374231730522	0.314468722222	0.396252466111	0.10829217325	4.23730970081e-05
a23	0.00747423106954	0.0256907759704	0.024415159437	0.000186076475681	0.0760675821963	0.00032447209316	0.0572577845307	0.283079974074	0.393420381037	0.132063692083	1.9861189136e-05
a10	0.0939742020232	0.0181076745235	0.024719444479	0.00449171282523	0.111514407399	0.00884607359772	0.0992413965102	0.278998464691	0.169119949346	0.190950327361	3.63467570453e-05
a31	0.121968074341	0.0161852311745	0.017414025493	0.00626989464174	0.067841375133	0.0117465531659	0.0734560585034	0.267004901564	0.153684173115	0.263689355787	0.000740373145682
a37	0.076241588447	0.0154069820582	0.0172982931643	0.0169684100806	0.0536746710443	0.0316546176886	0.0564071891678	0.237859887188	0.158895397705	0.334622625262	0.000970378748561
a27	0.117285662816	0.0431455916861	0.0289825100548	0.0556866333602	0.0571845870148	0.0586767778962	0.0603694723893	0.152162335729	0.134719399235	0.291430645087	0.000356415292187
a31	0.0997706778387	0.045416223762	0.0304153373516	0.0555251129534	0.0645716490049	0.0446424586321	0.0521792794631	0.22985077191	0.141968829745	0.188335158362	0.0473244863067
a44	0.0923654261796	0.0347748917873	0.0280928071172	0.0450404828178	0.0715702056683	0.0414039468774	0.0532456641544	0.250565097303	0.129554749915	0.190256992787	0.0631296877189
a23	0.114207008727	0.0391627392624	0.0283947857057	0.0511324119393	0.0470633895561	0.0432265056258	0.0437704413848	0.134268669101	0.132925399972	0.343415257596	0.022433364723
a37	0.083468062909	0.0305804930875	0.0239530062352	0.0357338766464	0.0300160515187	0.0273501605419	0.0292096204616	0.0962486197003	0.140506503324	0.493957235865	0.00897636112433
a38	0.088333894303	0.0336902280292	0.0249512184117	0.0378318895488	0.0255117905062	0.025781891514	0.0277010118205	0.0920638665668	0.162676311108	0.476151441955	0.00530643205811
a46	0.126245838101	0.0458092063431	0.0326021421372	0.0503941555163	0.0300330091687	0.0325207831713	0.0340667376068	0.0979429088556	0.177244280369	0.368894153985	0.0042467723527
a31	0.1067200947	0.0426455161144	0.0399174290457	0.0441948298388	0.0485211787229	0.0360026210571	0.0460760945356	0.139714322952	0.136970290123	0.253295427995	0.105942200451
a28	0.101089893567	0.0423895440381	0.0392573740152	0.0467030379463	0.0503348489076	0.0383006356857	0.0489704191785	0.141750841651	0.120406593374	0.230428715998	0.140368101017
a31	0.116165674522	0.052793631346	0.0492371993384	0.0645494993154	0.0562167939692	0.0561315905619	0.0612087773928	0.101778271217	0.101444771125	0.233839675333	0.106634124539
a14	0.142476021507	0.0635847071153	0.0583140901128	0.0807616181051	0.0626052653231	0.069844928854	0.0720034291309	0.089935833739	0.087780805375	0.175346951778	0.0973463728463
a31	0.163785863836	0.0765255137051	0.0715858723709	0.103427947702	0.0689224487744	0.0871362149513	0.0840152930436	0.073353002913	0.078135863125	0.133785430593	0.0593265589488
a20	0.148454857945	0.0822902059017	0.0852508741236	0.110195109234	0.0831318775915	0.10266186165	0.0995377243479	0.0758070593043	0.060682425375	0.0978554501977	0.0541325306496
a31	0.145816852648	0.0871417753006	0.0936970033745	0.120086473078	0.0899872345305	0.11659393055	0.110378644783	0.0717471931014	0.0528250604583	0.0757976227326	0.0359281945499
a20	0.122837292216	0.0842006584335	0.0976468744582	0.122734397693	0.10671812851	0.13918712685	0.129249221594	0.0730248510338	0.0384061291528	0.0475743969109	0.0384209481833
a31	0.116712052072	0.0834106928112	0.0986776614861	0.124651349231	0.112340722837	0.14928436895	0.136818367198	0.0721385616779	0.0331571420509	0.035875443637	0.0369336657278
a20	0.104824157357	0.0780002189371	0.0958749224954	0.123040499744	0.122093862612	0.16574129965	0.148673029066	0.070551925226	0.0265294663503	0.0260557265457	0.0386149115759
a10	0.141540025786	0.0759525676457	0.0804521058318	0.118304086581	0.111088680871	0.15704650455	0.137851353022	0.074967151742	0.0361948604501	0.0267590195152	0.039843657192
a31	0.169613838595	0.0891150138819	0.0910890036106	0.135093565527	0.097844166957	0.141823619517	0.125157391007	0.062441244914	0.0346633718167	0.0269305795051	0.026228191064
a37	0.136343344532	0.0889427759606	0.0988932445369	0.130064063842	0.105642832319	0.145491953172	0.131813677002	0.0668204259713	0.0324045442722	0.025644739835	0.037938395688
a38	0.181169796511	0.0924847886535	0.0819615035123	0.132813326614	0.0836567774397	0.128636241057	0.112955475667	0.0685222136571	0.0511649220907	0.028641990945	0.0379929412293
</S>	0.234457798256	0.100875289327	0.0719121147562	0.146816688307	0.0615623937198	0.112726980528	0.0944526678335	0.0605023143285	0.0634250290453	0.0293802214725	0.0238884496147
