 	la	casa	la	costruiscono	i	muratori	</S>
a31	0.0105707061161	0.4395369465	0.0166705215	0.044192420655	0.0449257425	0.443235655	0.000868013335058
a18	0.035602031372	0.651692548833	0.0358486035	0.023663509655	0.0406737859333	0.211643895	0.000875665376686
a31	0.0374299148573	0.438949099611	0.0367454647667	0.0217987535517	0.0850006037444	0.379776588333	0.000299595987615
a20	0.0961363626858	0.18538677987	0.0174614491889	0.0335715808506	0.100417840315	0.566924729444	0.000101264878992
a31	0.122975237895	0.107081935623	0.0103916017396	0.0427313499502	0.0903546791717	0.625699659815	0.000765568812397
a37	0.178099846298	0.0613544142077	0.0153096885899	0.0621492863167	0.0962266883906	0.585849239938	0.0010108481408
a18	0.230331178766	0.0754354714026	0.06433994953	0.132146508772	0.0833246781302	0.413126466646	0.00129573621693
a46	0.147178082922	0.110341127134	0.12310059651	0.168514392924	0.0967792927101	0.349106388882	0.00498012790564
a31	0.123240114307	0.110539279045	0.12171397417	0.108037530875	0.0659658149034	0.248368450961	0.222134860969
a46	0.109454734769	0.090731193015	0.11163392339	0.125105813525	0.0601747823011	0.210465561654	0.292434026756
a31	0.0639737862563	0.063265854005	0.0931390194633	0.133771495175	0.0610591824337	0.226855010551	0.357935682019
a46	0.0469941780854	0.0522158576683	0.0827979101544	0.136831095725	0.0633776658112	0.23709723685	0.380686088806
a31	0.0405432523618	0.0488708272228	0.0800036477181	0.144232796908	0.0703939519371	0.28091315895	0.335042407735
a46	0.0332200324539	0.0450657194076	0.0683371082394	0.135987340636	0.0664330823124	0.325477086317	0.325479650578
a31	0.0296607381513	0.0426507648025	0.0615953444131	0.149300833545	0.0778404124375	0.415288675439	0.223663248193
a18	0.0235961233838	0.0401255426008	0.0523084631377	0.140217221182	0.0786534208125	0.464595085146	0.200504182731
a31	0.0203913394613	0.0356542030336	0.0449509860459	0.151549067061	0.0844871302708	0.518313181715	0.144654134244
a37	0.0125161668204	0.0294527695112	0.0324646670153	0.14404231902	0.0867290914236	0.556284647238	0.138510351415
a13	0.0147398136068	0.0371132428371	0.0483036956718	0.20425677634	0.103245451808	0.511419482413	0.0809215421383
a31	0.0118936138689	0.0293894501457	0.0432704055573	0.21341853678	0.114694715269	0.466543137471	0.120790172379
a20	0.0097402969563	0.0248370909152	0.0349038298524	0.20550193026	0.10254663509	0.485872329157	0.13659790046
a31	0.00892576408543	0.0229965086384	0.0317426359508	0.20501856342	0.102557350363	0.497539116386	0.13122002982
a20	0.00975925912848	0.0271288955461	0.0320588336503	0.177835667807	0.101884486788	0.510856272129	0.140476583273
a31	0.0102931458762	0.0300427905154	0.0334220498834	0.175536362602	0.108798658929	0.512526477376	0.129380537758
a20	0.0142796107921	0.0376230978385	0.0396130602945	0.163314094201	0.11447151631	0.486777945792	0.143920690586
</S>	0.0221617468961	0.0551148439192	0.0577273776472	0.163004947101	0.110325808155	0.466893272896	0.124772027293
