 	se	la	pasta	aveva	voluto	sale	lo	avevo	messo	</S>
a31	0.001745840748	0.00380732779	0.045989651	0.00498982502775	0.52184917	0.0018664697	0.12339955	0.209205785	0.0864684666	0.000677897032909
a20	0.00323308954933	0.0817451682633	0.155737789	0.0150119866759	0.344974481	0.0016694732	0.143987566667	0.163685200667	0.0892770985333	0.000678163859326
a31	0.00266535384978	0.105285693454	0.1836030705	0.0150325370043	0.196340491333	0.000947805366667	0.130145855556	0.111162492556	0.254590275844	0.000226427099949
a21	0.0443519775499	0.146942918518	0.119571511	0.0067017773471	0.194372407111	0.00143897622222	0.0941670885187	0.0835429895187	0.308834470948	7.58703071763e-05
a31	0.0938149941833	0.164413153506	0.0988141736667	0.00395252036237	0.367169945704	0.0126760822074	0.0834190485062	0.0398268038396	0.135881409316	3.18679067688e-05
a13	0.124357693061	0.110202005169	0.108839261222	0.0111634188008	0.408246875235	0.0785651714025	0.0511319351687	0.0297007202799	0.0777724249053	2.05160042563e-05
a31	0.11122358002	0.089598372523	0.113246963407	0.0137890872903	0.235873395078	0.100590204801	0.0441988117229	0.0548586470933	0.233464256768	0.00315671490775
a6	0.0594164950067	0.0405658223077	0.0652265821357	0.00958823378677	0.162561088359	0.2049807226	0.043679487241	0.0936780223644	0.316070148923	0.00423340562458
a46	0.0373554260022	0.0312402154359	0.0724206353786	0.0129680742623	0.15563349612	0.280024547533	0.0683876390803	0.129283804121	0.211107189641	0.00157896779019
a31	0.0333930550007	0.022974834812	0.0697490551262	0.0114213864208	0.234946418707	0.161419432511	0.0857995180268	0.137156194707	0.17918555988	0.0639545595234
a46	0.0342656683336	0.0290026522707	0.0750624237087	0.0184452501403	0.276631896236	0.13629551417	0.0808074756756	0.142466781569	0.122242933293	0.0847794127411
a11	0.0262140204445	0.0400219057569	0.0904101765696	0.0355168650468	0.274365502079	0.156888544723	0.0747431112252	0.17549465719	0.096577484431	0.029767741147
a37	0.0196166601482	0.0349198702523	0.0891728555232	0.0339333016823	0.290800220693	0.124369656241	0.0737793484084	0.191197189063	0.130281371477	0.0119295580157
a18	0.0171241003827	0.0299353534174	0.0832217685077	0.0241897475608	0.294237663564	0.0836687090803	0.0723956794695	0.213247716354	0.174402877159	0.0075763889719
a46	0.0201685157942	0.0397720718058	0.0994365495026	0.0299695161869	0.258907034521	0.0797261986934	0.0694422298232	0.228389465451	0.168054232386	0.0061341411573
a31	0.0187273602647	0.0342918802686	0.0822058058342	0.0274842983956	0.21195215484	0.119773366231	0.0558468509411	0.16432212315	0.127195697462	0.158200422552
a20	0.0185294437549	0.0390866657562	0.0771499079447	0.0320034324652	0.21777329828	0.114641132077	0.0494798579804	0.137023112383	0.103494423821	0.210818716284
a35	0.0213879462516	0.0623152969187	0.110875045982	0.103227769155	0.197536941093	0.0830807906923	0.0486111543268	0.150800804128	0.0999430379403	0.122221190861
a6	0.0235818497505	0.0631843023062	0.106294773661	0.132059513052	0.213421338698	0.0739832012308	0.0521933081089	0.124814813376	0.101910084647	0.108556780954
a13	0.0228945699168	0.0513163447687	0.0799956312203	0.0741379410173	0.255582782899	0.0446775210103	0.0636334633696	0.142116863125	0.125410224882	0.140234627651
a28	0.0155931803056	0.0388030949229	0.0598877034068	0.0471948336724	0.2065929643	0.0222043499368	0.0521505154565	0.142373521042	0.146688021627	0.268511795884
a31	0.0129914957685	0.0263995019743	0.0429616098023	0.0402321175575	0.1568496081	0.127552523312	0.0356904881522	0.0901141823473	0.115093868876	0.352114578628
a10	0.0169930189228	0.0481412283248	0.0747632339341	0.0585836488525	0.160368476033	0.158468447771	0.0380239883841	0.0932065794491	0.0818006046253	0.269650739543
a24	0.0162803261076	0.0589964711083	0.0872150646447	0.0597600382842	0.175314015344	0.0553829270437	0.047527634128	0.145884189816	0.0779989462084	0.275640346514
a31	0.00944868183587	0.0275182695028	0.0376627962149	0.0274330520947	0.134810690448	0.0936828368012	0.036677504376	0.117691692939	0.0551713367361	0.459903088838
</S>	0.00837986491793	0.0162158009514	0.0224567351074	0.0213428670474	0.095315693224	0.159381953401	0.024555786688	0.0679735259695	0.0422400833681	0.542137644419
