 	è	possibile	che	è	entrato	da	qui	</S>
a13	0.00086062118995	0.58652667	0.401040635	0.004274877277	0.0002109968975	0.000828916775	0.00118121732935	0.00507602751779
a31	0.00154353659665	0.458400163333	0.498797815	0.002782566477	0.00124182276417	0.0279838997417	0.00315037710978	0.0060997945726
a15	0.175986131532	0.164220427778	0.608287971667	0.00319567619233	0.00193125422139	0.0399695702472	0.00334787646993	0.00306108860103
a20	0.289363653844	0.119059135926	0.550550523889	0.00844329523078	0.0048984127738	0.0242502127491	0.00238850935664	0.00104626158718
a11	0.177418457948	0.167711991975	0.558496407963	0.0136180004103	0.0132493669246	0.0479669832497	0.0210518877855	0.00048691698906
a31	0.099181289316	0.278476000658	0.488578922654	0.00958946313677	0.0126214540415	0.0681274377499	0.0386074675952	0.00481798074635
a39	0.053586938772	0.388292883553	0.423251127551	0.00770007437892	0.0190991964138	0.06138971925	0.0371048745317	0.00957518958212
a46	0.122487551924	0.394756761184	0.357104409184	0.00782181859297	0.0232633755713	0.0457111354167	0.0342448851772	0.0146101005274
a18	0.245559723975	0.293746405395	0.288508323061	0.0131884966643	0.0216422436238	0.0552034874722	0.0649298867257	0.0172214658425
a31	0.214967044658	0.199824930132	0.335625827687	0.0212813008881	0.0274719005413	0.0905928091574	0.0910862655752	0.0191498902808
a13	0.158735358219	0.174257723377	0.295416799229	0.048449062296	0.0515778725138	0.136878393052	0.113484245192	0.0212005110936
a31	0.150653981073	0.145438921126	0.16567182141	0.0619954607653	0.0642033975046	0.157749451017	0.170523438397	0.0837635233645
a46	0.145061008691	0.121516140375	0.112348622137	0.0804994002551	0.0713162465015	0.176930710339	0.190432416132	0.101895478122
a31	0.121912429564	0.081554440125	0.0648388177123	0.0786645019184	0.0650521368338	0.15320984478	0.264819855377	0.169948013041
</S>	0.086233534782	0.0620800750625	0.0367425993561	0.0457099987092	0.0397517324169	0.09793890939	0.347167397689	0.28437578652
