 	se	si	era	vestito	la	figlia	l	avessi	portata	alla	chiesa	</S>
a31	0.001228467203	0.00456747934265	0.033810763866	0.0004719608611	0.0314771551548	0.304092435	0.0417958835	0.18943404865	0.204465195	0.0605769885	0.1278467495	0.00023289000249
a20	0.002746929901	0.00956843278088	0.0421280599553	0.014095314187	0.0620807283849	0.296351108333	0.0792436058333	0.109833515317	0.170849677333	0.0661390251667	0.1467281495	0.000235453911163
a37	0.00269040130033	0.00875757319363	0.0231780437851	0.0183385704313	0.0515509655283	0.156474518111	0.0691483860778	0.220384178439	0.0805740914443	0.125303748389	0.243517863167	8.16451278543e-05
a24	0.00655353260011	0.00926298299788	0.0287152717284	0.0068714078461	0.0193871217761	0.0805284853703	0.0306259844926	0.435180666146	0.0602136371481	0.110916421796	0.211700706056	4.37430524181e-05
a31	0.0441399182	0.0356801103326	0.154038435909	0.00314162843537	0.017923817792	0.0948903124568	0.0252289941642	0.398666962049	0.0669230840494	0.0486651985987	0.110645949352	5.5570456806e-05
a39	0.1145210194	0.0788770734442	0.23312351197	0.00599092563179	0.018300216264	0.116962754152	0.0416819323881	0.213859770683	0.0747518846831	0.0335674595329	0.0683170021173	4.6463663602e-05
a31	0.106641264133	0.0675200508814	0.142321331323	0.0070167217106	0.0141385884213	0.145470148051	0.0825876441294	0.132831695228	0.210203323228	0.025643169511	0.0641130307058	0.00151303706587
a24	0.0565508483777	0.0441521733605	0.0755234911077	0.00656023173687	0.0146164584738	0.143127232684	0.0999240613765	0.066038222076	0.268792647743	0.102736778504	0.119971783569	0.00200605720396
a31	0.0354333272926	0.0359869832535	0.0515187240359	0.00662012471229	0.0139304881579	0.163497357561	0.109449493792	0.0358942490253	0.281358442581	0.126864470501	0.133062502523	0.00638383424999
a28	0.0191369549309	0.0219959285512	0.0340755973453	0.00482707203743	0.0122387717193	0.156569409187	0.0996565945973	0.0266529943418	0.29199522586	0.1359878645	0.188996542174	0.00786704418
a24	0.019077308977	0.0283539215171	0.0392232081151	0.00666676401248	0.0117732609064	0.0809919263957	0.0742475148658	0.0305812311139	0.181412046953	0.237735614833	0.287252474058	0.00268472552667
