 	hai	già	mangiato	</S>
a38	0.000806643465	0.37588996	0.50236769	0.12093575033
a31	0.003241495655	0.154208954667	0.707158583333	0.135390978443
a20	0.102051953452	0.0975172362223	0.740703661111	0.0597271591543
a31	0.154653337817	0.0898248754074	0.735470353704	0.0200514412875
a27	0.112650567606	0.117932285136	0.762697131235	0.0067199922719
a31	0.123123754202	0.247633068379	0.605354703745	0.0238884523706
a20	0.138945631401	0.29724615946	0.442130747915	0.121677447457
a31	0.141925590467	0.203151086487	0.287859765972	0.367063549152
a39	0.225030736822	0.185117042162	0.226325018657	0.363527222717
a20	0.374289002274	0.219539250721	0.259292506219	0.146879257906
a10	0.465755514091	0.17745234024	0.251674585406	0.105117576635
</S>	0.495541007046	0.14880522512	0.247258787703	0.108395008317
