 	voglio	che	Maria	viene	domani	</S>
a33	0.03260668365	0.2011155035	0.564709575	0.00551398785	0.004492896119	0.191561313801
a31	0.103597082883	0.3907414745	0.304281305	0.00318866051667	0.00452820329633	0.1936632766
a11	0.304267260961	0.426403714833	0.160353116833	0.00490335633889	0.0372468150221	0.06682574965
a31	0.354795643654	0.420251364944	0.146145210778	0.00525501741296	0.049163769474	0.0243889653333
a18	0.411733924551	0.360662601648	0.141861105259	0.0306026801043	0.045050772958	0.0100888857424
a31	0.644940151517	0.204462623883	0.053636392753	0.0441117907014	0.0493957466527	0.0034532917188
a42	0.674170970506	0.154986692628	0.0262652495843	0.0403942955671	0.0985293758842	0.00565342174627
a37	0.459404140169	0.107494698876	0.0394855558614	0.0795901385224	0.284679691961	0.0293457992488
a31	0.218570896723	0.0612260289587	0.0442599406205	0.144602809507	0.40077265732	0.13056768975
a20	0.178712378908	0.0706617156529	0.0614764822068	0.175764929836	0.370744395773	0.142640106583
a31	0.156637089636	0.0708693928843	0.0629995550689	0.217754706612	0.391324801924	0.100414478861
a8	0.157196619879	0.0560846686281	0.0500791476896	0.223239992204	0.427050960641	0.0863486384203
</S>	0.21880693994	0.069726089314	0.0660883913448	0.181599901102	0.41854084032	0.0452378574101
