 	è	che	è	entrato	da	qui	</S>
a31	0.143193662	0.179754525	0.01669301085	0.080333727	0.579219235	0.000527846145296	0.000277984413181
a7	0.291775860667	0.306291708333	0.00870751508333	0.056921969	0.335426969333	0.000596124868432	0.000279840008827
a18	0.473016440222	0.366471632778	0.00480689582778	0.0230402743333	0.132215394111	0.000354181276144	9.51840410223e-05
a31	0.636128513407	0.255752649259	0.00265983854259	0.0157190451111	0.086412878037	0.00327812805871	4.89307819874e-05
a46	0.708244651136	0.159704504753	0.0126155105475	0.0235133617037	0.0878655493457	0.00799455101957	6.18560919958e-05
a31	0.566669373712	0.113699016918	0.0316733218492	0.0572039582346	0.121938746449	0.0999924453399	0.00882315522733
a39	0.408562701237	0.088714504306	0.0857860172831	0.100345342745	0.160695425483	0.14390784178	0.0119881987424
a28	0.369191600412	0.086154137102	0.134263565761	0.111775190915	0.158982825161	0.132261240593	0.0073714505808
a31	0.248517129137	0.049445961034	0.0981299542537	0.0826281269717	0.14691729172	0.270837993531	0.103523523194
</S>	0.136759208069	0.030005610017	0.0589027006268	0.0593152534858	0.14158443586	0.374725016766	0.198707746597
