 	dove	aveva	per	stare	non	aveva	</S>
a24	0.64813293	0.04145184075	0.20008694	0.05300783685	0.041702835	0.006493341575	0.00912431474123
a20	0.422977701667	0.0233812530833	0.311183866667	0.05980188895	0.0818932133333	0.0885146058583	0.0122474959137
a13	0.171875558889	0.0174510105944	0.431963582222	0.0658923729833	0.169631751111	0.134438183619	0.00874755730457
a37	0.120126262963	0.0158964824315	0.404653844074	0.147769134328	0.189969667037	0.116075866206	0.00550873726819
a24	0.155641217654	0.0885884791438	0.286378874691	0.224884621443	0.132344832346	0.108329163402	0.0038328035894
a31	0.283790872551	0.191555009715	0.217275601564	0.170894337148	0.0652574101153	0.0684172304673	0.0028095303298
a20	0.446013384184	0.219711763238	0.181435510521	0.0791742270493	0.0350055427051	0.0371198914891	0.0015396813856
a0	0.410590944728	0.212413327746	0.159188683507	0.106855837016	0.0876131575684	0.0226840198297	0.000654037950867
a20	0.238422908243	0.180455224249	0.171034697836	0.186922072339	0.185325055856	0.0367603092766	0.00107972366362
a31	0.122909087748	0.103863918083	0.132164149279	0.163784217446	0.182109738619	0.292374169759	0.00279474122121
a8	0.0816327542493	0.0783458656943	0.123005443093	0.183133959149	0.170177126206	0.36105064192	0.00265426604874
a23	0.0704785154164	0.0827055648981	0.130481767698	0.247325696383	0.284727075402	0.18313749264	0.00114391287791
a38	0.0543015318055	0.0541969976327	0.0987204692327	0.246588155461	0.324292075134	0.220450464213	0.00145029624597
a33	0.0470373982685	0.0382100495442	0.0887680864109	0.23183735182	0.278662088378	0.313252651404	0.00223236974866
a31	0.0461062470895	0.0276003731814	0.079075492137	0.185211620607	0.216661479459	0.394134183801	0.0512105778496
a24	0.0583031433632	0.0445756267271	0.0903469440457	0.185424523536	0.22809744982	0.3258596146	0.0673926569499
a18	0.0545914644544	0.0651418155757	0.100082068015	0.166519131179	0.26378969994	0.317548381533	0.03232742265
a31	0.0351106364848	0.0430085636586	0.075693627005	0.13306286706	0.18797363998	0.409714727178	0.11543593355
a33	0.0530559654949	0.0862736680195	0.114409216668	0.140533365687	0.175595239993	0.294636582393	0.135495957183
</S>	0.0789526327474	0.14726183401	0.173495178334	0.143674897844	0.208096674997	0.178594601197	0.0699241825915
