 	ho	finito	di	scrivere	</S>
a38	0.50950952	8.7408162e-05	0.35792429915	0.00787521705	0.124603559973
a31	0.1786542605	0.000475292334	0.66122870305	0.00822636985	0.151415363324
a15	0.296349340667	0.007459116378	0.599329427683	0.0194508007833	0.0774112879313
a18	0.531158193556	0.00954611475267	0.394416535894	0.0388744002611	0.0260047319004
a31	0.696587397852	0.00349416952756	0.259525367631	0.031636191087	0.00875685109513
a37	0.825774189284	0.00188536335919	0.15333230821	0.015941853029	0.00306628152671
a31	0.696865059761	0.00536975165306	0.224544679403	0.0644479460097	0.0087725323089
a0	0.386151769587	0.0113097428844	0.363318253134	0.167255835337	0.0719643494363
a31	0.135980346529	0.0564586722948	0.385245297711	0.196222795112	0.226092869812
a18	0.057056287843	0.251209230765	0.320031579237	0.119674190371	0.252028696604
a31	0.0270476269477	0.365316360255	0.273251169746	0.053575546457	0.280809302201
a39	0.0288275439826	0.528616503418	0.158537384049	0.0276469493423	0.256371651734
a20	0.0342244896609	0.781263381139	0.0748917221497	0.0104731473041	0.0991472849113
a31	0.017947642387	0.650833473713	0.10208366405	0.0188756904347	0.210259538304
a8	0.0374868309623	0.580121724571	0.120403708017	0.0221453758116	0.239842370435
a20	0.0461806368208	0.684171084857	0.106698792672	0.0144478842705	0.148501597812
a31	0.0180905989469	0.480451186619	0.0871867275573	0.0359017347568	0.378369729271
</S>	0.00925846473345	0.28390101581	0.0643489337787	0.0564062023784	0.586085364635
