 	l	ho	sentito	che	veniva	</S>
a41	0.0016916783	0.033010296	0.46893484	0.207901393	0.169513156105	0.118948675952
a31	0.00128452000167	0.0181113147667	0.223606476667	0.433004827667	0.169951955202	0.154040951984
a24	0.0191026297022	0.0245176063556	0.408186028889	0.402836701222	0.0580503446673	0.087306685928
a15	0.0344411059007	0.0406966654519	0.71703950963	0.157480689741	0.0203668584258	0.0299751348617
a28	0.1069459813	0.0465940818173	0.745382969877	0.077213987247	0.00826308224527	0.0155998789062
a0	0.209829600433	0.0820748999391	0.539269336626	0.0662595424157	0.0100495457484	0.0925170826354
a31	0.167954437811	0.094019984313	0.399134025542	0.0684574494719	0.0191932349161	0.251240920878
a11	0.23433335027	0.099113465771	0.268041526847	0.085697841824	0.0189416162054	0.293872233626
a31	0.270193403423	0.109190151924	0.129912507282	0.0939724739413	0.0129343176351	0.383797144542
a39	0.383332104474	0.080672555308	0.0780966065607	0.0804933846471	0.0103979794117	0.367007404847
a20	0.530624001491	0.0987067331027	0.0353396153202	0.0910855948824	0.0075773081039	0.236666791616
</S>	0.465099825746	0.131126341551	0.0308587911601	0.113213897441	0.00688327320195	0.252817895808
