 	questa	canzone	ee	l	ha	scritta	un	poeta	</S>
a8	0.02481180485	0.0052768463805	0.007205383105	0.00076344064	0.0396993853	0.08259675	0.61780747	0.2089525	0.0128863914806
a23	0.0182688525167	0.00709523112683	0.007820290535	0.000845375973333	0.0433283754333	0.0543760882333	0.62198834	0.223088823333	0.0231885628269
a31	0.0147746664056	0.00421712301561	0.00326259957367	0.000502786697778	0.0294394848111	0.0661208676444	0.539574936667	0.302769457778	0.0393379929423
a28	0.221800394369	0.0054361476452	0.0129500677532	0.00118188107926	0.0232440665037	0.0739862372148	0.331634928889	0.294929817926	0.0348363993141
a20	0.458123898123	0.0122073715484	0.0189932729177	0.00164319145975	0.0185817004012	0.0464120837383	0.244156196296	0.187647694642	0.012234543358
a31	0.335019451374	0.0106794002495	0.0091656825369	0.000972022259917	0.0609278428004	0.104948967913	0.230315272099	0.241497351547	0.00647400503933
a8	0.265559555791	0.0186454594832	0.136979758743	0.00176301499331	0.0702014092668	0.119856454638	0.1638393707	0.218750477182	0.00440453178644
a31	0.431695305264	0.0212950635277	0.179690456021	0.00218665307444	0.0443348690889	0.0849480968793	0.0911381455667	0.141518042394	0.00319338570215
a20	0.394422978421	0.0258048415426	0.177186188447	0.0210308521015	0.0476487996963	0.0657926709598	0.111377953856	0.153072080798	0.00366364206738
a31	0.204204862807	0.0279820636475	0.180129553149	0.0330854257005	0.0555215122321	0.15472388232	0.114641726952	0.219598046933	0.0101129498558
a36	0.123687617602	0.0263173786825	0.0982784980497	0.0582708052335	0.0735426774107	0.18516240844	0.165604337984	0.257173455644	0.0119628540186
a24	0.076945838534	0.0322831182275	0.113074242683	0.0759986417445	0.0719080618036	0.08385484048	0.215508269328	0.320632198548	0.00979484607287
a37	0.040292129178	0.0217524067425	0.0898660282277	0.0492847299148	0.0591847232679	0.05596808316	0.163033086443	0.506177266183	0.0144416173576
a27	0.0461328500593	0.0187021695808	0.0469782180759	0.0400868893049	0.0669501390893	0.0425551833867	0.148748622148	0.576999412061	0.0128465471192
a8	0.100334843353	0.0199193898603	0.033312781692	0.0404511681016	0.0903077960298	0.0435651194622	0.152631314049	0.505048070687	0.0144295163731
a23	0.139838487784	0.0167890889534	0.022805121064	0.0431210283672	0.121294490343	0.0526482768207	0.153259308016	0.431556046896	0.0186881624577
a31	0.109519384595	0.0168720896511	0.085610663188	0.0444198467891	0.100353212781	0.135035180274	0.110374668339	0.352508112299	0.0453068678192
a37	0.0626638501983	0.019842921217	0.136538509396	0.044443394263	0.0598432545937	0.151743420091	0.0925711117797	0.381854587433	0.0504989399397
a29	0.0386109723994	0.022955633739	0.133328174799	0.0490550360877	0.0485441418646	0.0783255333637	0.11517619726	0.484289229144	0.0297150713132
a31	0.0306257961331	0.020934567913	0.148936678266	0.0377038636959	0.0325613312882	0.0690111644546	0.0777104037533	0.420093676381	0.162422531104
a13	0.035500429711	0.021906269971	0.111644543755	0.0440163035653	0.0373726640961	0.0597257514849	0.103974012584	0.387438458794	0.198421558368
a31	0.029583365237	0.022827399157	0.0852898722517	0.0443179781884	0.036469771032	0.0449482671616	0.112251358528	0.397407539598	0.226904450789
a8	0.0240833617457	0.0325457095523	0.0809157417506	0.0572916430628	0.0303975496773	0.0416038167205	0.099777647176	0.396842599866	0.23654191893
a31	0.0228567665819	0.0454192485174	0.146991734917	0.0654127596876	0.0306144502258	0.0496541812402	0.097814592392	0.391895043289	0.149341201643
a21	0.0213324365273	0.0651968248391	0.177703959639	0.0893468352292	0.0279927694086	0.0553355424134	0.0880079007973	0.354414477763	0.120669257881
a31	0.0201918929424	0.0802015362797	0.170194761213	0.0972064264097	0.0260579371362	0.0526826574711	0.0839315722658	0.347251072588	0.122282146627
a29	0.0346048774141	0.111522223427	0.165377050404	0.12027743347	0.0198182950454	0.0473019118237	0.0933965027553	0.286265994196	0.121435712009
a31	0.0387842367047	0.115430247809	0.103278176801	0.125850875157	0.0178786056818	0.0434437729412	0.0976877129184	0.260438894732	0.197207493803
a46	0.0438058681349	0.12236469927	0.0838440256003	0.137689032386	0.0161221665606	0.0384399563137	0.0996990463061	0.235733624911	0.222301611601
a31	0.045341523845	0.127792569757	0.0740848418668	0.140690763462	0.0156765811869	0.0376476194379	0.100178100102	0.209580028304	0.249007987534
a49	0.0401483340817	0.129420199919	0.0787082072889	0.145826350487	0.015355377729	0.0361204168126	0.0955813113673	0.199949779435	0.258890029278
a3	0.0457200763606	0.212124603306	0.0759068250963	0.198939106829	0.0146099569097	0.0370828639375	0.105636852789	0.148532489812	0.161447213193
a18	0.0348288751202	0.241161461102	0.0941820010321	0.154851918943	0.00956751020323	0.0348449277458	0.112867286596	0.152009316604	0.165686692731
a31	0.0236132867601	0.156076317701	0.088420809344	0.086765777381	0.00645156096774	0.0268050800153	0.100140389199	0.173853085535	0.337873689244
a8	0.03061879264	0.1250322699	0.0769985821147	0.106865720194	0.00768115998925	0.0249944140051	0.0994473333997	0.169154191845	0.359207522081
</S>	0.04916908132	0.16176872495	0.0986284860574	0.168672050097	0.00827815649463	0.0173880530025	0.1442180767	0.167486940922	0.184390424541
