 	non	ha	mangiato	mai	un	rustico	</S>
a31	0.00973529745	0.001275976235	0.090686937275	0.338402617	0.559885725	1.1528512e-05	1.9902134285e-06
a24	0.0504905634833	0.0147384172783	0.261433602425	0.343741708	0.328594048333	0.000998462710333	3.21683554283e-06
a31	0.0941043158278	0.0289944747594	0.395001120808	0.175234738333	0.304929222778	0.00173377820344	2.31818219094e-06
a0	0.217761556609	0.0989708439198	0.340984143603	0.105702168311	0.233821552926	0.00275858413448	1.15997680698e-06
a31	0.438645712203	0.138325527973	0.220844984534	0.0454357259703	0.141751044975	0.0149961907115	8.3930394566e-07
a17	0.485034440734	0.223898312658	0.130518388178	0.0251737893234	0.102038950325	0.0331091475705	0.000226955642192
a13	0.320170380245	0.307414240886	0.096246062726	0.0226635194411	0.116034360108	0.13692760719	0.000543804614064
a31	0.145668842748	0.191720034629	0.0868459375753	0.0425939564804	0.248776016703	0.219584309063	0.0648108883047
a20	0.107009233583	0.138005542543	0.0791844791918	0.0495911868268	0.277995262234	0.256134113021	0.0920801807682
a31	0.0916191380277	0.115712745181	0.0654905880639	0.0506102669423	0.199274237411	0.33411499434	0.143178038256
a23	0.0595148095092	0.0675584060603	0.057189567688	0.0539389483141	0.162445415804	0.411044741447	0.188308136085
a8	0.0565348361697	0.0544166873534	0.0620291792293	0.052323095438	0.122792148601	0.549822833816	0.102081256695
a20	0.0373254737232	0.0303057251178	0.0612655320764	0.0556416584793	0.102671991534	0.665282221272	0.0475074342317
a31	0.0218186890411	0.0166951056059	0.0427988173588	0.0528693861598	0.070935919178	0.571125283757	0.223756812077
</S>	0.0114373682205	0.00918620265295	0.0249416851794	0.0493020580799	0.043130964589	0.450773456879	0.411228256038
