 	se	aveva	vestito	la	figlia	l	avessi	portato	alla	chiesa	</S>
a23	0.0034198706314	0.00736021204578	0.0115735592175	0.0116269824572	0.24987145225	0.1670494904	0.0156433435	0.034861338112	0.269174577	0.2292538262	0.00016530207393
a31	0.00661907587713	0.00891591481526	0.0203460897392	0.0310936958191	0.387461797417	0.281576173467	0.0187595031667	0.0398695910373	0.115810490333	0.0890299078667	0.000517757497977
a20	0.00744301585904	0.00776115107175	0.0187808965797	0.0349856506064	0.285213489139	0.251619344489	0.142505886389	0.0244513293458	0.111214943444	0.115498210956	0.000526083580859
a13	0.00608607535301	0.00802359089058	0.0132686538599	0.0175542458021	0.12040951038	0.145577169496	0.33427893213	0.109473937115	0.0975296178147	0.147595496985	0.000202784985153
a37	0.00657185311767	0.0275516954969	0.02524188262	0.00816720886737	0.06192768746	0.0873777664987	0.42002601071	0.223262245705	0.0481862072716	0.0914404706617	0.000246970098384
a31	0.0445580205392	0.128574490499	0.04745204854	0.00991668128912	0.0905738824867	0.0848563221662	0.313275025237	0.208301445235	0.0286907637572	0.0434316205539	0.000369655402795
a43	0.11262962018	0.160763100166	0.0413701718467	0.0105846556964	0.104196858162	0.101043772055	0.263650933412	0.142802695078	0.0280579265857	0.0346418488513	0.000258426121098
a31	0.10339174406	0.076636246722	0.0175488989689	0.00533857496547	0.063227090054	0.097608760685	0.392493967804	0.185399295026	0.0217152517286	0.0326767906171	0.00396342328387
a24	0.0616491676867	0.0437749499073	0.0118109276763	0.00445530792182	0.0386349913513	0.0806763135617	0.330533480935	0.180096569009	0.111665251443	0.131492987872	0.00521008556662
a7	0.0486727795622	0.0426163893024	0.0166958298921	0.00689825910727	0.0238833574504	0.0749019531872	0.176280141978	0.0852359003363	0.259214160481	0.263518622624	0.00208261999421
a31	0.0280002685207	0.0277692539341	0.0147063376307	0.00725540570242	0.0452044228168	0.163693386396	0.214133370659	0.0776326401121	0.208890185827	0.197819568875	0.0148951356647
a13	0.0268965121736	0.0261292571447	0.0187223692102	0.00969352590081	0.0523131989389	0.182863165465	0.21754586022	0.0691420883707	0.207933867609	0.169892097625	0.0188680439016
a28	0.0314173943912	0.0333900343816	0.0259935034034	0.0121022499669	0.0270172396463	0.095355243155	0.123982092073	0.0410755604569	0.33170448587	0.271288215875	0.0066739999472
a20	0.0272413591304	0.0301107834605	0.0221910488011	0.0113586883223	0.0190845832154	0.067347190385	0.0943205860243	0.0402137861523	0.31022947529	0.375060415292	0.0028420880724
a31	0.0202066173768	0.0207198951535	0.0150900974337	0.0100834297741	0.0310292157385	0.117823468128	0.159534565341	0.0606326820508	0.181130829097	0.308131316431	0.0756178874808
a37	0.0197742841256	0.0182584220512	0.0137390309779	0.00891249859137	0.0325784285795	0.126910965709	0.17853462178	0.0600579283503	0.190301547032	0.251133010144	0.0997992868269
a1	0.0442776480419	0.0437368023504	0.0427213059926	0.0207829115305	0.0252447448598	0.076579404903	0.09460508326	0.0338313454501	0.293555235677	0.290966383381	0.0336991747756
a28	0.0490358256806	0.0476211294501	0.0523590453309	0.0280417165102	0.0280925779533	0.0700498469677	0.08830519042	0.0403540218167	0.264904921892	0.31842912446	0.0128066411919
a1	0.0400450622269	0.0345023448167	0.0407284504436	0.0288667895034	0.0309650823178	0.0656250409892	0.0897277734733	0.0459729869389	0.226578297297	0.390104158153	0.00688404046397
a28	0.0378338787423	0.0287608332722	0.0411111054812	0.0367570125011	0.0398223251059	0.0723491469964	0.0855332111578	0.0418158379796	0.201140005766	0.397078726051	0.017797916788
a31	0.0244290219141	0.0154241019574	0.0292714944937	0.035781108167	0.0524462193686	0.112015515665	0.168919333719	0.0665216669932	0.130717473922	0.27995116135	0.0845229169293
a20	0.026967905638	0.0168401981858	0.0362751074979	0.0372254320557	0.0546692131229	0.122313729888	0.188034834573	0.0663421326644	0.139398339974	0.212871519783	0.0990616056431
a31	0.0254632724127	0.0164796035286	0.0384254733326	0.0464121546852	0.0555601477076	0.0892477629627	0.107614559858	0.0374866408881	0.139006028658	0.216515963261	0.227788381881
a20	0.0303794580042	0.0186723036429	0.0533339199442	0.0663709135617	0.0686878892359	0.0884430459876	0.0743544816193	0.027493503296	0.110781518219	0.19166392442	0.26981905996
a31	0.0315165158014	0.0193875072143	0.0592808549814	0.0886246645206	0.084590636412	0.0868946506625	0.0545315408731	0.0214255757653	0.0972838474063	0.168540024807	0.287924205987
a8	0.0330565484005	0.0209671100714	0.0753651219938	0.11469870484	0.104510405471	0.0970180355542	0.043939728291	0.0183382085884	0.0684315338021	0.131357498269	0.292317114996
</S>	0.0485994642002	0.0306921750357	0.112621670997	0.13407804742	0.115060602736	0.118566537777	0.0529734456455	0.0214166472942	0.0768978969011	0.136940099135	0.152153426998
