 	l	anno	che	viene	mia	sorella	sta	per	sta	per	studiare	medicina	</S>
a8	0.00163226399	4.041038215e-05	0.014697466834	0.00019810234	0.0158163425	0.000260567585	0.00118089065	0.643294985	0.007617366985	0.1520205414	0.0908664601	0.0702433435	0.00213120450152
a31	0.00288897026333	6.245061405e-05	0.0184711856113	0.00020239942	0.00806772433333	0.000244653881667	0.00111555581667	0.406227138333	0.00308048565167	0.203986917133	0.296901653367	0.0337874761667	0.0249633544005
a23	0.0298180732878	0.00229182894135	0.0343391242038	0.00103130402	0.00965710327778	0.000846778883889	0.00232408110556	0.256360336111	0.00237516638389	0.283317345711	0.325218803122	0.0212199733889	0.0312000724435
a31	0.0397769522626	0.00328773929045	0.0449299580679	0.00144307530667	0.0105895522593	0.00116682890796	0.00287009473519	0.209436922037	0.0021924209613	0.33391227857	0.202170866374	0.135229136463	0.0129941852245
a39	0.0199816119209	0.00201349620682	0.0346591560226	0.00223424783556	0.0164033169198	0.00223802661599	0.00964543251173	0.210998027346	0.0107219386538	0.32781380619	0.183031745458	0.173380358154	0.0068788588882
a8	0.023864912307	0.0326247432023	0.0818413520075	0.00472599434519	0.0325861756399	0.00696965780533	0.0315653575039	0.281077375782	0.0277237135513	0.293179235397	0.113257266486	0.068289004718	0.00229522970227
a31	0.0562746191023	0.0933658194008	0.244454904003	0.00416967579506	0.0273122263133	0.00713199042178	0.030971196748	0.227231571927	0.0241079432504	0.156932398466	0.0585858234953	0.0686158642393	0.00084599833359
a13	0.0555862367008	0.2280452698	0.243946645668	0.0104718088784	0.0298837258711	0.0233232281273	0.057775636496	0.125461860642	0.0430716974835	0.082689338822	0.0346027558318	0.0647808490464	0.00036100138973
a31	0.0204601914669	0.316858533267	0.0963777362227	0.0132056917928	0.0322484996237	0.0303875203758	0.069872022832	0.114424630214	0.0567824531612	0.103845832274	0.0659558666106	0.0776886439821	0.00189242643511
a46	0.010343316389	0.413130701089	0.0519682630742	0.00795715243093	0.0169139735412	0.0158784241253	0.035358484944	0.0955356314047	0.0421959550537	0.114672316758	0.0981750988702	0.0954242646607	0.0024464470717
a35	0.00767240512967	0.62445814703	0.0386734486914	0.00651112024364	0.0111109655137	0.0106567787084	0.0230848863147	0.0533313681349	0.0347423730179	0.066196491586	0.0699060079567	0.0515643625536	0.00209166785057
a24	0.00520189970989	0.748462782343	0.0376704462305	0.00446436994788	0.00675449207123	0.00697692056947	0.0136009444382	0.0375357737116	0.022495765006	0.0439139705287	0.0453751103189	0.0255002276845	0.00204735619019
a18	0.0048514927033	0.702207127448	0.0371120054102	0.00409824128263	0.00656009892374	0.00680843672316	0.0174525758127	0.0442416052372	0.044199153002	0.0583040968429	0.0573384344396	0.0152842990615	0.0015424783034
a17	0.00469300303443	0.690548785816	0.0369333368034	0.00349917216088	0.00566970244125	0.00583831650772	0.0164291205376	0.0415595427457	0.0470103866673	0.0615678136143	0.0673478218132	0.0172459636872	0.00165702663447
a43	0.0155892426781	0.569767711939	0.0411424092678	0.0125132622536	0.0141191406138	0.0157759049026	0.0259021344459	0.0418706492486	0.0572492658891	0.0819236592048	0.102667299271	0.0203709008957	0.00110841505482
a31	0.0183851503594	0.410326427313	0.0463750490893	0.0159582057512	0.0193161198713	0.0210659509675	0.040597876482	0.0844981297495	0.091744001963	0.0942649820683	0.103156304424	0.0169892139652	0.0373225666616
a20	0.0138838692531	0.416384392438	0.0430698076964	0.0090063112504	0.0126700149571	0.0132337353225	0.031597055494	0.0907521192498	0.078799897321	0.0966981863561	0.120541899475	0.0238355093217	0.0495271776205
a24	0.021513490751	0.299983230813	0.0322861298988	0.00836098508347	0.015638712319	0.0128644657742	0.0412601691647	0.0798497257499	0.12377150244	0.132959312119	0.190367116492	0.0227924524739	0.0183526772735
a49	0.0218934952503	0.329675676938	0.0397747966329	0.00981520236116	0.0180768201063	0.0143114379247	0.0442318417216	0.0765138919166	0.131133726813	0.116660757373	0.166101205497	0.0200329061913	0.0117782327578
a39	0.0151186975834	0.556806708979	0.052542053211	0.00961713545372	0.0129546156021	0.0121642674082	0.0228905782405	0.0490214333055	0.0556617119377	0.070593501791	0.104202181832	0.0267025710638	0.0117245519193
a19	0.0382565393611	0.469063172993	0.0514642160703	0.0179203351512	0.0201457777674	0.0208175322361	0.0303211284135	0.0503953271018	0.0660663876459	0.092240656597	0.112004023944	0.0230180823546	0.00828681463977
a18	0.0556361674537	0.308863484331	0.0647070260234	0.0286468937171	0.0344447592558	0.0327594200787	0.0438826781378	0.0657185570339	0.0809024272153	0.103742213199	0.119512561315	0.0157021313182	0.0454816888799
a31	0.0312944175179	0.450321434777	0.0779896800078	0.0217667207057	0.0297707747519	0.0261694986929	0.0399826823793	0.0707206970113	0.0675102324051	0.0542108523997	0.0634372257717	0.00823616650607	0.05858961376
a17	0.025793783206	0.384678526926	0.0683203270026	0.0229877933686	0.0312424939173	0.0286727355643	0.0606616651264	0.0805743990038	0.155134979468	0.0589644444666	0.0513837639239	0.00845958470202	0.0231254793867
