 	ho	rotto	una	bottiglia	</S>
a31	0.0809817184	0.0002641048942	0.90665732	0.012096795974	1.176311545e-07
a21	0.0569303584	0.00284624656473	0.915090253333	0.0251330609913	1.19788696833e-07
a31	0.0537527394667	0.00353178708688	0.921003484444	0.0217119530171	5.4190005611e-08
a35	0.145930473156	0.00190779272759	0.832574261481	0.0195874396924	2.4028125537e-08
a31	0.312685834385	0.00137166654153	0.664334773827	0.0216077192308	1.04525075123e-08
a24	0.571138504795	0.00202387001284	0.416218086942	0.0106195392103	3.80431625041e-08
a37	0.723910431598	0.0603204436709	0.209927781314	0.00579546653677	4.59142836675e-05
a31	0.457178335199	0.121718271224	0.393844423771	0.0245185655123	0.00274042927456
a33	0.1677734024	0.361780433741	0.40517763259	0.0290411922508	0.0362273760915
a31	0.0653355988	0.661584377914	0.20184360553	0.0116548823969	0.0595815643638
</S>	0.0354795274	0.725756388957	0.178088287765	0.00857832804845	0.0520974756819
