 	non	so	cosa	stai	scrivendo	</S>
a31	0.002094008635	0.0164807775	0.536241055	0.3958495979	0.049280476	5.41265165e-05
a21	0.000855014401667	0.0284484141667	0.249912318333	0.441868572633	0.278844688667	7.10201688333e-05
a31	0.000466086637222	0.0297339423889	0.142708236111	0.216036942544	0.611010029556	4.47580130778e-05
a10	0.00199216991574	0.014483691963	0.0852206787037	0.101531875848	0.796736309852	3.52479401593e-05
a7	0.0571849027719	0.0213919931543	0.0835062462346	0.0517436059493	0.786119869951	5.33991423864e-05
a41	0.240537350924	0.0536913233848	0.144406388745	0.0349784243164	0.526326809984	5.97361891288e-05
a31	0.250248994975	0.0529962807283	0.122827471248	0.169684123105	0.390744013328	0.0134991405914
a8	0.106950275325	0.0615148198428	0.111725252083	0.219510041035	0.482189977776	0.0181096564538
a31	0.057307924975	0.0660700299476	0.108511720694	0.207048630345	0.520227759259	0.0408339570746
a8	0.0251635821917	0.0424645133159	0.0686859302313	0.204982976782	0.608583519753	0.0501194822249
a23	0.0142387467306	0.0454540194386	0.0653344844104	0.0957321339273	0.757218489918	0.0220221186083
a8	0.00802989314353	0.0604178248129	0.0703006874701	0.0594351339758	0.787900829973	0.0139156155361
a31	0.00612681748118	0.0699265969376	0.0641663251567	0.135087245659	0.618783793324	0.105909201179
a21	0.00548646416039	0.0662668656459	0.0526002660522	0.175479306886	0.539029581108	0.161137518393
a31	0.00588422795346	0.0888288865486	0.0579779046841	0.163440843962	0.489533377036	0.194334780798
a24	0.00786900725115	0.0837851988495	0.0461805478947	0.172619767987	0.435931475679	0.253614013599
a21	0.00869501425038	0.0915537462832	0.0486227296316	0.158772595996	0.42812524856	0.264230657866
a31	0.00704635918346	0.117274940761	0.0550336688772	0.173086468665	0.291905136187	0.355653405955
a17	0.00616623682782	0.100312767254	0.0410122452924	0.168276626222	0.194396152062	0.489835955318
a20	0.00551778594261	0.103744014085	0.0440892067641	0.155487598741	0.163559070687	0.527602318439
a0	0.00581078454754	0.164851938028	0.088652840588	0.154090346247	0.190882326896	0.39571178948
a31	0.00631409541585	0.179976479343	0.0987943435293	0.163339838749	0.176226837632	0.375348446493
a8	0.00607788157195	0.136833343114	0.0665639268431	0.160152622916	0.139731001211	0.490641248831
a37	0.00622467429065	0.173834264371	0.089913311281	0.154905564305	0.147174290404	0.427947926277
</S>	0.00650029064533	0.222401132186	0.12112420564	0.160661282153	0.156393700202	0.332919428139
