 	forse	non	li	ha	a	casa	</S>
a28	0.0698419025	0.4357746619	0.055463763	0.000433353895	0.12852232	0.2849712341	0.0249927171304
a10	0.0762512775	0.164707388567	0.068736198	0.00667142594167	0.19625786	0.452288931367	0.0350868983768
a31	0.0418418151667	0.0863361038557	0.121311849333	0.168741855981	0.19656837	0.344007437122	0.0411925921256
a21	0.153103691056	0.164229782285	0.101314394778	0.228672509327	0.134536956	0.184114145707	0.0340285613085
a37	0.313276880352	0.272841037428	0.0568096532593	0.111438183776	0.070403129	0.162456245236	0.0127748850028
a31	0.362074770117	0.322804812476	0.0392140600864	0.0771134489253	0.04701791	0.129210542412	0.0225644799676
a37	0.336176066706	0.270877420825	0.0276475963621	0.0617168373084	0.0399256326667	0.238298391471	0.0253580784125
a31	0.352273508902	0.136307391608	0.0236677527874	0.0682422577695	0.0553624408889	0.349788817157	0.0143577935608
a37	0.290661498967	0.085323948536	0.0605447742625	0.0661182522565	0.071244851963	0.415355055719	0.0107515586703
a31	0.128185498989	0.0551221921787	0.0922914814208	0.0662201037522	0.105772135654	0.50291615524	0.0494923970401
a21	0.0722947709963	0.0483262833929	0.109639400474	0.0666039365841	0.127801895218	0.512769638413	0.0625640264
a31	0.0532712316654	0.0455821507976	0.116323448158	0.060628205528	0.150976438406	0.528462546138	0.0447559328533
a20	0.0530709345551	0.0554400145992	0.121998894053	0.059603575176	0.172910579469	0.498149482046	0.0388264577744
a31	0.0437489548517	0.0576685085331	0.125146101351	0.076171088392	0.160725743156	0.507565104015	0.0289744127481
a37	0.0383425232839	0.057670553511	0.134971283784	0.0768147827973	0.145684817719	0.520133878005	0.0263821312494
a33	0.0994500800946	0.136530722837	0.205050077928	0.0379003651991	0.119054250906	0.391056259335	0.0109582750831
</S>	0.153103770047	0.192711096418	0.244585018964	0.0208781689996	0.100010577953	0.281462429668	0.00724897904155
