 	sta	e	dorme	nel	letto	</S>
a33	0.0068080665	0.060282112	0.4763782575	0.0246749965	0.0373848743512	0.394471679723
a31	0.0103638615	0.0846092226667	0.163353127167	0.0757139231667	0.137578219784	0.528381656574
a37	0.243135736833	0.103357506222	0.0986118287223	0.0850060102222	0.151953087928	0.317935826191
a31	0.356775308944	0.139723628741	0.108457654907	0.0453512835741	0.126946237309	0.222745876064
a13	0.403737866315	0.147208337914	0.114052010302	0.0316895255247	0.120029483103	0.183282750488
a20	0.433469052105	0.0958796843047	0.345683466767	0.0155922905082	0.0480615173677	0.0613139754027
a24	0.242936867368	0.0605757631016	0.595775142256	0.0314430805027	0.0464675061226	0.0228016517409
a28	0.158406015789	0.0581895043672	0.555166377419	0.0988081451676	0.114530636708	0.0148993224136
a31	0.0912491925963	0.0470374414557	0.34225859914	0.129691955056	0.269198925569	0.120563859471
a35	0.118077861532	0.0713117088186	0.23215980638	0.160726418352	0.264120899856	0.153603297824
a18	0.160982951844	0.106888259606	0.240270272127	0.241957606117	0.177982347952	0.0719186039413
a31	0.0949659246147	0.0718603565353	0.189832737376	0.208769008706	0.255552049317	0.179019951314
a13	0.131012484205	0.0981841088451	0.161874769125	0.195257009569	0.213611184106	0.200060430771
a39	0.159688222735	0.124011979615	0.128701311375	0.265803469856	0.218714445702	0.103080523924
a31	0.0735960380783	0.0652084265383	0.127747265458	0.212378299952	0.336522668567	0.184547254641
a21	0.110242038526	0.0978510655128	0.124578736153	0.220456399984	0.258742432856	0.18812926988
a31	0.121004881075	0.105956370038	0.067089576051	0.205142741661	0.371415260952	0.12939112496
</S>	0.0610398828875	0.053870377319	0.0423490275255	0.11043274833	0.581945180476	0.15036277248
