 	le	melanzane	devono	girarsi	dopo	le	cucini	</S>
a31	0.005355678276	0.00257502852	0.00014355139	8.79167647125e-06	0.9044835	0.065790581	0.0216385777734	4.35776352416e-06
a23	0.00693072742533	0.01493044934	0.00178883645	0.000926303569824	0.87526122	0.077072503	0.0230830443911	6.94329584139e-06
a20	0.00429018907511	0.0208546484467	0.00301629188333	0.00160150088994	0.771787176667	0.189201643	0.00924364855703	4.9040342713e-06
a28	0.0121487922917	0.0486186348156	0.00572715146111	0.00278886542998	0.543194575556	0.383776581	0.00373763977901	7.7482684146e-06
a31	0.185319123431	0.0583670809385	0.00591060500704	0.00281570155999	0.398532068519	0.341740727	0.00730242555967	1.22727461382e-05
a17	0.29070725781	0.0821459529795	0.0108061388557	0.00728820883666	0.30353192284	0.294670189	0.0108308441866	1.95156913794e-05
a31	0.478639585937	0.0872994780932	0.0126332894519	0.00890683636889	0.144458516613	0.259478916533	0.00816750249553	0.000415937933793
a19	0.519611583646	0.0604307297977	0.0641380163173	0.0771449055463	0.0897526145377	0.179924585711	0.00792341493184	0.00107423587793
a31	0.295928949549	0.0711491689326	0.143052048772	0.156392901849	0.102101331513	0.17993254657	0.0405147789773	0.010928321826
a20	0.203315565516	0.0606687986442	0.135288772924	0.148178058616	0.100319887171	0.269663626857	0.0679864303258	0.0145788696087
a31	0.106609134172	0.0595591095481	0.173207807641	0.186901137539	0.0859747657237	0.287313743952	0.0834998341086	0.0169344805362
a20	0.070048084724	0.057957840516	0.190077769214	0.218861012513	0.0952792652412	0.256872742984	0.0928894813695	0.0180138278787
a31	0.0476062115747	0.0561038375053	0.180189599738	0.230530324171	0.102496350414	0.246492174328	0.11486364379	0.0217178589929
a20	0.0370666358582	0.0569110681684	0.187510576579	0.254264754724	0.120763582138	0.207098481443	0.113739052263	0.0226458312643
a24	0.0418390796194	0.0584678450561	0.12905815886	0.191275061575	0.127127377379	0.228628450481	0.195782268421	0.0278217600214
a31	0.0346130588731	0.053924798352	0.0870140839533	0.108554591192	0.077762266793	0.12777610816	0.288918002807	0.221437110007
a38	0.0343637486244	0.0592258361173	0.0849773356511	0.109079524397	0.081774939931	0.128385214053	0.230289390936	0.271904023336
a31	0.0334729249415	0.0612938253724	0.0836764698837	0.110740532799	0.0832437696437	0.130360758684	0.211403546979	0.285808194445
a28	0.0340398647138	0.0580352551241	0.0792857112946	0.110230652266	0.0836696328812	0.161532480228	0.185052132326	0.288154282315
a20	0.0408073855713	0.0733125183747	0.0944327684315	0.138057414089	0.111205554294	0.190829131743	0.171098224109	0.180257008272
a31	0.0241196265238	0.0734581461249	0.0920225874772	0.117915551363	0.090186356098	0.0883510378143	0.227388698036	0.286557999424
a24	0.0323560128413	0.0757209440416	0.0934991658257	0.111743773788	0.0896399966993	0.128282594838	0.220971849345	0.247785646475
a8	0.0362550106138	0.0758742580139	0.0939859486086	0.124937547929	0.100244682233	0.153400159946	0.225354883115	0.189947495492
a38	0.0320735408713	0.0859813890046	0.0995337948695	0.12627364931	0.101982940744	0.0827181436487	0.289650651038	0.181785875164
</S>	0.0402781919356	0.103573772002	0.112120795435	0.128457474655	0.112791245372	0.0676540148244	0.317088085519	0.118036402582
