 	se	vuoi	restare	sempre	magro	non	magniare	la	sera	</S>
a31	0.026430841	0.00309642858	0.00141688505	0.4277078525	0.1663627526	0.2968888425	0.0184235999	0.057924945	0.00174725509067	5.85927442e-07
a24	0.0342022326667	0.00188949181333	0.00126508885	0.144790488833	0.2371959042	0.509964394167	0.0192651326333	0.0496460532	0.00178057330022	6.41792037333e-07
a16	0.0300013312222	0.00132575058444	0.00106150484	0.0566413952777	0.3615264314	0.520031864722	0.00802564174443	0.0207560660667	0.00062975387474	2.79373113068e-07
a28	0.0243490060741	0.00561371840815	0.00361920377	0.0292996480926	0.519233110467	0.396759961574	0.00473679278148	0.0155523358222	0.00083393812958	2.32426814831e-06
a31	0.0316109596914	0.00782224713605	0.00608050939	0.0126007533975	0.637911270156	0.287360403858	0.00341603026049	0.0122031678207	0.000991606153193	3.06894737944e-06
a37	0.0299756232305	0.019898374712	0.0176062472633	0.0064733848325	0.766161123385	0.151821215953	0.00186069022016	0.00573441415357	0.000467574194398	1.36202418981e-06
a24	0.0161118322768	0.0882593732373	0.170546699088	0.0119955396108	0.611112517795	0.0826465789843	0.00467040820672	0.0129866153845	0.0016427904648	2.76515874633e-05
a46	0.00788954109227	0.156449971079	0.404406593029	0.0120534962369	0.337000135932	0.0528187726614	0.00611810293557	0.0171586074615	0.00586903658827	0.000235757589154
a31	0.00471577669742	0.122354628026	0.574246024343	0.00679919084563	0.240786745311	0.0319359165538	0.00330991266852	0.00912107726383	0.00617057206276	0.000560181206385
a10	0.00549176443247	0.086135340342	0.634689951448	0.0202284173485	0.193326638437	0.0446974958513	0.00288324117951	0.00847731119794	0.00331403855425	0.000755775678795
a11	0.00724333127749	0.089489835114	0.628380417149	0.0421766357828	0.120721966812	0.0816308039504	0.00493223269317	0.0142078813993	0.00439890318475	0.00681796461293
a31	0.00582899695916	0.0652882687047	0.621449772383	0.0821548919276	0.103871649604	0.0802271913168	0.00481302786439	0.0130172921331	0.00627858622825	0.0170703362043
a0	0.0122704530531	0.0680647369016	0.574292190794	0.119008270643	0.101136893201	0.0877230737723	0.0049308739548	0.011853085711	0.00584047690942	0.0148799570681
a31	0.0141791293177	0.0654265546339	0.429348000265	0.167108996881	0.066476431067	0.0875272879241	0.0070209108516	0.0174355655703	0.0136950716365	0.131782033356
a39	0.0170626850726	0.0801150052113	0.387868903422	0.15832346896	0.0574971270223	0.0836878026414	0.00805730395053	0.0206795638568	0.0161197198122	0.170588435252
a29	0.0260148956909	0.10607010507	0.442744834474	0.13111075632	0.0606061340074	0.0987384992138	0.00893713698351	0.0260715412856	0.0176849138707	0.082021205884
a41	0.0209050845636	0.0970392983567	0.500223154825	0.110064662107	0.0652717243358	0.0815203364046	0.0080161207945	0.0270295534285	0.0271821989569	0.0627478339613
a35	0.0120744008545	0.0879494061189	0.627695974942	0.0452689506023	0.0748517177786	0.0564939548015	0.00493293879817	0.0167565795762	0.0285320709856	0.0454439923204
a20	0.00619226588483	0.0734059540396	0.717183151647	0.0176693323008	0.0845226175929	0.0392639436005	0.00253640289939	0.0081831801254	0.0207012233285	0.0303419704401
a31	0.00290386059494	0.0642739033465	0.775020030549	0.00998651930027	0.0860152191976	0.0234307743002	0.00119754471313	0.00382480230847	0.00933190544283	0.0240154708134
a37	0.00755633823165	0.0641687644488	0.74321177685	0.0245721681001	0.0726836030659	0.0418199635334	0.00325996808438	0.00764381553616	0.0102792778143	0.0248043321045
a2	0.0122027617439	0.0526671518163	0.50061572095	0.0820441747	0.0481063493553	0.0583902611778	0.00903021369479	0.0167180908454	0.0243273189381	0.195897975868
a20	0.00984426391463	0.0422518289388	0.469358502317	0.0898193962333	0.0394412647851	0.0404528497259	0.00869354116493	0.0154623177485	0.029250145646	0.255425882956
a0	0.00678116697154	0.0366007506463	0.475529644106	0.0458375417444	0.036098417595	0.025056276742	0.00427980332164	0.00990684538283	0.0308942332153	0.329015295319
a31	0.00364573605718	0.0401184732154	0.433966691369	0.0374339722481	0.0308153401983	0.0165557587473	0.00300510494055	0.00842635946094	0.0290678820718	0.396964651773
a16	0.0118642564191	0.0525238820718	0.52473157379	0.099121357416	0.0407711663994	0.0245675009158	0.00375610834685	0.0120400781536	0.0255538686906	0.205070192258
a31	0.0143444999497	0.0366353260239	0.356965483263	0.115019934139	0.0302118757998	0.0227995229053	0.00380802758228	0.0121738272179	0.0274325558969	0.380608945753
a20	0.0288656777932	0.037063683008	0.289836743088	0.117774479713	0.0321710829333	0.0241257759018	0.00419897162743	0.0139114612393	0.0254644969656	0.426587623251
</S>	0.0503289238966	0.051654396504	0.369310421544	0.166229339856	0.0471062944667	0.0351558449509	0.00576757406371	0.0201701671197	0.0260202499828	0.228256798626
