 	il	lenzuolo	vuole	lavato	</S>
a31	0.207895152	0.7194813	0.07253129105	9.21866201e-05	6.14853785e-08
a7	0.178479098667	0.703344333333	0.116065217017	0.00211113263003	2.03023080833e-07
a31	0.162510673556	0.751099624444	0.0836662936723	0.00272318957924	2.18463614931e-07
a0	0.288163665185	0.679974768148	0.0308542654241	0.00100723205565	7.4018918297e-08
a17	0.526722621728	0.448791236049	0.023333223008	0.00115285177855	8.3731058099e-08
a13	0.564523507243	0.40330765535	0.0262688086693	0.00564880385952	0.000251226066226
a31	0.460406889081	0.51520514845	0.0171214510231	0.00677866811984	0.000487799065409
a17	0.279712677694	0.521735412817	0.094493319141	0.0973798185399	0.00667872981514
a8	0.145096836231	0.425445204272	0.18592408638	0.212024682847	0.0315091532717
a31	0.0718684744103	0.419177334757	0.13800648146	0.161659269949	0.209288414424
a24	0.0462494174701	0.368589998252	0.161227383153	0.16349334565	0.260439827141
a46	0.0299853808234	0.272903436084	0.262875461051	0.26979257855	0.164443108047
a24	0.0222747082745	0.260859245361	0.242018553684	0.268140679517	0.206706772682
a37	0.0163761845582	0.21952576512	0.153644181228	0.188821263172	0.421632560894
a31	0.0124202709861	0.128929281707	0.077223612076	0.0994273353907	0.681999473631
</S>	0.0148442554931	0.127487715853	0.045190563538	0.0547793391954	0.757698101816
