 	si	è	rotta	la	coppa	</S>
a31	0.011577172	0.019594770831	0.66407083	0.30472123	2.478113805e-05	1.12335899426e-05
a20	0.319046081333	0.0408507759437	0.437841688667	0.201635305667	0.000607729832683	1.84203479809e-05
a19	0.688739460444	0.0565313053146	0.147872175322	0.103858397556	0.00298533707756	1.33320550645e-05
a18	0.718738176815	0.0459297441049	0.0534576422073	0.126711259185	0.0247858137925	0.0303773982754
a27	0.458422863272	0.0213280917016	0.0237061190691	0.155526563062	0.0607814495975	0.280234949425
a31	0.240383682091	0.0084460491672	0.016079367023	0.114924276021	0.0642483471992	0.555918283142
a39	0.169859627364	0.0684140169891	0.039638251341	0.0964734236737	0.213131784733	0.412482897381
a31	0.0642791481213	0.0890971013297	0.0535136877803	0.0995843155579	0.346087308244	0.34743843546
a46	0.0271781193738	0.0964080027766	0.0607923145934	0.106651266186	0.384777862748	0.324192412487
a31	0.0136146734579	0.0989152661589	0.0645160695311	0.108644682729	0.491859354249	0.222449938162
a20	0.00868329115263	0.093902883953	0.058012301177	0.108650231576	0.539155118083	0.191596182387
</S>	0.00974197157632	0.136070086976	0.0647152075885	0.138298300788	0.546523009041	0.104651445693
