 	io	dopo	torno	vecchia	vendo	mia	casa	che	ho	Venezia	a	Venezia	e	vengo	da	vivere	qui	a	Kalimara	</S>
e	0.574287026672	0.09142630218	0.0282243759663	0.0166098642986	0.00797725850528	0.00534242499954	0.002441727194	0.0234099875999	0.0121960560019	0.0138004475573	0.0142626897238	0.0187529306585	0.011931844984	0.00822526221149	0.00879781003959	0.029025313805	0.0059168088075	0.0160542882431	0.0475129516029	0.0638046653319
v	0.723468740122	0.03930199248	0.0253721098202	0.0112209499353	0.000671693215441	1.99499596135e-05	1.74153123954e-05	6.127409583e-07	6.35918647517e-07	2.939816187e-08	1.05606291134e-06	3.05422035836e-08	2.33203309059e-07	1.44523957235e-07	5.23220339134e-07	2.57061803474e-07	0.000126499097561	3.49024982689e-05	0.185989717682	0.013772414406
ò	0.581804159	0.166157530962	0.066693381846	0.0397404719669	0.0058956920198	0.000905834121915	0.00440633007943	0.00213023692566	0.00255607239087	0.00499028833032	0.00373007988854	0.00622715794679	0.00744076068245	0.00999834343101	0.00219175412755	0.000870414045459	0.000148993112152	0.00221758041437	0.0736989141108	0.0181959730706
d	0.21084973514	0.413148000376	0.144059505373	0.0294669819843	0.00228250333535	0.000145635782731	6.533973339e-05	1.0043406978e-05	1.97917932755e-05	4.97521478868e-06	1.84549335001e-05	5.080480307e-06	7.05529698868e-06	3.54533336643e-05	1.57124923875e-05	1.4728222597e-05	6.1697265922e-06	0.000252274666851	0.00255237367587	0.197040191367
ò	0.009060752211	0.49217309154	0.130031446348	0.137954541309	0.00360425537859	0.0220975311515	0.000465800845505	0.000720581580446	0.000141606539083	5.23097219332e-05	7.97315658221e-05	3.68426890534e-05	3.05411055627e-05	0.00019822579284	3.7442274423e-05	4.16010022199e-05	3.72194718529e-05	0.00066704872389	0.197650623788	0.00491878915717
p	0.0030555681183	0.46897563257	0.214925369184	0.0869944389166	0.0223273821037	0.0028574462507	0.000505245450594	0.000132839774136	0.000173605183126	0.000259934568615	0.000487807022874	0.000285443407323	0.000226249349309	0.00170379449403	0.000495978326349	0.000375556644707	8.41020970888e-05	0.000666722999663	0.00232957919121	0.193137346634
o	0.00174440953375	0.38981723004	0.217136002496	0.129704835703	0.0050173869661	0.0189262915536	0.00220859784647	0.00062374865826	0.00022520481123	0.000337664313104	0.000130624484811	0.000106969923084	6.66921041271e-05	7.3865204409e-05	5.03176724507e-05	5.25019781878e-05	5.64856927706e-05	0.000790682373718	0.198179850963	0.0347506095715
j	0.000980899849444	0.136840936516	0.393104008377	0.254562989631	0.010537926244	0.00288263823119	0.00045329666606	0.00016333186376	0.000107512819276	4.9012825743e-05	4.06328635515e-05	2.48012566113e-05	1.027885718e-05	0.00023131282605	5.71055105292e-05	0.000118885809489	0.000307071959668	0.00103670452513	0.129313869063	0.0691767734497
u	0.102411642496	0.132371100589	0.0504321612	0.3847487184	0.121479535	0.05408126028	0.027575399902	0.0115841946712	0.0085651181415	0.0182016089886	0.0093906252115	0.0133466320456	0.0066844019793	0.00660578923138	0.00187928871639	0.00218685908119	0.000431619522321	0.00277540149726	0.0435143303154	0.00173430699986
r	0.0127138969105	0.029045085532	0.3257591894	0.39432911862	0.0589434878	0.003884488464	0.000962384902	0.001245749158	0.00144550809823	0.000177376856695	0.00122915965428	0.000222349492799	0.000668717786216	0.00312835618421	0.00211081882514	0.00114237290059	0.000875471265441	0.00317795091564	0.156144949311	0.00279356150121
ì	0.0239629868058	0.06883690212	0.2406481194	0.3900394474	0.0345486948	0.03894687256	0.020441853434	0.010469622828	0.00718837994772	0.0106624635797	0.00835915934301	0.00906845267796	0.00795373719968	0.0136785177753	0.0077602119206	0.00418954602228	0.000733737537028	0.0111595272692	0.0725661667168	0.0187855790275
z	0.000164047309232	0.007443018444	0.282910335756	0.386867718028	0.10487962924	0.0074120203412	0.00328008270174	0.0013034242954	0.00143469575551	0.0022464990857	0.000453541686666	0.00168847299826	0.00012448240862	0.000741890487681	0.000181396410149	0.000249446920133	0.000380916946963	0.00139414420604	0.00495609379463	0.191888147946
o	0.00635817290469	0.0570047696	0.2267176739	0.279823218534	0.0789976136127	0.0642524487622	0.0172324036219	0.007838563524	0.00427223343892	0.006081214181	0.00957814932716	0.00423892287742	0.00319708819021	0.00930515383892	0.00256259976038	0.00388519964986	0.00106703475127	0.0197499786273	0.159325321717	0.0385122356245
v	0.000252786461277	0.00368177993523	0.1269163696	0.475662133586	0.134723025876	0.02899000356	0.012202344754	0.010154795248	0.007646813564	0.00209070131366	0.00264398201	0.00108777794813	0.00107368300181	0.0113149439932	0.00406778738901	0.00288299056275	0.0016159979933	0.00315633476293	0.164713551878	0.00512221011747
e	0.0292246140324	0.024563282104	0.11419772066	0.4169476826	0.14449621608	0.09227468	0.03319955142	0.01083225448	0.012973140934	0.007138084942	0.00911418681928	0.006834630421	0.00684444362493	0.0067777195484	0.00135602894077	0.000707889410609	0.000410647854402	0.00556285407023	0.0745986742698	0.00194570192692
k	0.000829466013972	0.00706516430029	0.0648822386	0.4510139074	0.18671383678	0.07154842646	0.01912582106	0.0148850205	0.017256191872	0.0049618832226	0.0120347327406	0.00185386063887	0.00590152072042	0.0157390549145	0.00928091159386	0.00461318071438	0.00226966041478	0.00326297893163	0.105327833995	0.00143430198513
