 	vado	trovando	un	forno	che	fa	pane	buon	e	non	so	dove	è	</S>
i	0.726143633647	0.0030258918572	0.001206913418	0.00030412618	0.005015584348	0.00472607996773	0.00529195373474	0.00785596776303	0.018961129886	0.0129343265471	0.0116722732455	0.0121198265448	0.0732909221385	0.117451370244
p	0.731517555918	0.2561628036	0.00436663215632	0.00393016280934	0.000258229774	0.000126452558504	6.82612194888e-05	2.4707110177e-06	8.7681427794e-06	0.000177745484866	2.46838377509e-05	4.75296734833e-05	0.000148077723976	0.00316061397645
à	0.546785304	0.33385257556	0.023968847432	0.0078274138168	0.05437040032	0.00648731528674	0.00153599775576	0.00053636641076	0.001566485416	0.001350981706	0.00178030386434	0.004685628748	0.00243960166386	0.0128127915568
o	0.4219784408	0.5368708016	0.0217048995968	0.00641364354995	0.00529021214727	0.000275127011377	3.5289076314e-05	1.40296573692e-05	9.3414101012e-06	7.43233417e-06	3.71239390543e-06	7.92970369281e-06	0.000224189459166	0.00716495359841
v	0.28027911536	0.46295044272	0.021929223878	0.205485447767	0.0123630046895	0.0060027883896	0.00285861733438	0.00139531422137	0.000295025888322	0.000792619979711	0.00029514279724	0.000653980483223	0.00312454687274	0.00157474162503
r	0.348450664	0.317863826	0.052892196	0.0301274747	0.071043229532	0.0356987355602	0.0283552754963	0.015770693911	0.00761255330637	0.00725195985797	0.00355010255209	0.00798525953596	0.0435370191222	0.0298610045062
ì	0.302249463	0.445677618	0.12765656832	0.06831447623	0.0157354764996	0.007353316472	0.00616840390418	0.0079916621899	0.00829146222204	0.00450197856403	0.00146976612184	0.00107173170963	5.8119030361e-05	0.00345991791519
s	0.183670503884	0.5579096956	0.218623852864	0.010390521612	0.022362765264	0.0034239516236	6.248459568e-05	0.00079738390091	0.000219612345628	0.00027261541576	0.000127979600475	3.14952955897e-05	4.08594870772e-05	0.00206623443407
k	0.06301791498	0.3062507192	0.233008105	0.02734975266	0.13253074388	0.031228809364	0.00343710519736	0.0684169576122	0.0130559098667	0.0176702584432	0.0230043986943	0.0172221040069	0.0481146283152	0.0156926468554
o	0.3564866344	0.26641838632	0.2447290988	0.070336062188	0.02139262446	0.0020845044192	0.0132364139687	0.00014523390957	0.000280147977514	0.000150548678317	0.000357162141211	0.000248934620541	3.78810682665e-05	0.0240963513303
n	0.048800924198	0.20761576648	0.4623739878	0.02351013406	0.1402814308	0.08172498226	0.000488148243566	0.0150452459331	0.00491488679831	0.00640741118932	0.00498892438958	0.00163739563691	0.000187969357832	0.00202278226633
t	0.0128520605786	0.32604021158	0.31268111972	0.124318530579	0.03806292072	0.029289988416	0.00068576368342	0.0824531029823	0.0153091809572	0.0214836730721	0.0190890302348	0.00647975022396	0.0103607951768	0.000893867071776
a	0.09683827442	0.2783107332	0.283976723	0.16476955167	0.0730779464	0.0275474404	0.03007782623	0.0185782810461	0.0102935031297	0.0051714207941	0.00459912017964	0.0013232982916	0.000342721693747	0.00509316005115
n	0.0143088243856	0.10503536824	0.36904583168	0.18306330466	0.166941864	0.11838259278	0.0037124165032	0.0131172228645	0.00770394517193	0.00626260371295	0.00576776735778	0.00188024627645	0.000333836622166	0.0044442137258
a	0.005568543141	0.130289735484	0.28739916558	0.18300341376	0.1141964156	0.05308148576	0.008807455084	0.082763015512	0.0285114855112	0.0253746362473	0.0227013563359	0.00830063084996	0.0188540538199	0.0311485815246
f	0.0110925950995	0.02397511962	0.0916930989	0.39390822164	0.255834224	0.157286359	0.01101930438	0.0142157711492	0.015519103421	0.0107558214655	0.00497599383799	0.00549602607377	0.000972157380226	0.00325621220882
u	0.0043599644	0.015001288912	0.1974377748	0.23632769876	0.110502008	0.08573944172	0.01811513704	0.078876074948	0.026529139812	0.0251973387473	0.039917279008	0.0354790197985	0.0592352772905	0.067282544873
r	0.00268899655738	0.01806617076	0.0719076722	0.3029146621	0.31976963	0.218480109	0.01487192246	0.010168845938	0.0163150772728	0.0106024936827	0.0027571369182	0.00413671860264	0.00130670142927	0.00601387221121
n	0.003680751566	0.020422642664	0.19924980884	0.21379877886	0.143317384	0.07971124588	0.011588775894	0.08435903664	0.02892892586	0.0258943551508	0.0274852651354	0.0169957860972	0.0356268941246	0.108940359888
o	0.194111072214	0.0512706513	0.063102866	0.254609412	0.1393682862	0.1072281004	0.03326100859	0.02810864718	0.03229921628	0.025422593555	0.014335893236	0.0142756373632	0.0040786621136	0.0385279580443
k	0.00264545645475	0.0078931090818	0.053528005808	0.05339978138	0.38622431	0.297180072	0.05299023178	0.02592777142	0.033955775388	0.031083659264	0.021310332296	0.00762195648662	0.000523963496143	0.0257155827841
a	0.00408931668	0.0467729808548	0.0462385258	0.111108242486	0.2192819288	0.2331616054	0.0409071862	0.0468522302	0.03383942532	0.020499636866	0.0408558648786	0.0216083029881	0.107175554469	0.027609185006
k	0.000540430742411	0.001275123314	0.01965980682	0.0669693591	0.3060304328	0.400649294	0.06528679846	0.03312027954	0.051060012354	0.0281889322768	0.0199498352782	0.0046602380146	0.00045423262142	0.00215522718046
à	0.00938506876	0.00835319974	0.0945603258	0.0708351373	0.1848972268	0.2218664704	0.0425054276	0.062547716	0.0393317651	0.020904932594	0.040753992556	0.0188158727833	0.113905036196	0.071337839072
n	0.000157468255048	0.0011518009979	0.00613143574	0.05669739208	0.146767404	0.4439088068	0.0714211685	0.0898814734	0.056039632508	0.021147849634	0.017001596732	0.0119553632648	0.0132499820048	0.064488615031
n	0.017630189913	0.001869285784	0.030114490258	0.013498803886	0.1173101652	0.1969491126	0.15044511706	0.112330718	0.067667907	0.034008479718	0.043182388892	0.0435459083134	0.149643992931	0.021803445788
i	0.260986371338	0.0156886224946	0.0180689645286	0.069446514168	0.06414460516	0.1817083278	0.178794511	0.061224542	0.0320252932	0.02545272526	0.053990690448	0.026366214586	0.0094775207367	0.002625096716
t	0.000739530686982	0.00134858898268	0.00997525495639	0.0093725971926	0.0901553914	0.230483852	0.3216856159	0.0698049826	0.1273434488	0.0563620554	0.0583048623	0.014845334652	0.0027572577112	0.0068212468907
o	0.00866446479105	0.0300325271597	0.0283578302446	0.0031278981372	0.1699177914	0.13811765756	0.2060387746	0.05482778596	0.1003843714	0.02362311606	0.044884298206	0.026391106379	0.156253948134	0.009378427134
t	8.13074954699e-05	0.00011465765974	0.001585129223	0.00407969642	0.0350544818	0.166043406	0.31311454446	0.130718337	0.205978052	0.0719856204	0.0538571103	0.01408974272	0.001870670754	0.0014272080235
s	0.00325296690689	0.001305672698	0.014854709073	0.0026768637	0.0724506952	0.12112407846	0.14661587774	0.14404543788	0.145581096	0.03008922042	0.04967271334	0.03255050532	0.190040258857	0.045739903398
o	0.075188130614	0.00491690462	0.0214449058	0.027146114116	0.0603087032	0.1538225136	0.2040463672	0.1025009272	0.1591492776	0.06157565288	0.05837363174	0.05570591669	0.008057106962	0.007763866052
m	7.94719568996e-05	0.000134469222886	0.00120361053992	0.002866993055	0.0216963986	0.1626140128	0.22366590862	0.0949800744	0.234389624	0.0791626486	0.10635698864	0.0414011556	0.0094314272632	0.0220171543544
ì	0.01902975254	0.0319011944492	0.012962869095	0.002745242008	0.02724386748	0.0958473718	0.1799655946	0.1020647	0.0987993918	0.0789409569	0.08467813972	0.08184384891	0.144932145024	0.039044931406
k	0.000113942943957	7.44383481e-05	0.00071493982712	0.000609480606	0.01605784664	0.16266554	0.14008678146	0.3184605192	0.1428274376	0.07797997446	0.0591795611	0.05582488344	0.017782907704	0.007621766308
a	0.060371263994	0.0066815588726	0.005743475958	0.0049462041532	0.02342505514	0.0591845912	0.18253077646	0.202795658	0.2119237958	0.04568705842	0.0745824078	0.0372731629	0.07649101048	0.00836395286
l	0.000243963773086	0.000168529303316	0.00111535451632	0.00061487117462	0.0083388103	0.0737817966	0.1696692913	0.166411549	0.286850858	0.079664519	0.130137458	0.0498702884	0.0166392736	0.01649340616
ò	0.00236848053	0.00264894153162	0.0042521528812	0.0010023373572	0.0113167862	0.02744030946	0.07624711684	0.19062527672	0.2166430728	0.0618225214	0.107551362	0.04183071156	0.24404233587	0.01220858254
c	5.31482457818e-05	8.1541393714e-05	0.00034800668272	0.002592620414	0.00830634159	0.0702766856	0.1249650546	0.283568738	0.1428344232	0.0669236236	0.0789162372	0.0607887332	0.11491883226	0.0454260321
e	0.137421396929	0.046427006487	0.131807316304	0.0124029826496	0.04003500184	0.03510603636	0.103085572594	0.110100502086	0.052349109394	0.056370470392	0.048977300078	0.038710211984	0.161807800578	0.0253992808
e	0.00121162897722	0.00568642776575	0.00801131901032	0.00904726121874	0.01850647411	0.06623880894	0.091753594	0.1100349478	0.237481656	0.1375622248	0.159337809	0.0919040508	0.02826926928	0.0349545546
