 	avete	cucinato	le	verdure	</S>
m	0.5654089392	0.0075618819705	0.005051469762	0.03130137237	0.390676361388
a	0.540074267	0.359154286	0.09613705023	0.00173666395038	0.0028977316738
r	0.495645948	0.3975514521	0.0842650808256	0.00438161263848	0.0181559009311
è	0.317473075056	0.3108946158	0.267209418294	0.0150648356447	0.089358042196
t	0.3002388826	0.662132466694	0.0226927968297	0.0016308280106	0.013305065506
s	0.3060828296	0.325408385	0.274180678	0.06113344076	0.033194681848
a	0.22862695032	0.326885776	0.40374990452	0.0094804991678	0.031256856084
t	0.395180305159	0.11907337812	0.362690283278	0.0017370914294	0.1213189467
o	0.129413309854	0.0891248864	0.57016422	0.189195284368	0.0221023244
t	0.369627352724	0.0462267605	0.435770794712	0.00637603382	0.14199906376
a	0.0704027796708	0.06376166228	0.538931084	0.25863126548	0.06827316704
l	0.33451940558	0.01349789186	0.4529211854	0.0146964684	0.1843650486
à	0.0689836580022	0.0306148431	0.4423396914	0.26522828542	0.19283350664
c	0.105040760488	0.112156195269	0.09809284582	0.48971182164	0.1949983626
h	0.328026208975	0.0349301318814	0.05259174844	0.578186251449	0.00626564754
a	0.00634532103952	0.03986835548	0.4439646972	0.498928731579	0.01089286202
n	0.00544682507496	0.0257168075694	0.341139517297	0.27843127422	0.3492656042
a	0.0323272687157	0.0139025352	0.3771793293	0.47076528	0.1058256025
</S>	0.0446394636193	0.0139984409073	0.08902829922	0.0797813599	0.772552428
