 	i	bambini	non	lo	possiamo	non	possono	mangiare	il	gelato	prima	che	mangiano	</S>
a	0.347712870248	0.181907183442	0.02229207765	0.036648307164	0.001206700578	0.047274217646	0.00261141165126	0.00166646299674	0.0253936280743	0.0311792384246	0.0302722357454	0.0128219572703	0.0250898473734	0.233923839976
p	0.413335738943	0.30612856288	0.074358121108	0.023641747762	0.152124297007	0.0102251286644	0.00451958631439	0.0091962213051	0.000108754511287	0.000538718502501	0.000318666154897	0.00414823776064	5.03097228223e-05	0.00130596743895
e	0.2472505532	0.09098179248	0.2511867308	0.063448063708	0.0700765659284	0.0739394840986	0.0790774243906	0.0103582235831	0.0267841399185	0.004350031202	0.0128215218332	0.0033426001662	0.0271947346273	0.0391881237484
t	0.3129139766	0.26441713188	0.2015377549	0.088528571872	0.0459425873372	0.057705351696	0.0233947595271	0.00451495193623	1.56425258719e-05	0.000239146850857	0.00013520091584	2.35201428466e-05	4.92445431577e-05	0.000582187507088
à	0.020734391182	0.22395710994	0.2815216182	0.04562579138	0.039580648386	0.044166580164	0.0547690577906	0.0192018986655	0.0523454502768	0.024351344602	0.024433407517	0.00314353764191	0.110093542955	0.0560756413311
c	0.03656940034	0.28238200012	0.4242155728	0.045898238966	0.16282678628	0.022042323174	0.0119067484766	0.013303780093	5.7051843136e-05	0.00050474006264	0.000152937949427	9.95392819416e-06	1.2861648501e-05	0.000117577970379
i	0.267744879424	0.16986264992	0.0740665956	0.1745570954	0.0412810522	0.02486457002	0.016482044234	0.008246065197	0.0123143371563	0.081693503907	0.0518051451739	0.00719198345361	0.005171174956	0.0647189321996
a	0.0362023821432	0.0761916448	0.352496342	0.311222500052	0.08190649722	0.057617126198	0.0697543362411	0.0110972357491	0.00018811510246	0.00136721027484	0.0010364012801	0.000149336357019	0.000267798689317	0.000503039042458
e	0.00605639659021	0.0628016852783	0.286422293	0.415950283536	0.1187105758	0.04060635872	0.02037486372	0.0097285225304	0.00171106031563	0.01448932242	0.0203644958396	0.00132287735895	0.000940514233227	0.000520764877116
t	0.00702371797523	0.0123671510932	0.234933876	0.445823735332	0.1272939724	0.0852569804	0.0214114186	0.017228922114	0.0053686079971	0.0125822412774	0.0263554812008	0.00215780785512	0.00125079431997	0.00094528492536
o	0.00197035049086	0.074573384558	0.0549713794	0.2358842104	0.2081031624	0.0532681788	0.03907217746	0.018614346154	0.082999949338	0.0966058094902	0.0641669842436	0.0094548449759	0.011599620872	0.0487155806893
s	0.00286465451859	0.0127109819625	0.0854090654	0.2130259434	0.364825508	0.183098184	0.1059288992	0.02554195034	0.004434871937	0.000312422624	0.0011671762866	0.0002810524068	0.000224078039512	0.000175234761645
ò	0.000581901242	0.11858370414	0.06275001768	0.12278762	0.200028218	0.09387819302	0.141353372	0.05017364332	0.07045333038	0.059647021726	0.027612980559	0.010692494166	0.0104357436408	0.031021778032
z	0.00139660780763	0.00610185484274	0.0347034628	0.15380630096	0.397434842	0.157548892	0.1615580514	0.06907213934	0.010810175374	0.003025604868	0.00360263291618	0.0006245031426	9.963373974e-05	0.00021528476418
u	0.14550485789	0.02873428239	0.0282413601	0.0976589318	0.1251435706	0.04605183214	0.18841846572	0.0266462978	0.0125638774	0.072970018762	0.0801291882719	0.013061275456	0.026723465308	0.108152610287
m	0.00136843655987	0.00261614190166	0.0282995385028	0.0981957298	0.1847122988	0.286963138	0.2089075364	0.1603748344	0.023264888792	0.001207864644	0.00311791970312	0.0005852725296	0.000288140180272	9.8251984142e-05
e	0.069855694508	0.03708362074	0.043157415772	0.1479055506	0.10890597928	0.15889986	0.1146698042	0.07945717668	0.0629906224	0.03796295656	0.071905269156	0.0301705224112	0.0337895113163	0.00324600232816
e	0.000462199333398	0.00185173681197	0.0117914764602	0.07588479836	0.1875397008	0.248449084	0.2766971844	0.1741025482	0.0125586646904	0.001506430368	0.0028460922058	0.003201191718	0.002641396454	0.00046744153312
