 	Marìa	però	sta	ora	sta	seduta	nel	giardino	e	non	può	rispondere	al	telefono	non	può	parlare	al	telefono	</S>
e	0.37734431441	0.042142013624	0.063978184798	0.00742834709054	0.0117369243134	0.0185944954681	0.0217266432251	0.0179134127301	0.0194598904456	0.0302282438438	0.0107422036575	0.0678289581036	0.0502441442216	0.0299410398379	0.0424341369818	0.0028772400261	0.00662477311601	0.00768382680156	0.018719502725	0.152351711253
M	0.694939232	0.2570167237	9.843369e-05	0.00021226206616	2.15324676025e-05	4.70136491724e-06	7.19879523461e-06	9.7893873228e-07	8.0700907209e-07	3.3234068174e-06	1.9813453244e-06	1.35464167076e-06	1.10085642744e-06	2.45058298937e-06	2.55943554994e-06	1.01829677931e-05	7.21336560637e-05	0.000142512040755	0.00994997655488	0.0375105692965
a	0.516053112	0.34446615654	0.0106215163	0.0167448805046	0.0212129135612	0.0201634633558	0.00996283431852	0.0133706812743	0.0103404677921	0.00653548102	0.00286593823354	0.00913500101906	0.0051010660278	0.00164311473374	0.00091540276116	0.00038728027094	0.00010353043544	0.000183507795	0.0063390236858	0.00385460773518
r	0.37233665	0.60997209754	0.007220028378	0.0030092525792	0.00038851298463	0.000134616027717	0.000127509569843	3.45801226532e-05	0.000101566427986	7.78265649845e-05	3.86815956001e-05	3.43552426613e-05	0.000164425110337	9.28963065483e-05	5.43549187917e-05	2.05581989542e-05	8.54980139602e-05	0.000180221170194	0.000101864649078	0.00582453767965
ì	0.2845018846	0.40991514646	0.115501583232	0.0516973356999	0.0199793300072	0.0152879479822	0.00974169322981	0.0077176312058	0.0154264386307	0.0135368578939	0.00424637181448	0.000642998827311	0.00294040895489	0.00352107293961	0.00228394919934	0.000937961063664	0.000273924804968	0.00057998067746	0.00157141742261	0.0396961006987
a	0.30209364794	0.66665545046	0.02356022606	0.005618390244	0.0005202969336	2.454007228e-05	3.6238072844e-05	9.974955696e-06	7.421314055e-06	1.4202641328e-05	1.32055941666e-05	7.07154035568e-07	1.06681777488e-06	2.35053791908e-06	1.97115276272e-06	8.83904376229e-07	7.20117908221e-07	9.82395430897e-07	6.12510157364e-05	0.00137651247558
p	0.161710589333	0.5635677138	0.021643672472	0.05701796722	0.00268137442366	0.000207873247334	0.000956982990801	0.000222531968384	2.89009151173e-05	0.000312557194508	0.000155763059977	3.63317418447e-05	5.77014933208e-05	4.99015693407e-05	0.00013968706642	5.48213372452e-05	0.000183204346535	0.00113872415897	0.173093479123	0.016740178489
e	0.164093404725	0.2243869828	0.3374972328	0.0595047979	0.02376592714	0.0187204695024	0.0125873884248	0.031552724012	0.0135709540607	0.00752289097223	0.00645258781037	0.00770592270163	0.00201595733543	0.00194918856359	0.000398279035044	0.000785894592255	0.00015716433748	0.000645893848088	0.0622438617314	0.0244424509764
r	0.0749727865033	0.569285706	0.172561606	0.10249792762	0.023530292516	0.0106207781922	0.00142393506014	0.00553672461101	0.00159835538561	0.00162137716637	0.00048245398945	0.000365588129466	0.000452404351076	0.000219262797171	9.52161823086e-05	7.02536862123e-05	0.000107051482243	0.000573530484609	0.00440322487875	0.0295814673971
ò	0.019155848204	0.25831659368	0.2760384802	0.10237754566	0.02483443026	0.0526017203432	0.0200973781528	0.0300311963514	0.0271220216532	0.0382078220702	0.0143912141811	0.0406004302135	0.00282019688699	0.00538747800238	0.00667336377045	0.00394422008196	0.000940162213837	0.000405219911786	0.0160016028358	0.0600530890756
s	0.07866977047	0.2676600565	0.39875292618	0.1664955892	0.03451937638	0.00476480918	0.0024808058612	0.0019555144487	0.00170867342798	0.00100681301891	0.0019209869397	0.000315756867287	0.00073549804755	0.000741530361073	0.000270351961132	0.000238105160028	0.000279260650335	0.000137949003326	0.00386335569705	0.033482897227
t	0.0330189484862	0.03995338897	0.48334954246	0.03843030876	0.0713936858	0.029423772652	0.017456952056	0.0160530662713	0.0118468054968	0.0235034047684	0.0240011574474	0.0343136861642	0.00332763008518	0.0106167966193	0.00566134906193	0.00736546216255	0.00207854074053	0.000928905931109	0.0913724965322	0.0559041218636
è	0.198235209324	0.06243348096	0.548862136828	0.03332386534	0.1050710964	0.011124160408	0.00608949702	0.0081908371592	0.00342398508874	0.0019190667947	0.00221330861241	0.000777441109404	0.00396541091378	0.00848032349338	9.96989712254e-05	5.75482570339e-05	1.21457156824e-05	1.80978487647e-05	5.35110007217e-05	0.00564920802934
i	0.170769933386	0.124542544116	0.2700620326	0.2466181708	0.1071894728	0.03048295257	0.00455721732	0.0230750157854	0.00469220331464	0.00710494713784	0.00253711166052	0.00168558570861	0.00128125615912	0.00154637436651	0.00068217870853	0.000179938566361	0.000281144185966	5.11564534959e-05	1.34277592861e-05	0.00264730535118
à	0.00999485982939	0.0337858522	0.0340470975	0.5213120418	0.02941102058	0.0125288207	0.01441898118	0.0056613935968	0.00181366700192	0.0034740990018	0.0417727463888	0.00221383632448	0.00061883461892	0.00032151001989	0.0120939509949	0.0687023112813	0.00972792409567	0.00314621133236	0.190022767926	0.00493213213809
r	0.0179538369438	0.174604850943	0.018033011072	0.5484250308	0.04118337397	0.01104433306	0.0072320211	0.001530346758	0.0008594752556	0.0010630541624	0.0127764908649	0.00030709148856	0.00359486753895	0.01189419708	0.00769518830663	0.029623651014	0.0831350919401	0.0176532215923	0.00501250042361	0.00637834938958
t	0.00276777142424	0.0215250045564	0.23218194786	0.0680981152	0.2430327394	0.0488028652	0.039743909028	0.014326677708	0.0083797732914	0.025846206268	0.0203186307561	0.0368645399118	0.005570701894	0.0171589798026	0.0186940746802	0.0128756172763	0.00702551006046	0.00330465710423	0.164842765805	0.00863952816654
e	0.0999272743619	0.00658296484	0.22754887554	0.064283943906	0.401878584	0.07973243358	0.0390766378	0.01957590228	0.018443530216	0.010573879832	0.0135579506901	0.0008115773178	0.0067644767228	0.00683925587325	0.0004930161948	0.000495325411797	0.00030835962888	0.00011938334604	0.000935449436733	0.00205117772826
n	0.0229923288024	0.0010057355548	0.038210923166	0.09368016	0.261558425	0.2614419184	0.0921180924	0.07710190146	0.03497817482	0.034829630884	0.0122367814076	0.0206582836904	0.0038979390495	0.00295070797919	0.00427327630997	0.00118208572709	0.000735444312476	0.00183468083896	0.0152987975561	0.0190147502049
a	0.0572490502484	0.0040875493388	0.121055903188	0.05973348472	0.2156128414	0.17009461188	0.074438368256	0.03007229104	0.02604144056	0.045568393164	0.019209113192	0.057744164874	0.0036174805478	0.00357143758146	0.0284881184456	0.0060184693169	0.00784576039457	0.000367504794632	0.0462207669989	0.0229632273682
s	0.00150582114136	0.0009571468178	0.0153299611442	0.123048104	0.1634021052	0.256554428	0.1449322978	0.1260342038	0.0539569594	0.04262609684	0.0168753546	0.02070848384	0.003028567814	0.005115581943	0.0049864384836	0.00176457473568	0.0009847837607	0.0009175745412	0.00912670363981	0.00814480691727
