 	le	melanzane	vogliono	girate	</S>
e	0.557501982523	0.0163371371614	0.065275234421	0.0590069145349	0.30187872776
m	0.264789571969	0.711737184	0.0133581088224	0.0055733563372	0.00454178023242
a	0.1191010994	0.5760706896	0.17312079772	0.10745859686	0.02424881434
r	0.0693492296	0.88644002	0.022527872457	0.00518320299476	0.0164996425502
a	0.1973772623	0.542539442	0.06889993332	0.0796166778	0.1115667208
n	0.069166702576	0.90975683	0.01944159066	0.00049560045552	0.00113931044298
g	0.009964757684	0.50441969132	0.06112011012	0.11946722578	0.305028195978
i	0.508438958	0.19660757454	0.10886855046	0.132621193371	0.0534637896914
à	0.076063671561	0.661153954	0.221369093214	0.008560500546	0.032852754574
n	0.00447113874193	0.5503858852	0.418590342158	0.0213006637676	0.0052519814316
e	0.05782487514	0.152945678	0.3012789556	0.3199791884	0.1679713442
e	0.0505628317674	0.3969210248	0.52569880554	0.0120321163	0.01478521674
t	0.00115046211393	0.21285432764	0.732880730986	0.034700530896	0.0184139017232
è	0.0021781798364	0.018769005764	0.5009434702	0.3007608748	0.17734846942
l	0.0320178466206	0.290198228846	0.33403741466	0.29106739888	0.05267913336
u	0.06336722228	0.110372766688	0.267471242	0.457754994	0.1010337543
n	0.0189177903471	0.161060285692	0.2479308492	0.345181725	0.226909335
v	0.0190838760023	0.002704435166	0.2183262096	0.7028976886	0.0569878322
o	0.1325497124	0.07853303366	0.2656017898	0.410794952	0.1125204658
t	0.00583925207808	0.0334545874028	0.16222901494	0.352260332	0.44621681
i	0.0166195891522	0.0471244422568	0.0598345229336	0.67147702	0.20494444584
m	0.00191255871571	0.0144638804623	0.09284301068	0.2992268014	0.591553754
m	0.009075173144	0.00611483982	0.04649780046	0.84868794	0.08962425046
è	0.190541524121	0.0232020852	0.1943003178	0.374515592	0.217440440097
n	0.00235166315505	0.0041043788018	0.05810022727	0.543057016	0.392386712
e	0.209247246782	0.00518558977	0.121660847	0.5624186566	0.1014876389
</S>	0.0100627198613	0.00660788202732	0.033704416662	0.0965316942	0.8530933
