 	che	impara	una	cosa	che	studia	una	cosa	</S>
n	0.534737574288	0.1663953779	0.0055838927766	0.0057057417874	0.0112833889428	0.00153891123282	0.001908845578	0.0235771331457	0.24926914091
a	0.451064069	0.406668894	0.0252317808076	0.0387508675738	0.00892879174131	0.0340891612377	0.00132275229732	0.0127589222943	0.0211847291811
m	0.388964534	0.4383311484	0.05767044392	0.060516680994	0.0091918115598	0.00265005824634	0.000677044649085	0.000246230743776	0.0417520047227
à	0.1128808527	0.6501196798	0.033584879298	0.01646803272	0.009561808852	0.0441862165734	0.0505341751627	0.036891163877	0.0457731639702
t	0.07688201456	0.71093997	0.19480778001	0.01322192454	0.00229178785	0.000999043970868	6.48055579122e-05	4.6666368258e-05	0.000746002185699
i	0.04679610304	0.57642401	0.0949304768	0.100926869	0.051539481176	0.0521651939683	0.0227011305054	0.0192054437377	0.0353112826466
è	0.0673260325524	0.4361739047	0.370731029	0.10055192834	0.017496054256	0.00713444057626	5.94610933926e-05	9.42233144464e-05	0.000432951766098
n	0.004227034872	0.30718967452	0.552883301944	0.0784983234	0.014364519316	0.0410283131285	0.000998872988483	7.10742503526e-05	0.000738848661473
a	0.02019428338	0.1093760228	0.4134148662	0.153345301	0.09006040554	0.0635212591578	0.089664648561	0.0466922791258	0.0137309092376
p	0.0134218389433	0.215805867792	0.44493373842	0.2572355834	0.05547471408	0.01128568745	0.00068612802984	0.00022213828367	0.00093431959924
r	0.008677624692	0.02721778376	0.40095283834	0.1690357622	0.090256507	0.031844576546	0.0372442801689	0.173025175445	0.061745431738
à	0.049910307	0.059149963	0.3524153608	0.1860165978	0.1271468924	0.02520534372	0.082426928592	0.005810733518	0.111917856488
m	0.00686198425109	0.191773701243	0.24723720175	0.1431533362	0.1647372728	0.17934673156	0.043921354059	0.0072296903108	0.0157387547362
a	0.0613343445782	0.14924563068	0.1373530594	0.258346424	0.1138704212	0.06191035898	0.0433191250884	0.122333409526	0.052287180784
n	0.00710513551422	0.0953838611967	0.092182044342	0.1665881736	0.3334086174	0.2663374182	0.023547827448	0.004766326376	0.0106805713472
a	0.0050605600992	0.0135396012843	0.090120384229	0.10324012374	0.343368755	0.0625408574	0.0423645796	0.251679494844	0.088085602172
s	0.000983960624673	0.227599315802	0.0191627387032	0.05760876368	0.206632266	0.4408467002	0.0340773332	0.0074076921274	0.00568121744555
t	0.002557766246	0.0350824902631	0.06414108898	0.12269519766	0.32210153344	0.0978363606	0.0461257267	0.20719636548	0.10226347048
u	0.01138621912	0.01383211618	0.02609462416	0.08352424312	0.28115626346	0.203060745	0.1947064036	0.03064598176	0.155593423812
d	0.000513587926505	0.139931701506	0.0176188687322	0.021519899	0.109325711	0.5647478544	0.089778091182	0.0235460579	0.0330182034008
i	0.002339442886	0.085898152138	0.005957582008	0.06228004076	0.16124580806	0.2629158094	0.1145867224	0.232619989	0.072156479654
è	0.000298978143098	0.14941322307	0.0104062139158	0.029575003492	0.0732547856	0.531399423	0.142178038964	0.0391546922	0.02431964924
t	0.000170632496524	0.185349823825	0.00501929386539	0.009378628124	0.08259688136	0.4052336926	0.251725011066	0.045722748468	0.0148032593
s	0.0081353649535	0.138819522419	0.04686812346	0.110153508606	0.0834059358	0.208534308	0.1211301004	0.2344793728	0.04847375803
i	0.02497173536	0.0167285433186	0.012298006574	0.006970574	0.041322779	0.1814453308	0.312523922	0.1902579246	0.21348118814
è	0.000487688505607	0.110896655389	0.00923577145306	0.0155156473788	0.013769487496	0.2807437066	0.313106322994	0.1413965296	0.1148482196
n	3.2391322706e-05	0.184774003554	0.00899360861156	0.00532677174712	0.002571104212	0.1269257422	0.4780438118	0.141312738	0.0520198186
a	0.00265120183356	0.127853829025	0.0261641086504	0.0226989147429	0.0296521494	0.0697119736	0.259433006	0.405355926	0.05647891594
p	0.000874336284846	0.170620222282	0.00255100328116	0.00396145232226	0.003794091452	0.090278913308	0.18841855207	0.2888505098	0.250650918
r	0.0042571231334	0.0387627364056	0.0267646017698	0.018471323861	0.01487180278	0.059182451	0.2556913494	0.51857464	0.06342391996
à	0.0173884770346	0.023060011653	0.0045468579688	0.002846604916	0.019540288	0.080516904	0.332641054	0.348402358	0.1710574412
m	0.0228766141018	0.0120370571197	0.00320640600183	0.0014437326172	0.001663714628	0.0543333479	0.153959579658	0.29082316	0.45965639
a	0.0254746928517	0.0684275740209	0.02054419385	0.028883892456	0.03109913062	0.14957397216	0.1718963164	0.440924772	0.0631754797
</S>	0.00149879297539	0.00592516923586	0.0137256823837	0.00232073472079	0.00574617364904	0.0305446254	0.10329480431	0.1803453776	0.656598652
