 	quando	io	divento	vecchia	vendo	la	casa	vendo	la	casa	a	Trieste	vengo	e	abito	a	Martano	</S>
m	0.6123249551	0.0392959537326	0.0147416070316	0.0313443455761	0.00519516822096	0.0106242859943	0.00219447372151	0.00703705837144	0.0126291247012	0.00196936381981	0.0174401980712	0.00326393497312	0.00374923608688	0.00294325222081	0.00120643857425	0.00132831863576	0.0790837088817	0.153628581213
ò	0.739873950912	0.0217960972094	0.0129742605363	0.0232341081527	0.0005707618131	0.000478559761853	0.000339454008767	0.000160536176383	0.000166815154306	0.000100556669171	9.9066742395e-05	0.000141307380888	2.8147029558e-05	3.3175942356e-05	3.781887664e-05	0.000353236990916	0.150764320908	0.0488478662419
t	0.659454912	0.0966360671	0.0433205778733	0.0211923099763	0.00037122061976	4.48386679416e-05	1.40287666471e-05	8.6927310648e-06	0.000140701076894	3.04455202041e-05	0.000582400662921	1.57107569856e-06	0.000495044331243	0.000703451088956	0.000529952321242	0.00282973782349	0.0229926584359	0.150651405342
t	0.690339662915	0.01444070751	0.003186279414	0.0850680593495	0.00083535509838	0.00119658398952	0.00383663732664	1.72312234998e-05	0.000121961493698	0.000572385454838	8.62825539764e-05	6.30511070187e-05	8.09579702644e-05	9.42215437431e-05	0.000191126882412	0.00183745590167	0.195792051413	0.00223997521634
i	0.4547861999	0.105693847331	0.0170644216716	0.0114720129277	0.197037136674	0.015993586877	0.0127158949375	0.0369455431253	0.00835417633563	0.0268287613454	0.00532784692871	0.0137863745313	0.00831259067917	0.031023491071	0.0127784763134	0.0114809459074	0.0143410084027	0.0160576748132
i	0.232214407	0.5259861168	0.07644228128	0.0996631304086	0.00291519902161	0.00999988945569	0.000206224175759	1.40750467722e-05	4.92080850914e-05	1.32235916304e-05	8.05533580036e-06	4.81811773538e-06	3.34052377374e-06	5.25998306531e-05	0.000569864682984	0.00122648260303	0.0317233200934	0.018907795118
v	0.210511552789	0.538169645606	0.0256674184737	0.0201396219565	0.00439046921651	0.000404626379812	3.03462397506e-05	0.000181955032086	1.29422555618e-05	7.57626713415e-06	2.63179027924e-06	7.93348442695e-06	1.42894351763e-06	1.35510344587e-05	4.18547236292e-05	0.00128578039119	0.196080850198	0.00304984842731
ò	0.0662274928	0.3796731788	0.0662141428	0.2278468908	0.0249902577	0.00921765120927	0.0185567307757	0.0297681510415	0.00931973651553	0.0448927762539	0.00599604245575	0.041112226783	0.00510267824397	0.00882228855572	0.00341821287848	0.0266155121986	0.0117599267747	0.0204661339158
e	0.0192126572412	0.378416586	0.2564889156	0.1435644701	0.006174796118	0.0004643311424	0.000402254566412	0.000129714698484	0.000362097697457	0.000146661648612	0.000812290861258	3.86583715593e-05	0.000788265986724	0.000869323595432	0.000526492410546	0.00381101128902	0.0127151363411	0.175076308971
g	0.0862751923398	0.019089133148	0.574744425583	0.0930582256824	0.00825831754717	0.00777466469818	0.00210381431757	0.00641057780398	0.000571299312706	0.000626662197406	0.000164828683093	0.000721690687915	0.000175234050368	0.000699894907173	7.9088418976e-05	0.000927744233459	0.196056505515	0.00226276772259
