 	le	melanzane	vogliono	ee	girate	</S>
t	0.555235475531	0.0174664166936	0.122346898829	0.015724840221	0.0225007540252	0.266725633115
e	0.4819878674	0.476993927028	0.00214274059944	0.00633983705792	0.0210937828853	0.0114418573628
s	0.37372797534	0.595845336	0.0053842685274	0.003806928108	0.00319052001703	0.0180450314195
m	0.392051595144	0.3700253428	0.00768911765	0.05090035035	0.0827488010202	0.0965847631252
a	0.444169215	0.5113927078	0.0267253645369	0.00300362077074	0.0013423285794	0.0133667495313
r	0.09975772936	0.789718328	0.048341910718	0.007157289099	0.00110224853906	0.0539225398047
a	0.1774097978	0.551094264	0.05101409025	0.066817192446	0.09574282852	0.057921855294
n	0.0589889751678	0.796222082	0.11936364454	0.0240689243	0.00030545282684	0.00105092552847
g	0.00398810573	0.49253812712	0.07597185636	0.10944973376	0.1465923231	0.171459864651
i	0.440698564	0.2256794892	0.16864439118	0.073938297626	0.0166473272315	0.0743919301852
à	0.079591859114	0.6099934566	0.25487087036	0.03637325352	0.0026031454752	0.0165674390144
n	0.00818676664013	0.437555312	0.381453301344	0.1652564008	0.00431351180538	0.0032346947278
e	0.050499852248	0.10470168664	0.34935686768	0.2620222808	0.14886019934	0.084559089
t	0.0460220618983	0.3178776258	0.5061493688	0.1200874326	0.003948756522	0.0059147454572
è	0.0093563291016	0.08413426597	0.48231245292	0.1912356048	0.18767416206	0.04528717816
l	0.0306559489274	0.26746646519	0.30443510774	0.335868256	0.03724617918	0.024328009
u	0.06604783292	0.0815335888	0.304954184	0.21632242	0.196301809	0.1348401409
n	0.0233757182682	0.17457745166	0.1335993616	0.479392742	0.1031504284	0.0859042912
e	0.012802346289	0.004397896912	0.07372880022	0.4831417708	0.3907723312	0.03515685434
e	0.0083746592869	0.132577674844	0.0656965942	0.545922046	0.1647824064	0.0826466118
e	0.000219650613805	0.0858566835324	0.0191129057	0.623735108	0.2281785282	0.04289712922
v	0.000612311783679	0.117098448772	0.01950352158	0.560170952	0.2565671758	0.0460475862
o	0.00429541335188	0.0338897775599	0.026147740382	0.2857391474	0.6058584276	0.04406951066
t	0.00133500026973	0.029541477588	0.124927109886	0.2632716376	0.2928956318	0.288029136
i	0.003959645475	0.0431586646588	0.04127584086	0.2061876188	0.6225818708	0.0828363573
m	0.000568399162074	0.0028875650948	0.05492286718	0.1719832244	0.2836519636	0.485985988
m	0.00253182667	0.015215721674	0.02141887602	0.03265831304	0.82503431	0.10314092972
è	0.071542058648	0.01416949144	0.18018588108	0.05276232784	0.462274796	0.219065445943
n	0.00264699615449	0.0018454138456	0.002406484508	0.0266850484	0.569980752	0.396435308
e	0.157528035171	0.0123888726476	0.01116803328	0.09696049548	0.5954395232	0.12651504888
</S>	0.00902196943738	0.00476061183564	0.00678021210656	0.024145633676	0.108000727	0.847290854
