 	avete	cucinato	le	verdure	</S>
e	0.5654089392	0.0075618819705	0.005051469762	0.03130137237	0.390676361388
m	0.5925731514	0.2623880408	0.143252896254	0.00064390975256	0.00114202746156
a	0.25590390668	0.419261392	0.15249326024	0.126852305128	0.04548915611
r	0.30290034926	0.553241386	0.088475386498	0.001217596052	0.0541653312781
è	0.2411902994	0.420705959	0.265010973	0.0309540399774	0.042138746692
s	0.2537797704	0.7034708762	0.030013832684	0.003297665932	0.009437873699
s	0.2898761431	0.3698369606	0.2500211668	0.06381839982	0.026447350158
a	0.22547639856	0.257044532	0.4796491958	0.0172359367724	0.020593915876
t	0.37134959229	0.05881741706	0.432704573256	0.0029916746788	0.13413674608
o	0.132446262689	0.0403318144	0.5721342272	0.22973323163	0.02535444084
t	0.341754169582	0.03051085748	0.4554141646	0.0108628154	0.16145795748
a	0.0700434109968	0.01689735154	0.54882591	0.2763685957	0.0878646852
l	0.31056409454	0.010919490746	0.41462893284	0.0221891818	0.2416982606
à	0.0684213697101	0.02244829187	0.4449142271	0.26517641106	0.199039719192
c	0.0699605993913	0.0974552704736	0.07808456784	0.564358495	0.1901410504
h	0.334996583769	0.0296949452218	0.046408167154	0.582718768627	0.0061815653
a	0.0056365167102	0.02986337868	0.4253218394	0.526146450126	0.01303178882
n	0.00454947674915	0.0247962508681	0.297182366763	0.308624221766	0.3648476846
a	0.0290622291782	0.016159806766	0.3229764893	0.492238092	0.1395633736
</S>	0.0366364960316	0.0113210512009	0.063457821826	0.07539936208	0.81318524
