 	guardando	le	nuvole	sapevi	che	sta	per	piovere	</S>
k	0.45664146627	0.0553327253028	0.038421514738	0.029848671494	0.039572333437	0.0300295797952	0.0450310555641	0.0405781935157	0.26454443642
a	0.558283256	0.2257294008	0.0910810055314	0.0601416010662	0.013444160352	0.0220205335068	0.00999630381518	0.0161628487344	0.0031408890896
n	0.749371082	0.228635605315	0.00161355351514	0.001871459696	0.00575334840321	0.00224259547843	0.00329724359139	0.000575117931384	0.00664001605663
o	0.13639510336	0.459537138003	0.0841882252408	0.242860623624	0.016911047764	0.0019709720149	0.00522126122727	0.00632330109368	0.0465923572848
n	0.421888752	0.495908647744	0.0241513609592	0.021317515064	0.0062156437704	0.00100043941392	0.00215716693239	0.000213336554374	0.0271471525121
ì	0.087148125932	0.2732705818	0.3436926212	0.17229653208	0.028307089666	0.0105638386128	0.00868020227188	0.0394642404928	0.0365767460937
s	0.30378609326	0.560946366658	0.101490979373	0.02034319494	0.0092445411556	0.00280573679563	0.000274035520652	6.83404366204e-05	0.0010407030557
o	0.05046243408	0.4389961122	0.24022349486	0.0996908643	0.03668924799	0.00848377042954	0.0363462996389	0.0685374091941	0.0205703701858
n	0.19500578028	0.2877121558	0.31762779232	0.13273941718	0.047159090856	0.017269614498	0.00174837830947	3.86386338592e-05	0.000699180406447
t	0.0614862400714	0.161584088452	0.3976779814	0.0817537711	0.02394885884	0.0213548029292	0.0299438001968	0.152667380181	0.0695830375699
a	0.11566897626	0.2866887856	0.403926344	0.1029315092	0.04395831138	0.01137234707	0.015982974153	0.00148517753847	0.0179855785951
t	0.080886752204	0.1873306304	0.22244999262	0.2977687064	0.1000941114	0.096020651192	0.008169610746	0.00103966272466	0.00623993216206
e	0.0101174239254	0.01893875714	0.196034044	0.35521448212	0.0889165975	0.026953262786	0.120828315359	0.092211621354	0.0907855200116
s	0.0604365475174	0.119255116714	0.0745686494	0.402956188	0.206292404	0.1211324489	0.01168693132	0.0004876239155	0.00318406950936
m	0.0080694435335	0.00426252938	0.16963831	0.3693098134	0.0781531928	0.04463613268	0.17897040817	0.035384221827	0.111575947216
à	0.01230761576	0.237168547	0.29138456346	0.22231666354	0.06440137761	0.01360122514	0.067340326405	0.00313309054388	0.0883465123087
n	0.16742691007	0.029345393672	0.143491547886	0.282561672	0.110788921	0.07202269678	0.051559731054	0.021179579068	0.121623535986
t	0.110475711277	0.0342203688464	0.212617695192	0.31913755624	0.0443795348	0.035216194	0.0316454863	0.201444338143	0.01086311542
e	0.019970692842	0.02561102392	0.16521375848	0.37892674832	0.1305969406	0.0941515728	0.1428596719	0.008859732152	0.0338098343976
ì	0.00667112769927	0.0144432974178	0.004687097384	0.151077384	0.4324777408	0.1937017909	0.1178117404	0.046242376126	0.032887441714
t	0.00119371777126	0.00023386617228	0.0013181618	0.2597865152	0.2691054138	0.17050066376	0.0856267450788	0.185948145942	0.0262867783353
s	0.00340773738836	0.0447454301782	0.10074501942	0.1648650662	0.1698580454	0.1291873024	0.1467308024	0.218165280935	0.02229527612
e	0.00139243559	0.02974538182	0.14881573867	0.06501304532	0.1622909442	0.368506323	0.1833316936	0.0092872408156	0.0316171776166
r	0.0010098250687	0.00348137780857	0.00646719422332	0.119828847908	0.29706703226	0.1341830408	0.261266604	0.133372940556	0.04332314178
e	0.00183527108063	0.009879683192	0.002194759008	0.011544411154	0.10888101334	0.23397196652	0.2972749088	0.32066549724	0.013752518176
k	0.000595499220275	0.0037729840619	0.0400856074063	0.101341386	0.14139874132	0.1620944308	0.3381535128	0.1670583964	0.04549943206
a	0.00585060580449	0.005026776088	0.007347232648	0.01222503226	0.03988618928	0.30432979426	0.303570188	0.3027772678	0.01898688146
n	0.000356433124192	0.00077817084403	0.127594754226	0.060090351164	0.05021002274	0.1500384752	0.3104665968	0.2383860474	0.0620791504
a	0.000879431177468	0.00304657242848	0.0006761832402	0.006895226574	0.02267855076	0.1490303648	0.315745537	0.4512061826	0.04984198276
v	0.000399528725752	0.000839338577091	0.0890898226409	0.0724271271154	0.024512963072	0.0439459876	0.307314316	0.3666668088	0.094804072
r	0.0076048182891	0.0089266517092	0.002207590273	0.008898353372	0.01673217502	0.164182534	0.1960241254	0.534511622	0.06091210344
è	0.00093935162	0.031067780704	0.126265382968	0.011399041312	0.02086552334	0.072690851	0.1815241742	0.3471030228	0.208144878
t	0.00179605395179	0.00018361208964	0.0016185581342	0.0088818557738	0.00186235034228	0.0137827767252	0.07511905862	0.735508246	0.1612474664
s	0.00396947628467	0.0306224442623	0.0119124854968	0.027989079284	0.03130818312	0.1611960988	0.3120793064	0.3784081408	0.0425147866
i	0.000950671077368	0.023358257034	0.0783184742423	0.00967565909	0.043780048306	0.06923132	0.2181294126	0.1161607225	0.44039546904
</S>	0.000413858909115	0.000558430091178	0.00066915950976	0.00671790865936	0.00382902144312	0.0104145298346	0.0863236619	0.188033031	0.70304038
