 	è	che	sono	ancora	svegli	che	ha	la	luce	accesa	</S>
è	0.717764038352	0.0086233681172	0.0044631965152	0.0179757922026	0.001428216936	0.0065227481014	0.00673476836057	0.00581171148895	0.00597690173112	0.0615002498167	0.163199007829
n	0.450777315246	0.3227483058	0.0221239223598	0.0247022440025	0.178687174493	0.000433672287611	2.53956612046e-05	1.46256059304e-05	2.18975621545e-05	0.000289289571119	0.00017613446542
a	0.3207777079	0.38845231	0.0904262052	0.07514142096	0.035711405908	0.0274324341897	0.0174202876417	0.0115306022281	0.0250011086957	0.00496378696061	0.00314275551111
s	0.05788540626	0.734028424	0.1331017316	0.05368574008	0.0180703317794	0.00288023800077	0.000129973733907	3.6869271594e-05	1.71123345614e-05	9.03381280449e-05	7.38338656628e-05
t	0.081200861134	0.279264308	0.2973577837	0.11207397447	0.17179387372	0.032803521345	0.0108967872905	0.00713195506173	0.00183124890378	0.000485477760399	0.00516021394083
a	0.1063405172	0.695542092	0.0780409818	0.01636969493	0.0074001501188	0.0394979610971	0.048054012899	0.00162035731874	4.9708317817e-05	1.89599826266e-05	0.00706560069117
s	0.0347213673295	0.458218292	0.360003762	0.1008157126	0.03382982792	0.003106200904	0.00085897037073	0.00046558727517	0.000110579230323	4.44710106757e-05	0.00782524260045
ù	0.04313516002	0.1532483092	0.3967060762	0.1301746666	0.121026690665	0.057519560892	0.030916171528	0.02094184054	0.0049746708228	0.00177869861118	0.0395781471736
n	0.0654610993716	0.196345797	0.478931512	0.1445766356	0.084810868403	0.01078834838	0.0153598353372	0.0014932362664	0.0011716795113	2.62519585694e-05	0.00103473081691
a	0.02625942226	0.17661742408	0.3322468294	0.1092502484	0.035327684552	0.08706740116	0.111431547614	0.064415789598	0.0312297470172	0.00663403812239	0.0195198757696
n	0.0220732876957	0.0550991131456	0.1721858905	0.566798194	0.10188501054	0.0448260274	0.0291460354388	0.0061839661114	0.00148204641656	2.36290985781e-05	0.000296824273584
k	0.0141707902522	0.03376322146	0.234970291	0.34513761486	0.114805254	0.05842927212	0.076759420169	0.049147923756	0.0205403609596	0.015661751867	0.0366140521638
ò	0.167168792	0.1995037748	0.1413591454	0.1948398052	0.09501077648	0.07972221168	0.04215923904	0.03144275946	0.00679969262	0.0038959182526	0.0380978636593
r	0.0328213252905	0.0504700758196	0.10111509423	0.401116826	0.21944925	0.0586718564	0.0935877302	0.02451778954	0.014380169924	0.00200649475886	0.0018633727336
a	0.0120771269884	0.02891596824	0.0674556082	0.264552178	0.2057230736	0.1766239052	0.10245745768	0.05317441	0.03074283806	0.026819859854	0.0314575388566
a	0.0086386169462	0.0221882990135	0.0649172404634	0.15970191	0.2659682426	0.2921793268	0.136869158	0.03853622618	0.010031799482	0.0001529183468	0.0008162623012
t	0.000522701846104	0.003906718798	0.0093595329516	0.0817719306	0.3948951894	0.3138335832	0.0592650344	0.06443984892	0.0697283189	0.00125080513086	0.00102632934213
s	0.0444717086868	0.009416315315	0.02733094316	0.09862218276	0.1554156944	0.22077311348	0.0620620598	0.0922080256	0.03393858374	0.0798374024	0.17592400475
ù	0.099332993662	0.048796980668	0.04772264852	0.09669791006	0.1866389294	0.24171977	0.142146374	0.0848526644	0.03413055382	0.002661958906	0.0152991910512
n	0.00173762386122	0.00574848277203	0.010099411335	0.1074784812	0.18089514	0.2435505144	0.280463116	0.1052770254	0.0552280765	0.002222821604	0.007299302154
n	0.00315198493196	0.005065870863	0.0060311365436	0.01457114672	0.1802436718	0.18203118	0.180228359	0.1881716972	0.081253207	0.14225715868	0.016994581988
i	0.120454892564	0.0068850914978	0.00745838346676	0.03405606946	0.153021916016	0.2825457794	0.08096366308	0.1408930612	0.14431089872	0.02438635915	0.005023880128
t	0.000992109436572	0.00167269254665	0.00289817669711	0.04128993482	0.0748222482	0.2445649132	0.159875184	0.2594094972	0.1779378934	0.017728384352	0.018808944872
i	0.0572950745472	0.0371407445843	0.0225513526441	0.06702768566	0.044195617	0.1814149958	0.2228637002	0.1902180686	0.0987494394	0.06007939418	0.018463931126
k	0.000163112303705	0.000621167199522	0.00195373484843	0.041601382258	0.0499398611	0.0837880758	0.2245209874	0.352242484	0.2136108202	0.0202060852	0.01135225698
a	0.005488853864	0.006001121918	0.010305052254	0.046238165332	0.02686811458	0.0453093264	0.1972048316	0.2438627186	0.160455558	0.2367227562	0.0215435124
è	0.000516935183228	0.000248495824218	0.00111587736788	0.03320968208	0.04937954858	0.0756351346	0.215406996	0.4048702312	0.165942283	0.035159490292	0.018515328
c	0.000769228801962	0.001908640293	0.000956587254252	0.0232288064206	0.06350756756	0.05711347124	0.1943828219	0.280601939	0.235013254	0.1061260916	0.03639160462
h	0.0983668781632	0.077516640828	0.0358045015	0.04354294206	0.14474924822	0.1024832336	0.0476583811	0.06844025686	0.0968225034	0.254796843	0.0298185813
i	0.0134926621612	0.005392958568	0.0040753019728	0.02819212565	0.05686280338	0.063020607	0.11240734706	0.324470588	0.1495624328	0.1965455237	0.04597765514
o	0.000315460511972	0.000348850922432	0.000573230354626	0.0112433812294	0.015680574972	0.01440943	0.0515869383	0.1903732714	0.394329896	0.1304954338	0.1906435392
l	0.000562371313375	0.000592814484274	0.00067488230593	0.0052437851698	0.0121844482652	0.0148021032	0.02357586958	0.1182659192	0.636490376	0.1180670345	0.0695404114
ù	0.0101033873368	0.00409963177536	0.0136642613597	0.0068236800212	0.005974644582	0.01026694554	0.07478222532	0.1113405218	0.1951596896	0.5327536076	0.0350314118
s	0.00171382198433	0.00034594160174	0.00062112789361	0.017401922466	0.013013000478	0.01253802	0.0831432286	0.1617614594	0.2631984148	0.2737647374	0.1724983326
t	0.00296873973986	0.00430535559736	0.00313872389121	0.0154901932786	0.00522110386	0.00928764086	0.06265086412	0.1627824918	0.1374489972	0.56986237	0.02684354014
r	0.00725053194842	0.00200600509144	0.0021549943545	0.0125883255582	0.0353883641636	0.039207509256	0.021013435736	0.062904919	0.2307910322	0.438839238	0.14785565578
o	0.00196023377799	0.000709410556768	0.000581590911408	0.00341529129946	0.0094316503192	0.013625824434	0.010356134112	0.03237683676	0.1265872044	0.500867876	0.30008794336
a	0.000409452867767	0.000442775640948	0.000337414080871	0.001211653584	0.0023369561903	0.00186621158	0.007241741352	0.0288315954	0.331720188	0.088931834	0.536670186
n	4.2781086838e-05	9.957950197e-05	0.00019772825705	0.00519717727286	0.00994871617042	0.010441811262	0.012956739778	0.036068441	0.46146295	0.2275768692	0.236007216
a	0.003743651628	0.00913945360346	0.0079538342565	0.0018697346619	0.0018134134694	0.006977513912	0.06978592396	0.0734668962	0.3090355636	0.3785752788	0.137638709
m	9.19975518582e-05	7.40985838692e-05	0.000695290620226	0.0063729507437	0.0093774081132	0.013500708546	0.073744608798	0.1719401167	0.306133416	0.137140275	0.2809291508
m	0.009098029148	0.0069600401169	0.0081156774626	0.007702055887	0.005212244274	0.01249184616	0.00855136134	0.09351443884	0.1258097454	0.669018956	0.05352559166
è	0.016758784479	0.0052176079858	0.0030283860828	0.0247999310768	0.066266625186	0.05205092262	0.027895754592	0.1153628936	0.14022491854	0.3323868748	0.216007290096
n	0.000120363933934	7.2033317228e-05	4.4548125382e-05	0.0002254895144	0.0003715171112	0.000861620534	0.003921934154	0.02092255818	0.0731808368	0.3337921828	0.56648692
o	0.0429370676581	0.00223904866458	0.000650715713677	0.0035591228054	0.007982778012	0.008196964784	0.029414410656	0.03574713906	0.1308369936	0.677748912	0.06068687412
</S>	0.00321571507893	0.00176025454822	0.000798499311967	0.00059403181152	0.00124265727828	0.0015355889852	0.00844099016082	0.0306259694232	0.1183810794	0.0486144284	0.784790804
