 	noi	ti	amiamo	a	te	di	pocchi	giorni	e	non	ti	possiamo	dimenticare	mai	di	questo	che	trocammo	bene	a	te	</S>
e	0.496363846074	0.073414049204	0.010191319466	0.00413878861	0.0056344895608	0.0065245423028	0.0198099160196	0.0296395805124	0.0191680114944	0.0226864388622	0.019285593946	0.0271590862113	0.0231140522135	0.0304561824912	0.0358182190369	0.0150107808808	0.0124793929847	0.010993603892	0.00685915788628	0.0170496269729	0.0350036980605	0.0791996749165
m	0.306055375027	0.28672843	0.168419422997	0.121146128008	0.0172930196874	0.0497716861901	0.00326482901908	0.0268359095093	0.0069243137772	0.00672701670937	1.2524185094e-05	0.00339228158456	2.90551302788e-05	0.000251237777629	3.32431097958e-05	0.000122611435729	0.000737218756288	1.60388769544e-05	0.000137848891957	1.45687186498e-05	1.51518833568e-06	0.00208572367466
ì	0.5917233532	0.155386574754	0.117677132745	0.00818193707739	0.0184814900861	0.0161415182228	0.0127394734198	0.0175903058115	0.0128677854119	0.0114766337226	0.0134613062891	0.00203864835527	0.000309511149743	0.00241617674019	0.00145773920901	0.000607571515895	0.000869314993679	0.00328275451265	0.00139224210533	0.00177506544405	0.00293128759928	0.00719213682837
s	0.10243110902	0.523443521	0.112323089774	0.148597532046	0.0691945760984	0.0216231381579	0.0018816170412	0.0131154214836	0.00391030535767	0.00174593260582	3.68529644534e-05	0.00122614618801	7.35008409708e-05	4.70944141388e-05	1.59332951991e-05	1.0984743698e-05	0.000110919102707	1.30560514885e-05	3.98706333077e-05	3.47731349805e-06	2.67017432335e-06	0.000153260702485
e	0.27384366954	0.32400698652	0.06898873252	0.06941312066	0.053603231666	0.0370187294512	0.0134133729908	0.102826684661	0.00701103420197	0.0137103959768	0.00333758916449	0.00416773381322	0.00153077445623	0.00220397121633	0.000681485644305	0.00145303085742	0.00413831982829	0.00138581509668	0.0106458571173	0.000881739947805	0.000803080150317	0.00493469790719
g	0.014300918164	0.38803914724	0.24601848879	0.162064591316	0.0259874060177	0.0446170320526	0.00143378991393	0.106005093416	0.00726387073853	0.00314044473878	4.39069146626e-05	0.000415756609361	0.000298550076406	7.07875151431e-05	4.12120052851e-05	1.25572032825e-05	7.58713799596e-05	1.64845620845e-05	2.39654283774e-05	3.48336520736e-05	1.4227116785e-05	8.1068001988e-05
a	0.0843124533094	0.20992279646	0.440431989	0.0622673206	0.08856633636	0.0231463736	0.00501903614	0.0361688778805	0.0214764460768	0.008566704094	0.00099804062183	0.00589825149621	0.000407125585791	0.00142741036768	0.000394977664294	0.000247969441144	0.00113700458214	0.000320550078544	0.000732180974728	0.000586324997263	0.00680102574409	0.0011708363239
p	0.00627241177537	0.10777807686	0.329201858534	0.30215522918	0.048075472038	0.0565849824778	0.00713675189077	0.127227861703	0.00376786634735	0.00712006753789	0.000124305324331	0.00120885418494	0.000228169682526	0.000407121366856	0.000119349992464	0.000290188382422	0.00111466407408	4.06304963183e-05	0.000909316197557	2.96654446824e-05	2.30832965451e-05	0.000184061366
ù	0.116052784226	0.140441217	0.2901384884	0.130690913	0.11508227286	0.0297724628	0.0110186432408	0.042443329238	0.0202662834288	0.0155639830384	0.0023402646406	0.00826641713033	0.00152486712766	0.00347256324937	0.00101098648535	0.000857110323349	0.00348969177116	0.0010350012504	0.00134246208348	0.000787493149573	0.0158266866888	0.0485761036701
m	0.00374507055152	0.031765244662	0.324333111914	0.2647725216	0.21065679924	0.063679820816	0.0143172771678	0.0591145138938	0.0146413476618	0.00644177820286	0.000933037454514	0.00352281541396	0.000255298878013	0.000371434097686	0.000165037588806	0.000115775434157	0.000650070348689	9.90974517295e-05	0.000280401205965	3.26702745829e-05	8.36158915551e-06	9.85534942984e-05
e	0.07811454944	0.0653897762	0.28307461	0.1793424164	0.0886973882	0.0299462768	0.029647735934	0.028741847208	0.0184270932854	0.018298005214	0.0116167940943	0.00500900334009	0.0405007787869	0.013302538699	0.0126128687212	0.00147404731137	0.00687324260198	0.0158042324894	0.00667340522136	0.00651237715951	0.0351288859372	0.0248121134921
s	0.00726892244946	0.0185384976552	0.115467696985	0.3574358326	0.247480054	0.1037482874	0.0175728382196	0.0826240992016	0.0324005887562	0.010898752704	0.00193249975012	0.00198472972661	0.000702865720111	0.000467744619813	0.000234587863663	7.65796196405e-05	0.000285003400288	0.000294321291131	2.85804744393e-05	6.87482942337e-05	0.000164837713081	0.000323944698673
e	0.0265669469173	0.02764245438	0.1330749242	0.334120682	0.251011814	0.0648379924	0.01316160144	0.0290464356	0.026054493154	0.030346546996	0.0179610270286	0.0084891196501	0.00823682874222	0.00447010953158	0.00362126162791	0.000666094210883	0.00481673162618	0.00218626350002	0.000874462848592	0.000693253269582	0.00660934340121	0.00551160659488
s	0.00219399368033	0.00724668909964	0.0269626595833	0.2513090802	0.334476541	0.224649628	0.026183537112	0.06441321515	0.03841747262	0.015244483734	0.0031734083518	0.00240601230792	0.000785332663596	0.00073322991443	0.000371945036201	7.9716109699e-05	0.000422345134855	0.00037318802125	3.36385566956e-05	0.000236992767691	0.000118599197887	0.000168258123544
è	0.0034817542734	0.014904707292	0.08377993508	0.2401689856	0.2866796746	0.116357598	0.02627779184	0.05129544272	0.03507525324	0.04379914936	0.03150861614	0.019328073526	0.0117061344922	0.0075449289248	0.00620235454606	0.00135627472944	0.00676990503591	0.00253743489428	0.0009523983666	0.00160364956142	0.00268336090779	0.0059866028548
n	0.00180652658363	0.00859357301932	0.01116084726	0.109549299	0.267884786	0.225961238	0.111324453606	0.1565167852	0.06085443992	0.01665830322	0.011107875592	0.007376383841	0.0003079563274	0.0023326250585	0.00102314279512	0.000646066866462	0.00189785630043	0.00409776764818	0.0003621607105	0.000358893775158	1.75170828959e-05	0.000161497155954
a	0.0045031845823	0.005581426298	0.05461725514	0.1583843136	0.1763858604	0.1545977752	0.06878691902	0.08384704448	0.02440851948	0.04041553562	0.041027288832	0.019025974108	0.00998893885366	0.0150640218423	0.0152016345753	0.0117011034086	0.0130167863173	0.0141331181157	0.0484915396511	0.0210211238064	0.012734764871	0.0070658510108
