 	quando	divento	vecchia	vendo	la	casa	in	in	Trieste	e	vengo	qui	da	vivere	al	mare	</S>
m	0.6106966596	0.06154852339	0.031143174384	0.00534212020094	0.0085897284436	0.00109944053695	0.0164591329456	0.0110843436228	0.00101704687757	0.00718055721424	0.00168224852634	0.000644444214688	0.00229195900284	0.00316237357357	0.00475850290624	0.00962165854502	0.223678065458
ò	0.761590069772	0.0191456768794	0.0165551476992	0.00088937518106	0.00058483000465	0.000354556821956	0.000117302178397	0.000117022304059	0.000230836275693	7.84413111304e-05	0.000128378240452	0.000110578779684	6.40869442568e-05	9.0540973406e-05	0.000288149199527	0.17782745989	0.0218275515006
t	0.607756685	0.145761894	0.0561512273795	0.00215973533115	0.000130042540741	1.68401490422e-05	0.000342331626848	0.000575018582036	2.57417010876e-06	0.000460081154119	0.00251533891399	0.000334273537954	0.000292758868372	0.00315000580338	0.0108893211957	0.0355301116047	0.133931775225
t	0.672247115034	0.0874404517748	0.0340837489687	0.000817235150729	0.00130082421622	0.00265482430574	0.000451363935863	0.000138722710919	8.66919887616e-05	6.6728053593e-05	0.000247880099773	0.000146251979741	0.00014790777359	0.000234498867671	0.00326025979908	0.195225981515	0.00144955042944
e	0.33032452448	0.194740674417	0.013468699732	0.198459209962	0.0230183426642	0.022789685387	0.0010527351216	0.000463142312646	0.00171411631095	0.00233838079887	0.0931859031148	0.0595959083734	0.0257932057811	0.0083325728541	0.00358594123892	0.0108037700965	0.0103332173963
j	0.1163246616	0.5838493625	0.0862226423053	0.00300984294885	0.0178489523603	0.000427698035605	0.000121421393746	4.50680494884e-05	5.55942454886e-05	3.05903764222e-06	0.00010719894869	7.08204146489e-05	3.17871632193e-05	0.00109346660643	0.00873280565034	0.123210109877	0.0588455394074
è	0.30588280506	0.11963363214	0.2213859846	0.0747159816	0.0563550452016	0.0323650427537	0.0174519421031	0.0100181534209	0.134059712426	0.00798289104414	0.0105683791644	0.00272313706763	0.00353993964461	0.000497106514443	0.000769648955974	0.0013427979866	0.0007077895533
n	0.026848814244	0.56375693912	0.198931476298	0.0111578758115	0.0009191289819	6.4425207152e-05	4.4524250976e-05	3.7857565294e-05	1.02272832522e-05	3.6651329026e-05	0.000260067651835	7.85799160234e-05	4.87450008424e-05	0.000749678308658	0.00718667922997	0.0306529893856	0.1592153619
n	0.048718478184	0.247615805008	0.340960073674	0.0378998242776	0.0358722286999	0.0285733229255	0.0174648593808	0.00814402941654	0.00597383305491	0.00571066287474	0.00762659638062	0.00515608199262	0.00617982620068	0.00209237161927	0.00407147467676	0.193563918586	0.00437662540729
o	0.174366689658	0.071443897564	0.34517004732	0.18814614408	0.032964216937	0.0040682986636	0.0040329869138	0.00246836054052	0.0513313902618	0.00678513067079	0.0643193725339	0.0191351629735	0.0254601646706	0.000702142144128	0.00190403032604	0.00589397832003	0.00180796698793
m	0.118901886325	0.0482151066	0.5689933079	0.140278860898	0.039808036026	0.0047469433366	0.0022851213508	0.0015189783319	0.00394912313891	0.000602199748137	0.00401396620347	0.000577292808863	0.00175738969462	0.00269604985424	0.0103532053873	0.0421574321649	0.0091451082417
e	0.0312497346	0.129322948	0.35084194948	0.1711269832	0.0732852548	0.037408908608	0.032589094062	0.0487766992868	0.0552654256858	0.0128884838718	0.0140428075042	0.0021277083831	0.00457095920257	0.00219074063177	0.00383173623417	0.0292585674295	0.00122203803453
v	0.00633078400055	0.064621206804	0.557911304911	0.117277027136	0.052914032605	0.003262147114	0.002044073368	0.0011404445761	0.000504338871628	0.000153117389382	0.0015447533029	0.000103266321342	0.000550857368586	0.000587636127348	0.00673168819133	0.176742919	0.00758042846567
è	0.02290512274	0.01806660412	0.3997838946	0.205096026	0.1464673822	0.06580334114	0.035668622568	0.0211273823302	0.0195762377012	0.0189212054834	0.011685758422	0.00501832239332	0.00708196132347	0.00127860486544	0.00226851005483	0.0150005046712	0.0042504929016
k	0.00023494366471	0.00560178032	0.5273369897	0.250815294846	0.01112703608	0.004268302676	0.0011764798868	0.000971165354	0.00041703222036	0.000901354247212	0.00539232531148	0.000427505832219	0.000729557692039	0.00284599430195	0.0151563685161	0.0658123877877	0.106785501956
