 	mia	sorella	ancora	non	è	venuta	qui	</S>
t	0.616154349409	0.049982894287	0.038177354569	0.00683279114	0.00079133878612	0.00590747960752	0.0153972375387	0.266756541472
i	0.5907429066	0.37380087438	0.011876600674	0.0086769876095	0.00207409051017	0.00542001488328	0.000660269289859	0.00674824470543
n	0.43247670804	0.4338416796	0.04849489622	0.0164226418163	0.00229947121101	0.0361005285517	3.25187909141e-05	0.0303315701365
a	0.336479547339	0.23604757	0.160520020016	0.0876387699269	0.0913285179749	0.0250836954674	0.00454045442749	0.0583614656357
d	0.127337011588	0.82514025	0.0313435058	0.011008656344	0.00478891557648	0.000222871436632	2.47423741326e-05	0.000134084222828
r	0.0208901623624	0.55660742942	0.040617384838	0.022984411872	0.0802815121553	0.256323183764	0.0214270562968	0.000868880619
e	0.36859369566	0.44864797	0.124798080163	0.0369601153552	0.0133031778	0.00128630454512	0.000545044757397	0.0058655836449
f	0.0787222689348	0.686749292	0.121736438	0.07985160804	0.0223232615086	0.0054444225372	7.9866479536e-05	0.0050928232114
f	0.00746891014	0.58558235158	0.07407716982	0.036291651992	0.027707654373	0.251085208909	0.015078183743	0.002708872292
ì	0.261475993	0.50472297492	0.0750664643136	0.0304841569513	0.0474174375076	0.0335620001956	0.0195353622516	0.0277355939494
m	0.073982844786	0.43496765222	0.2215206644	0.167974757	0.066720840942	0.0308655596188	0.00107584297737	0.00289184885475
m	0.11484100952	0.376454328	0.09353386756	0.039402186	0.0885268078232	0.147368576936	0.0572572421277	0.082616015754
u	0.0601930203	0.3184675952	0.2276337666	0.0433334794	0.13019829256	0.03660532004	0.0027513899422	0.180817166947
a	0.0480777863692	0.04616283248	0.528489216	0.1806422576	0.113529070826	0.068416709292	0.00477065947507	0.009911431075
n	0.00163941869201	0.00680935241	0.512484849	0.16729009	0.1769719228	0.087839500276	0.0399160531382	0.00704885031403
k	0.01258278603	0.08924034716	0.21091370504	0.122428741	0.2046964168	0.1648721984	0.150528908968	0.044736906804
ò	0.277768974	0.1601117684	0.24122906516	0.06023999382	0.18015824633	0.0610481744	0.013925653864	0.005518081696
r	0.0267148540896	0.0345856039429	0.2986140738	0.2787557832	0.185359879	0.1140408162	0.044473779672	0.01745520936
a	0.0248570585146	0.03432093674	0.2087317776	0.094365165	0.1780384232	0.2958446988	0.0576958502	0.10614609404
e	0.00798865286991	0.0143384727812	0.0691636898	0.3205165352	0.324523808	0.19303232396	0.05212831139	0.01830822858
n	0.000675023290566	0.00090244555154	0.05974584224	0.2835836232	0.194848046	0.264087434	0.169337550328	0.0268200248796
ì	0.002020152388	0.00738977054712	0.00568257554	0.0243733345	0.06751268348	0.416167584	0.305451805612	0.17140209286
r	0.00241948635929	0.00582813845112	0.019106432824	0.0627210776	0.3197928216	0.30348301272	0.21446798456	0.07218108236
t	0.018717909944	0.01301801163	0.058822339472	0.040269528	0.1545990366	0.3641759448	0.29766771164	0.05272950836
e	0.195546557966	0.0102438109536	0.026810141846	0.0344415576	0.11761154512	0.3486770082	0.2034116292	0.06325773521
e	0.00227867228684	0.000466563331815	0.0086547086772	0.037871897144	0.14486051896	0.1970933916	0.19118318	0.417591068
t	0.000114813032574	0.000111888146032	0.0074814933248	0.015823544316	0.03238802578	0.4050056828	0.383413995	0.1556605546
t	0.00297603415232	0.00491255945744	0.0048653072302	0.013246718144	0.02669152456	0.3918791999	0.47691021628	0.0785184423
ù	0.10167286595	0.030027834024	0.0183738591	0.0144109491	0.0965194878	0.203386916	0.376498012	0.1591100629
</S>	0.000346037994844	0.000171994499988	0.0009546003122	0.0020112259068	0.022609606	0.0913821527	0.342970512	0.539553856
