 	se	vuoi	vivere	non	essere	grasso	bisogna	mangiare	poco	</S>
a	0.61398396138	0.024846957274	0.003590881184	0.014816821048	0.008029900584	0.019037388026	0.023047108381	0.0103077285445	0.138712906094	0.143626329675
t	0.279459496616	0.5143728632	0.18924683886	0.015868971908	0.000355014346	1.29736066e-05	2.1802666002e-06	2.66044618605e-05	8.8220984381e-06	0.000646185722451
e	0.19970423746	0.514232099	0.032317948832	0.109462509805	0.0336167444967	0.00215655647564	0.000235634034428	0.0610206675914	0.00560675329518	0.0416468655809
l	0.00573706218	0.800161686	0.1551406493	0.037149767408	0.0013107697426	3.70921003628e-05	2.55515475683e-06	6.83744599398e-06	5.41994783768e-07	0.000453025862907
ì	0.177968107059	0.404804289	0.11816992094	0.069240673976	0.039058603944	0.0983783314766	0.0118432644496	0.0603654790753	0.00408125120564	0.0160900323138
s	0.09703109404	0.695954704	0.185950974	0.01678838338	0.003405145046	0.000120736188352	0.000122634030321	3.81749529692e-05	2.46265919728e-05	0.000563569631403
i	0.005439387996	0.591399698	0.1306137468	0.05831042492	0.06309571542	0.12973147579	0.00214596263048	0.00369748861555	0.000531096264778	0.0150349765214
n	0.00416605919086	0.300801317	0.607779944	0.08137673872	0.005444485392	0.0001003153927	0.00010734998989	8.14693844592e-06	4.14980711903e-06	0.000211528742238
a	0.000659183082	0.3879120074	0.326323838	0.104303879642	0.0742038099	0.016725038154	0.00966767231202	0.052498239169	0.000128074707994	0.0275782810061
z	0.00750944932834	0.1923525782	0.624213012	0.144587108	0.03049277348	0.00033097866352	0.00023726086294	5.2621410308e-05	9.33045201038e-06	0.000214867682628
ì	0.003593230693	0.1745233916	0.2749814168	0.067525052428	0.0942908176	0.16571989194	0.034340982112	0.112569881749	0.041531449192	0.030923911491
s	0.0688988472214	0.0881732076	0.4596597668	0.169062892	0.204299475	0.00690174276	0.00102865716096	0.000958410779126	0.00029650197411	0.000720517852068
i	0.008255254972	0.2931973824	0.1851501164	0.09306044374	0.160329486	0.17006247834	0.00695870877694	0.0188565489577	0.00674416638506	0.0573854133692
n	0.00637498708109	0.0400363627984	0.2158043212	0.494936122	0.2338144628	0.006484272868	0.00150592945	0.0005281698608	4.6438524587e-05	0.000469005713922
a	0.0027233493868	0.05554969164	0.2329462092	0.141967898214	0.2892159796	0.07947861326	0.04549368434	0.140758692743	0.00384430952656	0.0080215213146
m	0.00404466899321	0.0383964601869	0.1099165228	0.357563564	0.45659706	0.02758488488	0.003569566312	0.001948015162	0.00011995076326	0.000259305471426
i	0.0061630722586	0.022540483112	0.0324915692	0.1943897034	0.2990278494	0.2512917834	0.0132703323	0.164984957268	0.0123861788788	0.003454070706
n	0.00266638602678	0.0246743323146	0.09635981512	0.28604556	0.516888196	0.04114841	0.02363879369	0.0042168371986	0.0008141864712	0.00354751900938
ì	0.0030998660276	0.02494550728	0.0545955282	0.061402014492	0.3511139164	0.204987204	0.1160325063	0.14207603774	0.016405816666	0.025341592614
s	0.00742356953693	0.0213108520554	0.05490664214	0.0907127276	0.524957392	0.16146765174	0.0572456849	0.01414760934	0.031908398524	0.0359194750649
e	0.00650463523854	0.03006218104	0.01510237246	0.0322336073	0.34294922	0.40593764	0.05837538872	0.04366873742	0.050007450022	0.015158785242
l	0.00270380163389	0.0151778460555	0.0527847772066	0.137744498104	0.369746598	0.2250888876	0.1443793597	0.05014799618	0.001439387386	0.0007868002354
i	0.0049833024142	0.0081300378408	0.018024882628	0.02340499932	0.3679443458	0.386301568	0.0667865807	0.0910101159	0.03074347361	0.002670721648
p	0.0011931875579	0.0117280327975	0.04140469286	0.0848280544	0.326661616	0.1961796912	0.2872960992	0.0429440319	0.00439399176	0.0033706280648
a	0.00284338721891	0.00702789861	0.0172901359	0.01637847286	0.30921619304	0.412245256	0.0611821876	0.132103417	0.03348946472	0.008223583368
r	0.000266288950521	0.005709353946	0.0469125213568	0.06323925323	0.25727215	0.18586844452	0.3485693322	0.07816757168	0.00728975412	0.0067053284204
ò	0.00188658707876	0.006963327926	0.00872139376	0.010039765752	0.21653806796	0.3676223576	0.1452384	0.0926357994	0.0995880152	0.05076630736
n	0.000173484692212	0.00355108448171	0.0210463293806	0.012985256376	0.2841787082	0.11874260732	0.29130114768	0.08333958762	0.10065113602	0.0840306763217
g	0.00522438381496	0.0071832419178	0.0037379074034	0.012007682676	0.1267452218	0.4082131728	0.2065871832	0.0609000162	0.1554234484	0.01397774171
h	0.0103880842042	0.004191605596	0.002396002085	0.003991486974	0.0835575486	0.313944774	0.21003932932	0.2122981718	0.09676815686	0.0624248249424
