 	il	lupo	non	cammina	mai	nemmeno	con	la	volpe	</S>
o	0.642499320676	0.0017345271418	0.002650270432	0.0026544787274	0.0039080877623	0.0035041245196	0.003033410621	0.0134152754627	0.0204845433631	0.306115921676
l	0.308100379118	0.617674256	0.04867605334	0.0111271276755	0.005310890336	0.0003027025196	0.00351206416964	0.000661377891548	8.75174249899e-05	0.0045476121989
ì	0.17108524114	0.134860368	0.2352090162	0.035572246606	0.1817086834	0.08459664728	0.0568962004356	0.0447946620292	0.0234336318599	0.0318433038052
k	0.061295720224	0.4229375526	0.3838119014	0.11216333144	0.00608637374	0.007080029908	0.0042076233886	0.00190496636595	5.4740131752e-05	0.000457737731487
o	0.27824204207	0.169930602	0.134672922792	0.147389889446	0.0450124653	0.0362287316154	0.0152536505887	0.0271535674448	0.00334233729626	0.142773759607
e	0.045697328518	0.1804095732	0.636892218	0.1223084546	0.00973802268	0.0038821899319	0.000790288075	0.000209629789682	2.58303894082e-06	6.96994169813e-05
n	0.00967302831604	0.1262750574	0.420902784	0.317131420033	0.0942694373	0.0045139088	0.0178244671896	0.0083332202882	9.94088020075e-05	0.000977278358002
p	0.058901548072	0.0235964342	0.1162658164	0.3585372596	0.1081109246	0.09450670678	0.0527802543872	0.15063289717	0.0201606298234	0.0165075357045
r	0.26236402932	0.2164110074	0.05880770494	0.3118420122	0.1001454888	0.0065207907002	0.017237681074	0.013537276632	0.003286792854	0.00984718877778
a	0.039835134562	0.19517215716	0.09867422066	0.3910468313	0.1114795932	0.0110350319126	0.09366842809	0.013166206454	0.0440797583204	0.00184263648916
t	0.00503233775577	0.0147187048307	0.1836776426	0.34357740488	0.28165728626	0.136342590312	0.01785484682	0.007917903344	0.0001239174214	0.0090973884332
ì	0.004674308528	0.018889428472	0.067804349408	0.244110071294	0.26813360421	0.125804642951	0.03554594822	0.018884584296	0.19759018427	0.018562863568
m	0.00141807941029	0.002517853711	0.0787929841	0.2027784312	0.41805162454	0.19197402642	0.0755917722	0.027113060692	0.000439711796	0.0013224601623
à	0.0358383460086	0.0325339333348	0.0673861994	0.1584724022	0.390774332	0.10245320998	0.0561379826	0.09011962012	0.055976267126	0.010307703114
i	0.00209614939912	0.00175631854854	0.024780291652	0.14507741058	0.42825389956	0.173270609	0.1615732638	0.05864667988	0.001453124972	0.00309222791
n	0.00079700614962	0.00456558989933	0.0479079911831	0.126116270928	0.1701627852	0.3877304776	0.1840858506	0.0681880764	0.005613103966	0.00483282715654
e	0.0044705798614	0.0023468042548	0.0054263601779	0.037812603614	0.1945306642	0.299671041587	0.1337654342	0.1829352964	0.12948522978	0.00955600327
m	0.00217758662781	0.00251408345835	0.0162352755388	0.0356441137222	0.17202999436	0.3212645048	0.2361845374	0.202245495	0.008804410288	0.002900034586
m	0.0049825882323	0.0131212294629	0.0213802105079	0.0323962733134	0.075318666	0.132838925815	0.306485552	0.1083309982	0.2959954026	0.0091501768
è	0.094909287264	0.00569365657	0.02899727984	0.14871029994	0.104135699	0.015010723152	0.1684092792	0.08374980786	0.18383081088	0.166553114223
n	0.000933401680916	0.0009119314383	0.001602587234	0.008514227518	0.0921562206	0.2018766354	0.405983038	0.103298774	0.06813513712	0.1165880685
o	0.113704426468	0.0043981690272	0.00526026127442	0.008686665003	0.1797484486	0.1703219006	0.1891274018	0.1246329412	0.18844073524	0.01567902598
m	0.0013523789217	0.000866301405825	0.00459252939509	0.055882545154	0.064484315162	0.1375892812	0.2682609294	0.318292457	0.0664579934	0.082221276
i	0.00266517431488	0.00325501050112	0.012025678667	0.0192063829042	0.0632655983	0.10147212408	0.179834954	0.191458321	0.3160219026	0.1107949048
n	0.00145771915359	0.000390540206899	0.00270433123063	0.0316271008166	0.07743067958	0.0784277208	0.2506203478	0.323763238	0.076822569	0.156755778
a	0.00181430628588	0.000787527441	0.00092312254538	0.00336463504672	0.0999767725688	0.0798110082019	0.14070934952	0.26080925304	0.387458775	0.0243452936
l	0.000951350850535	0.000201767513264	0.00170310054113	0.0178557703654	0.0599479145269	0.07361418896	0.1302932552	0.303234832	0.28945789784	0.1227399178
i	0.0036032783842	0.00215574669282	0.0032495240278	0.00421048050784	0.07160009636	0.06263057908	0.10923699054	0.2730909838	0.4428184746	0.0274038892
p	0.000662227342982	0.00015681691029	0.00126657283354	0.0129626731391	0.04797895176	0.084512731	0.1034273122	0.355965848	0.1140023944	0.2790644754
ù	0.00568489354797	0.002971470022	0.00818124626126	0.00312690122136	0.0762636738	0.059199055408	0.0795434712	0.3503689592	0.3825303914	0.0321299586
n	0.00068854049402	8.10353468e-05	0.0002526588316	0.0009034707092	0.021151769102	0.143915005132	0.0452567296	0.144987889	0.296484252	0.3462786256
a	0.03076116939	0.0032614879732	0.00109688932719	0.00365030097374	0.0159788615506	0.02877476684	0.0365669181	0.252914592	0.569706614	0.0572884156
</S>	0.000804140450677	0.000711934157383	0.00112438699919	0.00620192730921	0.0047395273111	0.0057413692414	0.0259469494036	0.1222966862	0.2210899984	0.611343076
