 	guardando	le	nuvole	capisco	che	piove	</S>
k	0.462366898076	0.078450000578	0.005966270126	0.006945345164	0.099886109227	0.0123733491423	0.334012010289
a	0.497066086	0.2133181456	0.0926669174386	0.10749071769	0.013935290295	0.0723290980055	0.00319373923
n	0.80973853	0.170313972197	0.0014333290582	0.000498008246	0.0085947982514	0.00109347106077	0.0083279401279
o	0.20625476578	0.454295393272	0.062278968468	0.214601230186	0.014575306828	0.0122903626985	0.0357039881272
n	0.5204575874	0.394524796703	0.0346679006968	0.0059204101488	0.0091319623312	0.00162095349783	0.0336764527221
ò	0.112670147024	0.25674587156	0.34621094328	0.128158333396	0.010011749544	0.103652717819	0.0425502270637
n	0.3350908626	0.547868978334	0.09677534332	0.00916166691	0.0064603758224	0.000419805826787	0.00422296119436
t	0.1221974719	0.34041412078	0.23513545054	0.0646613065	0.020306223094	0.180849547232	0.03643590262
a	0.318517968086	0.396069054	0.25464697644	0.006602016766	0.002245049152	0.000375466791907	0.0215434855132
t	0.1270060514	0.25550315014	0.319200387648	0.17105329768	0.05793266362	0.0383512901911	0.0309531454766
e	0.047385769178	0.2116749838	0.353704564046	0.08545217474	0.1211428773	0.120402332774	0.060237299496
s	0.120584842136	0.17058241788	0.2592526034	0.29048374776	0.1347570552	0.010852339611	0.0134869929596
m	0.0100616357677	0.01742306874	0.2991500716	0.24086105032	0.1874108234	0.0827604225458	0.162332920406
à	0.0242820495686	0.2952804376	0.39195940956	0.08779501424	0.0332710679828	0.0122722938638	0.155139672911
n	0.159928087323	0.06434559548	0.259861005026	0.3141661118	0.15541479528	0.01373705566	0.03254735404
t	0.112894109924	0.0440491780553	0.28404489024	0.25560375458	0.04327881712	0.237452037986	0.02267717156
e	0.0476584637393	0.0567387202	0.2398760348	0.271938935	0.082738078	0.03540875196	0.265641008959
a	0.0040437817172	0.0227182974062	0.02012567522	0.2768095292	0.4929326032	0.06283964598	0.1205304796
n	0.00016184192108	0.0005045626039	0.003869737377	0.36687555786	0.424674635	0.17395627307	0.0299574025018
o	0.0010954342464	0.0038847007	0.077365419858	0.1807380077	0.2632286658	0.289482398624	0.18420541106
ò	0.00375885769334	0.0147888280162	0.012600934074	0.12046063272	0.677361648	0.12199821334	0.04903088732
k	0.00281066103991	0.00036807791858	0.000735454822	0.36603217241	0.33602004608	0.27523564478	0.01879793864
a	0.001727255994	0.015565695172	0.194313904669	0.262093485748	0.1914042958	0.2817496776	0.053145714
v	0.0003453996091	0.0024282620944	0.127084056116	0.07946020944	0.1059623172	0.47463982134	0.2100799318
r	0.0605032193862	0.066492987114	0.005423049454	0.03549194942	0.2766149655	0.530760038	0.0247137774
è	0.0003645829398	0.019532149034	0.143812487756	0.00600708564	0.0936540092	0.5460332152	0.19059647988
c	0.000570306512161	0.00018698985916	0.003379798834	0.026401679636	0.0115707136	0.671799912	0.28609058946
h	0.0149471618984	0.0845711549574	0.0485016710446	0.216383915166	0.10704595522	0.45058881388	0.077961345
i	0.000608933521626	0.0198893434128	0.127369603633	0.07402647625	0.162013198	0.16306012568	0.4530323426
</S>	0.000890962361796	0.00108685977925	0.00639737703296	0.00810902609266	0.0152491094948	0.1649639556	0.803302702
