 	i	bambini	piccoli	li	vestono	i	genitori	</S>
a	0.35016242244	0.156698384214	0.022780066772	0.03632930066	0.0885276313446	0.0117532939923	0.0393627996879	0.294386090968
p	0.405092249361	0.347363433014	0.176879888903	0.02254390174	0.0447068419142	0.00125841563526	0.00076610417081	0.00138918624628
e	0.219995196	0.072794787674	0.308020022	0.1535333843	0.066302742152	0.0477834312294	0.0027547536748	0.128815683617
t	0.32767748664	0.3649504176	0.1173488462	0.04911995208	0.14017864832	0.00023109308268	0.000142057106125	0.000351539611436
à	0.017249159658	0.2479811036	0.3402114368	0.151570419524	0.0181050159672	0.0128928260429	0.0082045432862	0.203785534144
c	0.06285134748	0.3050820025	0.514415258	0.04419184724	0.0727125085588	0.000392278368466	3.63021562275e-05	0.000318485119433
i	0.2879413576	0.257400507866	0.2643606118	0.1385630951	0.01961253976	0.0117687798411	0.0023226632731	0.0180304709647
a	0.131674558955	0.07316555884	0.4579151	0.1745261312	0.16000734415	0.001017841892	0.000240299142046	0.00145314228594
k	0.00441631307459	0.0486085044506	0.4449208528	0.46434037	0.026475545526	0.0086643424635	0.000435362058896	0.00213871527835
è	0.028081263972	0.06064709607	0.2733626496	0.220539258	0.1659251594	0.091296693568	0.084806918192	0.0753409715
c	0.00504744867142	0.17441652555	0.537816846	0.075868572	0.19611275628	0.006989549844	0.0004665234396	0.0032817349878
c	0.093805450134	0.28794880014	0.2242120578	0.19430495518	0.163686999668	0.017318401396	0.00729884164	0.011424464572
i	0.03704140917	0.25142054696	0.2003718304	0.2472564772	0.16115005612	0.0750590358	0.012607838018	0.0150928118278
a	0.0286731262557	0.0224840519514	0.307596199	0.3827964438	0.221909180548	0.014365458748	0.001276605663	0.02089892382
u	0.00331746113203	0.0134346069016	0.42306544122	0.446560682	0.06016949004	0.04161256863	0.005420487306	0.006419283246
s	0.00127418441406	0.00425734112804	0.23505102628	0.431094654	0.1592464724	0.13533819842	0.02106201671	0.0126761093404
e	0.0021736059224	0.0068717287	0.01786406312	0.0674326094	0.5118421744	0.05161712714	0.20250336308	0.13969534248
n	0.000577619353645	0.00234455585812	0.055011814514	0.2857906896	0.425115948	0.18568838248	0.020614476836	0.024856517528
d	0.00034775324652	0.0014168823234	0.002292082434	0.009555368374	0.52830460652	0.01971009372	0.277231463	0.16114172188
ì	0.02147648763	0.10411893416	0.0864930654	0.081301117	0.3439691488	0.249777696	0.0452794372	0.067584127
n	0.00207555800311	0.00120206811544	0.08942779148	0.0242285443	0.4349687838	0.269993393418	0.1016327538	0.0764711218
n	0.0351872030945	0.0040582307836	0.016094405206	0.0451472694	0.3926479534	0.11946537232	0.334735984	0.05266358236
u	0.148460086582	0.010970766936	0.02550355397	0.04887427794	0.1053552218	0.3455608328	0.126606317	0.18866897008
n	0.00257177177832	0.00174461536492	0.042314799657	0.02046418544	0.08150601	0.361449861917	0.1714979734	0.318450802
e	0.0499123496761	0.01856344898	0.0173991044825	0.014654338216	0.209389409386	0.12456418464	0.520383672	0.04513350824
i	0.000340576799188	0.000219946473678	0.0193857945207	0.0351457632646	0.20573391154	0.203744689142	0.40848284552	0.1269464748
g	0.000132624400247	0.000349046521691	0.0439184374375	0.0334541615658	0.01819371226	0.325810636968	0.447020598	0.131120742
e	0.00918602414854	0.00547298617594	0.0411267698916	0.010144361044	0.09126926304	0.2028145281	0.597789252	0.0421967778
n	0.000123271515417	0.000340189381181	0.0291663904129	0.075637878302	0.251316899566	0.082670285522	0.32639963174	0.2343454561
i	0.000611531007528	0.0006460774526	0.002753353626	0.001163959584	0.022682634832	0.05854619658	0.860293126	0.05330312096
t	0.00149647760918	0.00092261251314	0.0101823335656	0.0241743640728	0.190970850926	0.0692253674576	0.4141617822	0.288866238
ò	0.00270472124469	0.00076115857784	0.00826812002728	0.0117057841123	0.014602192928	0.01103424074	0.908436366	0.04248740292
r	0.000442507094891	0.000198377032272	0.01137554994	0.002625333408	0.04925687812	0.259491628346	0.524997713	0.151611967
i	0.061460509817	0.000821361344	0.008615554176	0.0070516247992	0.01048466874	0.2099654516	0.652835495	0.0487653089
</S>	0.00468263563358	0.00310764891969	0.0066378349964	0.0051619850866	0.008381599836	0.0614204328081	0.1566588355	0.753949032
