 	ha	pensato	che	il	ladro	è	entrato	dalla	finestra	</S>
e	0.692851884684	0.035691899846	0.0023346926646	0.0056054328884	0.00913984988954	0.00895209535568	0.00503933600634	0.0225047607536	0.026081192899	0.191798862857
p	0.41809799212	0.3042946078	0.1109143544	0.15088412211	0.0135366017774	0.0001379058568	0.0009106554296	0.0003183841181	0.000110586569006	0.000794763751891
è	0.2723139716	0.5101616704	0.01923616354	0.005076217979	0.01331779526	0.036791802078	0.036045328252	0.0991983913302	0.0042152654336	0.0036433893194
n	0.0571370456	0.855667664	0.06185116906	0.0051563015928	0.0178697864412	0.00147913070745	0.000353058916588	0.000256008740038	5.40713677804e-05	0.000175749065784
s	0.045355919796	0.59099775048	0.068897761	0.035148061808	0.133626445082	0.0370241978154	0.0169575539982	0.0390280368826	0.0304934261912	0.00247084323798
e	0.0295051066954	0.76923783	0.08064008266	0.093124698422	0.0153492206801	0.00969960393047	0.00068482635266	5.6368303318e-06	1.34856427445e-05	0.00173949322347
t	0.050480730484	0.2553636356	0.578225114	0.053537500414	0.055030626211	0.00572091420548	0.000613064459435	0.00063624366527	0.000132584203629	0.000259574641218
s	0.0471827665172	0.508826332	0.2135903742	0.02299078216	0.0477911723696	0.114925690046	0.015041136132	0.0142065876052	0.0114715766374	0.00397357591
e	0.017675114629	0.629930196	0.1947645946	0.1069917748	0.011228504623	0.0311165125308	0.0048316221316	5.357357048e-05	7.272910682e-05	0.00333539347414
k	0.0170035702272	0.14019995276	0.559376128	0.191888005832	0.02826071494	0.053119947488	0.0014594695872	0.0014166415352	0.000902102582156	0.00637345514101
a	0.02537872921	0.109937258	0.1639201606	0.0409465969	0.13546123802	0.102392388454	0.14423109768	0.211511286177	0.057619831114	0.008601408572
o	0.0185538582777	0.0994013091276	0.27125274	0.40154202189	0.1141727986	0.08061693132	0.008555808706	0.003621845618	0.0016574657614	0.00062521483451
l	0.00218038260142	0.0235760476316	0.0744301402	0.281106417786	0.3869064896	0.07878771432	0.02489757722	0.027037592084	0.0962659538871	0.00481165734451
à	0.015996321862	0.01684231416	0.0116243022	0.027174085484	0.09428579388	0.122255042242	0.3018679738	0.323049495941	0.0809171865	0.005987509146
d	0.00465042778019	0.0333487296544	0.0563658864	0.08557874578	0.489530102	0.1931821288	0.0948188756	0.0319364449	0.00784531738	0.0027433106824
r	0.0078915629676	0.01522030028	0.03801908988	0.1238177142	0.11801461914	0.08124206368	0.3397641224	0.194475857354	0.0372423771	0.044312248112
o	0.09974844545	0.01624980078	0.01518689806	0.1654087714	0.1413451091	0.1134877376	0.14451368452	0.16769053602	0.086079047	0.0502899958886
m	0.00944991548889	0.00912969517109	0.0205059623	0.045432896453	0.0559124044	0.236764432	0.14992289148	0.3426479534	0.0485226434	0.081711187434
b	0.0303770927539	0.007600926402	0.012672166875	0.00938265114	0.01957013962	0.0778728966	0.438218215	0.28100549732	0.1167947986	0.006505596324
ì	0.0213611977	0.08543574614	0.0123456689	0.06007757378	0.0581820017364	0.30067541253	0.2940548004	0.0546264566	0.100072279942	0.013168885914
k	0.0139701242874	0.0120868719692	0.014652084674	0.0225083353265	0.04674938176	0.1859420314	0.24033776054	0.154913352	0.1246148586	0.1842251456
e	0.0344605758194	0.02589800792	0.06000174104	0.00444107112	0.026361834146	0.2275566478	0.320565761	0.2271748327	0.0534427738	0.02009676062
à	0.00263013414421	0.00247618158758	0.0032529629872	0.0033695034796	0.009473840806	0.091276936	0.18799515764	0.463329517	0.14679743866	0.0893983424
t	0.00427054001835	0.00512392219997	0.00630500018504	0.0075962499054	0.018752485416	0.040733437584	0.1212750612	0.29437089146	0.4623350028	0.03923739418
t	0.0123178175901	0.013284836379	0.00763253449834	0.012542177608	0.032210472072	0.06228754206	0.1669914026	0.3508021972	0.328144656	0.01378638115
i	0.0454105519922	0.0052932635861	0.0042737300487	0.050423781652	0.0588677981262	0.102609415688	0.0517568108	0.3563416736	0.302429855	0.022593118284
f	0.00105121867762	0.00196476588412	0.00099682939198	0.0002502652388	0.0019130465747	0.017598129935	0.075888451432	0.324451712	0.291099992	0.2847855964
i	0.0650959707993	0.0149035734761	0.013257973858	0.00135072941084	0.0038018609906	0.035152269896	0.1841649998	0.2439752864	0.4306451812	0.00765215756
n	0.000596443499559	0.000742973176959	0.0003233433388	0.00014979682634	0.003328729405	0.01114704341	0.05761403634	0.2642194486	0.3585208432	0.303357324
è	0.0135275141523	0.0036996099781	0.0027957881152	0.0009729248356	0.007714687999	0.023244706186	0.20059331752	0.1393662966	0.575950986	0.0321341658
s	7.13106717345e-05	0.00010002060793	5.8936990146e-05	3.5988638192e-05	0.00046251422572	0.0020789894036	0.0489691697486	0.0844109492	0.77550975	0.0883023284
t	0.00836207811886	0.005232256771	0.0051203194178	0.004998288471	0.0171607399861	0.024301653656	0.1281314982	0.1927355666	0.55163772	0.06231984624
r	0.035062089469	0.00244449427944	0.0023604224566	0.0230910803494	0.0280798079817	0.115964646077	0.03580588516	0.3420740918	0.2981798024	0.11693772654
a	0.0070815349431	0.0018584942599	0.00167975139083	0.00603872399278	0.00731130539218	0.0773015162871	0.0342459512336	0.12128670444	0.288073249	0.4551227392
</S>	0.000459102770639	0.000688806066146	0.000280538179	0.000101427574068	0.000210752440844	0.00152356912788	0.0102474777284	0.0322701244	0.168523737	0.785694438
