 	stavo	al	telefono	e	mia	sorella	non	la	è	sta	e	dorme	</S>
e	0.738083823968	0.0214527452252	0.0019008022146	0.002464074841	0.0007186169174	0.00379685419231	0.0067301851586	0.00562537871164	0.00350775350614	0.00463488946147	0.0171913084477	0.0354182362882	0.158475380535
s	0.4354977064	0.27805536303	0.267540911952	0.0061969992226	0.00293880431618	0.000351179193186	0.00012365922566	3.3588893388e-05	1.00786425807e-05	8.79057990629e-05	0.000835431288159	0.00555198484137	0.00277635633058
t	0.59591863901	0.2173673114	0.037778474184	0.0082893252494	0.0242184082734	0.0232415078194	0.0219974375486	0.0248400888119	0.0119744288121	0.000520581036879	0.00387469139751	0.00359552270964	0.0263836086878
è	0.4856643274	0.3465864662	0.100114558308	0.00614629706386	0.0187366016626	0.0133448277332	0.00423771243692	0.00533898439899	0.00857449129304	0.000957386057645	0.00021106032475	6.53682762623e-05	0.0100218557722
o	0.428601082576	0.470503265483	0.0927562015144	0.00439739616062	0.00249485987058	0.000486633159359	6.3841616322e-05	3.16670026562e-05	4.00106995046e-05	3.85395810111e-06	1.59161073794e-06	7.11083917557e-06	0.000612467541157
s	0.25891059028	0.3837593849	0.165169541547	0.089242846362	0.0348429749683	0.0141900232685	0.034489914122	0.00356218652456	0.000745494146103	0.00243296162537	0.00202772747013	0.00450014636066	0.00612623552197
t	0.02190702054	0.4021186008	0.2120183828	0.0574877421	0.05157971902	0.0664909615083	0.038785297346	0.0322260409271	0.0199486536538	0.00667478124973	0.0103999165024	0.00879063419846	0.0715722463121
o	0.04923543898	0.6561644828	0.1302929788	0.014371905192	0.0259314922766	0.0548673133871	0.0103019903384	0.0158803254343	0.0353145230143	0.00179409365712	0.0008307050034	0.000136130056984	0.00487860752231
t	0.16600845718	0.433308092	0.231044851	0.10544707	0.0207241147908	0.0265376484592	0.006385383364	0.00372672733664	0.000806854903308	0.00105206428357	0.0001620634278	0.000195379844802	0.00460132019284
e	0.0193552982	0.2180001602	0.25936484434	0.1546959202	0.05885612374	0.083997584858	0.042951950888	0.0284578854692	0.0271080601717	0.0178779509203	0.0214178817422	0.0160308970244	0.0518854696476
