 	lui	sapeva	che	oggi	stava	per	fare	freddo	o	freddo	e	non	poteva	fare	il	bagno	</S>
c	0.58366989203	0.002417163174	0.003054142432	0.007796145252	0.0199195778131	0.0046880137578	0.00112514053784	0.00899645429811	0.0615984605377	0.025071342386	0.0356031892892	0.0311545836202	0.0286142158677	0.00178301423222	0.00570063821778	0.0736397057075	0.105168322828
ì	0.59488703606	0.0536610346	0.17776234174	0.163421091045	0.00534240784076	0.00289944155678	0.00034640768476	0.00031042227571	0.00013542480958	7.5033300464e-05	1.0754559392e-05	6.73043902e-05	9.0374543914e-05	9.0685692624e-05	6.53891567264e-05	0.000109485281112	0.000725337219852
n	0.5274674668	0.297007158195	0.0320250934869	0.123252134921	0.00855478807568	0.00748303499455	0.0026381434382	0.000317178409421	0.000181635470948	0.000121872940651	2.73020729641e-05	3.34956542392e-05	2.55006780358e-05	1.61370527601e-05	1.20668095435e-06	0.000191209015715	0.000656688805816
o	0.3945060444	0.2643565492	0.0744759454	0.039636945076	0.0885714509721	0.0154916974423	0.0154078688111	0.0317726875551	0.0247508684252	0.0190552086157	0.00152852816276	0.00309941967813	0.0135069804186	0.00376401753167	0.000450372860073	0.00097227233267	0.00865319691324
ì	0.2415245426	0.56027195132	0.08274967122	0.0899651186158	0.0220215140175	0.00238074540822	0.000105869509855	8.68406398861e-05	0.000175263734489	3.37997974942e-05	8.55699865542e-06	1.04152911367e-05	1.50551548542e-05	6.43269793225e-06	4.93495926661e-06	0.000240678674884	0.00039856604732
t	0.21072291706	0.571894298576	0.026764226066	0.160625042272	0.00526006111853	0.0220851765433	0.00197881792115	8.82229009526e-05	0.000355151891503	1.20559975023e-05	1.15233008435e-05	2.42618674043e-05	6.76557745039e-06	0.000126406159923	5.06523478932e-07	2.05722810619e-05	2.397269061e-05
s	0.123917758	0.3815509224	0.1226675132	0.06847122743	0.0720827516193	0.0619831265533	0.0183170372871	0.0492316652034	0.0234096501123	0.0242232629931	0.00561991737016	0.00973501805862	0.00658350227752	0.0140427436909	0.00929616969335	0.00613725618543	0.00273048768289
e	0.13968387856	0.68659744	0.0824161688	0.059412491532	0.00373504630996	0.00641953284208	0.011856017399	0.000446289936966	0.000283975621087	0.000562958897395	0.000274200269277	0.00030783910931	0.000527668760944	0.00256182300437	1.47104826276e-05	1.44632287297e-05	0.00488553294649
r	0.220985518776	0.3418240472	0.320718949	0.052929700032	0.0427437401822	0.0139886976954	0.00268888380949	0.00225673535046	0.00122479295848	0.000225769014319	6.23154576472e-05	8.28677326849e-05	6.49154493922e-05	4.41036105888e-05	1.21992975643e-05	4.67020036202e-05	0.0001000479097
e	0.050827712368	0.279820174	0.302248013	0.1091882106	0.092830080789	0.039967871857	0.0087684376256	0.039210099527	0.0167517790689	0.0222824596071	0.0047540321927	0.00236291348808	0.000663314550009	0.0202844969397	0.00414787242133	0.000751663305593	0.00514088938926
k	0.073668732592	0.1091676184	0.432100606	0.1996154452	0.133417281866	0.0325195535968	0.00723278397332	0.00653734313678	0.00332637279344	0.000955021650378	0.000310938704593	0.00038046062846	0.000253856024682	5.63306703386e-05	8.97308917655e-05	0.000214340236414	0.000153601185276
a	0.0171779818386	0.0388252982	0.2635976328	0.3378083736	0.06376517896	0.030212472276	0.010562867076	0.0827327618699	0.0281727798879	0.0315160293108	0.00747534268584	0.00633467230618	0.00244211301397	0.00559273942053	0.0406691079589	0.0253137256589	0.0078009033556
s	0.0100019776499	0.03073227276	0.3868688996	0.2503956124	0.23437041186	0.05752085144	0.0082756432266	0.0138361654528	0.00472323880988	0.00145682657095	0.000566373771493	0.0004754915329	0.000347823395951	6.24988528186e-05	4.94006929351e-05	0.00016122296074	0.000155242679963
ì	0.0157411846752	0.04240714982	0.22107835436	0.2986515682	0.1074040276	0.03240944816	0.02387787974	0.101550840243	0.0383500465744	0.06446444498	0.0139699584244	0.006117104682	0.00184840709123	0.011211600747	0.00697537329722	0.00536784705353	0.0085747894032
m	0.00972109594639	0.00627489834	0.1088465464	0.521104902	0.183976242	0.06308474378	0.052528552486	0.0180678856273	0.0182819931699	0.0064488345753	0.00370103997472	0.00307199437796	0.00371836627175	0.000567091552849	4.93306468557e-05	0.000262332501171	0.000294176801743
m	0.0401026838113	0.01786936526	0.1593647854	0.3685437702	0.0659669446	0.0327404293	0.011025026312	0.10071106279	0.029084303538	0.0372464949049	0.00815560665007	0.0128980948329	0.00314267909866	0.00375904891696	0.0333891760482	0.0680584431435	0.00794213397433
e	0.167861590344	0.0999840022	0.1685627934	0.3635187444	0.0464650794	0.06605859764	0.007103626668	0.0114303322934	0.00454592471928	0.00319029020132	0.00299207748452	0.00391954982947	0.00164032383916	0.0156252969254	0.0242515211573	0.000891328433984	0.011958949474
r	0.0585126476077	0.00570144604762	0.08753395372	0.205535303	0.353605156	0.124166362	0.06176298588	0.037794564922	0.020816335666	0.0185509353579	0.00987396658572	0.00649614785374	0.00503158670103	0.00349566874697	0.000112927079776	0.000148060681001	0.000861952702854
i	0.0457781424198	0.032609524762	0.0699386438	0.38096324092	0.162088766	0.0319606796	0.01469670916	0.05277830612	0.0261682914793	0.0390918357144	0.0161791704117	0.010191106532	0.00250873968371	0.0601311428978	0.0442948792763	0.00472965747411	0.00589118545408
ì	0.00414703719422	0.00117465786855	0.012544161168	0.1299520888	0.483835106	0.1743435268	0.0349551594	0.0821051988	0.025764992654	0.0244033403855	0.0110156249964	0.0091152601508	0.00433545903357	0.00104136330626	0.000272781185084	0.000363820386626	0.000630420678612
c	0.00600908227244	0.0004503401166	0.009572470992	0.1951017202	0.3508849958	0.10110630966	0.0624836298	0.00572174068	0.0096198149428	0.0023884618448	0.00733301393986	0.0042513591164	0.113745865788	0.12753467002	0.00146221573137	0.00162996811894	0.00070428846925
h	0.04798453374	0.0103147848	0.06834009048	0.2277714568	0.1840524208	0.07280006028	0.07583801156	0.053849379	0.02233931092	0.03415419416	0.0105222473352	0.0147346277	0.0481909833266	0.0277311535134	0.0640891819998	0.0301307774204	0.0071567722684
e	0.097757904654	0.01934388634	0.047891337	0.27092308904	0.2238973524	0.0884957382	0.0388566203	0.0387353214	0.018403390206	0.007115428288	0.011313109788	0.0209555341786	0.0111415268912	0.079890748046	0.0138314931672	0.000411060840234	0.0110364294661
n	0.00357871608271	0.000426167906768	0.002754395092	0.03569615654	0.293887692	0.323100852	0.1018894458	0.0726652006	0.04021972848	0.041609329344	0.025812438114	0.0252920687966	0.0148433263616	0.0161840553524	0.00055056132208	0.00049313350264	0.00099677713309
a	0.0112021625398	0.0032947678248	0.01815949978	0.11568823592	0.2477035522	0.1589410086	0.05473269962	0.072649116814	0.031821446034	0.04291054671	0.008734873384	0.0219112222118	0.0154400362775	0.111937748407	0.0637588630172	0.0195051019314	0.00160911836915
k	0.00022995759903	0.000217105049404	0.002304004796	0.023355093256	0.1581817612	0.2978542246	0.125340598	0.1285520508	0.0656063334	0.07639744666	0.0535638776	0.034205632574	0.026039420356	0.0064429682462	0.00033818884208	0.000445588667928	0.000925756833327
à	0.0140454412252	0.00361894017448	0.02167365439	0.068997986	0.1380786072	0.1329132532	0.090168882856	0.1817082826	0.0377430488	0.0619459495	0.0158515917	0.026629723632	0.008574442506	0.014726374244	0.125729343511	0.0533679686752	0.0042265240348
