 	quando	Giovanni	è	arrivato	è	arrivato	alla	casa	o	a	casa	ancora	e	cucina	</S>
s	0.61725131308	0.015869100148	0.0193242757756	0.0009202167278	0.0084599314696	0.00113204096308	0.0141893353424	0.00247507131581	0.0244271561453	0.00282871386554	0.00225835670169	0.037199088474	0.00847170474863	0.0271259278384	0.218067768393
à	0.783669426748	0.014679880514	0.0015920181644	6.59781761e-05	1.6708366694e-05	1.79743445598e-05	4.30255315482e-05	1.75137541855e-05	9.33687212632e-06	2.54498497773e-05	5.214269602e-06	0.00131523183086	0.00465318076202	0.0735189591536	0.120370087721
t	0.6349998	0.182826644788	0.00171058211987	1.7002710372e-05	0.000120420013739	5.347619728e-07	0.00141424270867	6.16579324481e-06	4.27136271581e-05	0.000229742628053	2.8206351308e-06	0.000592314211865	0.00669098227494	0.093736300475	0.0776097399362
t	0.726315126361	0.0596138243318	0.0093815723164	0.00028870491023	0.000880743087854	7.14115259328e-05	0.00120965692382	0.000775254322289	0.00110684665714	0.000163577287786	0.000117156999109	0.000779998479355	0.0181997614643	0.169993541288	0.0111028230242
e	0.5132954628	0.358678925074	0.037134054618	0.0193090466038	0.0038553649066	0.00251481653622	0.00424334154492	0.00215751560752	0.00125711159835	0.00223727170445	0.00111527361377	0.00332126653838	0.00405292367046	0.0130108137559	0.0338167552678
o	0.2253206174	0.5671530321	0.098228075488	0.0029194516008	0.00183541291768	0.000185313606136	0.00467014700412	0.000465381959104	0.000941985092673	0.00237374326954	0.000156202843197	0.00177321079733	0.0292507516241	0.00940801359309	0.0553187045481
G	0.205270648767	0.58855489211	0.0052222041134	0.00076966155712	0.0001218431195	4.8219082772e-05	0.000147984451412	7.55326133558e-06	3.1219417028e-06	1.48089244609e-05	6.44910559468e-07	0.00071361395536	0.0102497776415	0.163101522374	0.0257734833609
i	0.463608318	0.1243382724	0.1056287316	0.06299526412	0.01898752294	0.042362963912	0.01773799009	0.0387348804692	0.0179380880822	0.012443749966	0.0509101688978	0.00469541887018	0.00615629155988	0.00820353964316	0.0252588158577
o	0.118193499722	0.5955939494	0.2397475036	0.01205507438	0.007424792714	0.000501310298	0.00431678731208	0.00096834745462	0.00246326422832	0.00222075213188	0.000995659345064	0.000216173620242	0.00780047696374	0.000582734943558	0.00691963856263
v	0.202890033021	0.334393226705	0.17484247367	0.0854040756792	0.005683484954	0.00121155556526	0.0052876547949	0.00012159790382	8.483068216e-05	7.4042747948e-05	5.2411338728e-06	0.00013458507077	0.00242093112563	0.151252858209	0.0361934110723
à	0.231135692	0.2816624482	0.1672449178	0.113542475	0.0183079249	0.01715634506	0.00706675418	0.016080493576	0.006775300144	0.0032178368136	0.0066271457665	0.00117114829707	0.00205649363865	0.0678791546365	0.0600758809091
n	0.014049469749	0.23237165574	0.4081621996	0.1463976429	0.0209921499	0.005711412708	0.0179144556002	0.0041196699026	0.00899187070958	0.00406806915314	0.000415953950936	0.00189267204507	0.00542317518646	0.00885921928061	0.120630411588
n	0.0089191396	0.040137862164	0.30976830514	0.12694198345	0.06964666592	0.0181568824896	0.038261271808	0.054832545412	0.049556178808	0.0138511689136	0.0230722257963	0.00740682637653	0.00781573452907	0.203306039335	0.0283271848848
i	0.187806826745	0.03334346374	0.1620272608	0.3746325583	0.0365884564	0.0683597075	0.01960956344	0.005838060077	0.003811728274	0.0070325167188	0.00183747187359	0.000990670492673	0.0145385250398	0.0760142944591	0.00756891624122
è	0.024572822363	0.0178429324	0.22579556	0.2914290912	0.1559313676	0.05653521328	0.0806310085	0.040712380418	0.028578918016	0.007891593881	0.00581026311605	0.00232642692267	0.0077806221141	0.0109704922288	0.0431912981147
s	0.196867373449	0.020163965954	0.1551471147	0.309984435866	0.06607326178	0.059354528064	0.043063578797	0.008783533419	0.0080358144584	0.0063407085548	0.00026215406848	0.0404798872259	0.0386148216326	0.0178595938256	0.0289692536028
t	0.0240668002914	0.043894797892	0.1886305616	0.130747507155	0.211973281	0.0416651859317	0.0700545176	0.0246863332874	0.033255480484	0.0224726028526	0.0074275564413	0.00521648137818	0.0032792148045	0.187783996046	0.00484573215178
a	0.131763136691	0.008067090846	0.04643734906	0.3901437782	0.10359504288	0.18146220862	0.0157695283	0.01185867578	0.003123715472	0.0060887537166	0.002644563056	0.00123745358106	0.0171325092923	0.0541685583582	0.0265076272817
s	0.0138953863268	0.0053495053374	0.0603902644	0.1934895235	0.2014671462	0.1742642205	0.1237162798	0.06885883998	0.05727345092	0.009838809952	0.012807708828	0.0085081538146	0.00634926944688	0.0149403377137	0.0488511091082
