 	sembra	che	il	ladro	è	entrato	da	qui	</S>
i	0.766764984283	0.0094349125344	0.0047962106086	0.00431656316153	0.00343178503314	0.00154096232857	0.00580936808746	0.00997145871938	0.193933755997
f	0.6596645162	0.1348806274	0.110381817793	0.08160655324	0.00130400771756	0.00484465096	0.00442913526207	0.000444374343769	0.00244431810453
è	0.3751516058	0.118728854632	0.03094558186	0.12553114221	0.0197746969448	0.041089517	0.262087500342	0.008217723328	0.0184734293894
n	0.4364214482	0.4968361036	0.0294043222302	0.0278125397711	0.00698001341289	0.000999683850748	0.000288541003424	0.00076219770781	0.00049515478395
e	0.32322377748	0.2972353462	0.051118646188	0.17177138285	0.0596404880237	0.045423764008	0.0282640234899	0.0182293018853	0.00509323714976
t	0.07763902931	0.685332284	0.178619700604	0.0485901102312	0.0083045763758	0.000782403126382	0.000541864506327	0.000164120852997	2.58893461749e-05
e	0.043594295561	0.2517654062	0.11439002358	0.216704727564	0.148978519872	0.029066533646	0.151244086752	0.00925738360576	0.0349990511613
k	0.0463664591497	0.397140906	0.44841129729	0.074822186	0.02954068232	0.0022531965312	0.00129906292914	0.000108902480564	5.7346660366e-05
a	0.09562645344	0.02506567938	0.09450385128	0.172415439	0.1368443072	0.16374646374	0.248353973786	0.0592125709492	0.004231251108
o	0.0277358707422	0.2315266572	0.45135333996	0.1759914352	0.0909671314	0.013080761332	0.00781225958	0.001319958469	0.0002125790594
l	0.00317317525302	0.01378574192	0.298228186726	0.42790632	0.0769649088	0.050778024468	0.038616378994	0.0880681628595	0.00247910017973
à	0.00731735454	0.004831207246	0.020850053492	0.05259805692	0.125099725674	0.2786287912	0.406543562402	0.100491107144	0.00364016672
d	0.00988437609832	0.038201095658	0.048390590726	0.4960351124	0.223163292	0.1519765909	0.02203010728	0.00769005485568	0.0026287746626
r	0.02130068856	0.01409263542	0.14615626206	0.1219642836	0.06797042576	0.3680536996	0.084895347054	0.135671721676	0.03989492134
o	0.0987657302794	0.0107691346	0.10935121718	0.15084944428	0.1669282016	0.12779113778	0.2405088657	0.03814796786	0.056888357498
m	0.0133590613264	0.0221921436196	0.0334519719734	0.0364690432	0.1594027924	0.2273791544	0.32300589	0.0645126928	0.1202272392
b	0.0111264236787	0.0100265581254	0.0041097521	0.01501960174	0.0579968435	0.4088664035	0.3787766918	0.10737622867	0.0067014782
ì	0.00989308258	0.01292748554	0.0292635058	0.037251542709	0.30609320646	0.4279111024	0.126909102	0.0407441424	0.009006807672
k	0.00814751917825	0.00975540021494	0.0158930796667	0.045366777488	0.14075394698	0.2258546178	0.1809514462	0.096679846	0.2765973388
e	0.0487765573184	0.046088704626	0.005027644292	0.02240984119	0.16616369486	0.3529256982	0.218558644	0.12020873355	0.019840427132
a	0.00155618967751	0.00437576420963	0.0009657307716	0.0026170234016	0.04417756984	0.18892773295	0.320869792	0.30036774648	0.1361424572
p	0.00433194103973	0.00391722956564	0.0034430326258	0.009067201074	0.03128620142	0.1422068493	0.2924024378	0.4227632558	0.09058186
ò	0.00031569205806	0.00349067617632	0.00147093544074	0.0044198128872	0.031158047086	0.305113348	0.0857145613	0.55131756454	0.01699934478
t	0.000938961650004	0.00112516418625	0.00145483792802	0.0059398687252	0.0227473492756	0.12588833395	0.17287624554	0.625154776	0.0438744464
t	0.00605774179405	0.0011054872583	0.0028430935256	0.0060614820674	0.031136362452	0.2107995354	0.1248626956	0.56451968564	0.05261393694
u	0.0329761793895	0.0031806544958	0.0135599342244	0.0232751044813	0.113571679571	0.09482313012	0.1133800538	0.320954448	0.28427877512
</S>	0.000172678670027	0.00053552563848	0.00011265074685	0.000150616577884	0.001885171613	0.0192987930936	0.02845831506	0.226426057	0.722960204
