 	le	buone	canzoni	si	scrivono	alla	notte	</S>
t	0.540184499294	0.0294236407258	0.0178192148266	0.015737932027	0.136906176692	0.00620148355804	0.00555993952256	0.24816710144
a	0.6158049326	0.2012492428	0.142279342885	0.0160742530755	0.00754541839901	0.00075348978676	0.00470884769569	0.0115844813644
k	0.490867755326	0.447709574	0.037832093589	0.00228429433474	0.00136548712815	0.000491455898505	0.000343435858719	0.0191058948871
à	0.070147096936	0.2983390388	0.3175488538	0.082466706812	0.0132690721904	0.0167300052745	0.0651997614804	0.136299472998
j	0.0737328073429	0.890001418	0.0325816051	0.002372754886	0.00044972688814	0.000164470522439	0.000213817015871	0.000483366259444
o	0.20416973104	0.372508889	0.09820507664	0.028677531212	0.015431424952	0.0979655380192	0.155865915837	0.0271758972508
t	0.15786494761	0.727098612	0.0840462054	0.0273825926	0.001374356098	0.00097795196912	0.000295954279151	0.00095935534545
r	0.02957282124	0.25256890448	0.30783539797	0.10075562718	0.03414657226	0.0705319133131	0.0336475351038	0.170941226991
a	0.431610549564	0.3586275933	0.116884507888	0.035378230216	0.0093141232466	0.0029326283894	0.000956607114798	0.0442958120946
v	0.0946587903199	0.3402229086	0.2246939584	0.2972495996	0.004609150626	0.011891588684	0.00315338053359	0.023520611048
ù	0.005891453502	0.049984607	0.43850785728	0.07549738652	0.04686059494	0.0831166536	0.248493757315	0.0516477087532
d	0.0024278505168	0.332368856	0.434599616	0.1824050234	0.02731980087	0.00927337581	0.0105288659928	0.00107659523786
i	0.0180407546	0.13029455328	0.26906498216	0.08820825232	0.12107011962	0.05555090716	0.177170737512	0.140599682538
a	0.0109919214697	0.163796171522	0.14887978292	0.517377062	0.08169084722	0.05371375524	0.012422171231	0.0111282925626
i	0.00048693261086	0.077420696902	0.1112072832	0.486897432	0.0666132670104	0.15244733304	0.0952153843414	0.00971167524339
g	0.00139176432976	0.089126398118	0.0516068834	0.4362950392	0.135744977348	0.19419993954	0.079526441696	0.012108565939
r	0.001346743924	0.00814455689	0.03578752388	0.03403057088	0.3966984527	0.2370989014	0.1994185098	0.087474721088
à	0.09151497058	0.021950456038	0.026391467	0.2930968248	0.1425964526	0.1733667196	0.09271734806	0.1583657694
f	0.000630075647148	0.002577761148	0.012488804026	0.12088835856	0.431700248443	0.227121024	0.18080874808	0.02378498586
u	0.028806580424	0.01518668614	0.021928511446	0.09513547936	0.2478039106	0.2434517712	0.254023284	0.09366376448
t	0.00350562793276	0.00393597829963	0.015830771195	0.17046600257	0.1160652941	0.4538293732	0.140113604	0.096253345
t	0.02984879077	0.003767810241	0.0121708110256	0.029793886216	0.15382991282	0.386251338	0.31820071	0.06613674466
e	0.02251214868	0.004032686182	0.0034884652724	0.0643790807668	0.28838658694	0.352795538	0.10086106748	0.163544472682
a	0.000462225453842	0.0010065837685	0.0022941360126	0.055594483174	0.032879320092	0.427148474	0.1475711951	0.333043592
t	1.459150324e-05	0.00926466147612	0.0043234043162	0.04056180139	0.01072661605	0.298125476	0.499599896	0.13738351804
s	0.001727317391	0.00213035126536	0.0058399621824	0.009932848702	0.117945130828	0.2898532846	0.435181113	0.1373899816
è	0.025582852536	0.05313003498	0.010429404866	0.02986338268	0.2074451088	0.306726454	0.2084235618	0.15839921546
n	3.390204414e-05	0.000290548684524	0.0006408149384	0.011602406125	0.0099243158846	0.2449970326	0.445882918	0.286628059
ì	0.0038102115606	0.0005846092358	0.00176338675806	0.004672868011	0.010878446162	0.205265882	0.67783526	0.09518939876
t	6.85203641196e-05	0.00030881764392	0.0047963293266	0.0692189713124	0.0972326595384	0.1125671962	0.3971870096	0.318620486
t	0.0090117416293	0.000485935177652	0.00395479980472	0.0156746616102	0.050177681629	0.2160040832	0.521421494	0.1832695768
a	0.0214876865302	0.0253191412984	0.0221454079592	0.0561495076262	0.161121930184	0.1387750718	0.1946724876	0.38032875812
</S>	0.00156435235182	0.000521821413044	0.000457416147694	0.00647973103366	0.00836811274559	0.08340058564	0.09116356	0.808044422
