 	pure	che	ti	ho	visto	una	volta	solamente	non	ti	dimentico	mai	</S>
p	0.758063427752	0.0199625139156	0.0021415798348	0.00068786053084	0.00401404297502	0.00043174956238	7.192632038e-05	0.000944478163967	0.00187099213998	0.00400246894788	0.00825438575121	0.0477892026739	0.151765437779
ù	0.747533868	0.16578632224	0.020312050848	0.017359436174	0.0241876578988	0.0048700200101	0.00512098586198	0.00222326796014	0.0023819849471	0.00706777600798	0.00069679623576	0.001734395208	0.000725493022818
r	0.585818954	0.317434014	0.0793085654477	0.0060972958208	0.000573468865079	0.00282194403951	0.00703637504365	8.90204937999e-05	1.57313591952e-05	2.1364500367e-05	1.61446802079e-05	2.42676244676e-06	0.000764689459276
u	0.12947920744	0.4115251212	0.08599448914	0.13013047816	0.015419859038	0.00292204722888	0.000441565493	0.1260853244	0.0288406471272	0.00214190822992	0.00801107683115	0.00272863135218	0.0562796592301
k	0.06246429546	0.84050068	0.07195083682	0.0221606392692	0.0010001587422	0.0004642927623	0.00103888547596	0.000154340226636	3.92871834442e-05	1.63963905087e-05	1.50261411005e-05	5.46843394971e-06	0.00018969754905
a	0.02727270096	0.2984228278	0.2202661029	0.1076290424	0.16042991686	0.014951185214	0.002678731658	0.0706050831305	0.0306113790667	0.00849413428604	0.0168225909971	0.0302963765812	0.0115199436491
s	0.050881562138	0.573799408	0.2876041454	0.07253637594	0.0106953439232	0.002791832045	0.00139460998545	0.000113122235595	2.685474066e-05	2.07796595302e-05	1.23859347337e-05	7.92714462086e-06	0.000115682957759
ì	0.01924893088	0.1662770708	0.3501932466	0.1817491764	0.0820399274	0.01833682166	0.0213214737	0.059374517578	0.0286913597502	0.00455757666455	0.0246969696637	0.00422667328338	0.039286270368
t	0.0959039949606	0.3362172906	0.34016722202	0.1824353268	0.0114752274314	0.011660730742	0.0192406464996	0.00238607715147	0.00015475460691	0.000212057507216	5.23725436762e-05	4.78790250372e-06	8.94852630195e-05
a	0.02382803642	0.1250059816	0.354937636	0.242811532	0.0736655604	0.02740720646	0.0057421729	0.0655616774554	0.0233371598256	0.0249608221992	0.0194285001707	0.00841693640948	0.00489678963188
m	0.0288763412276	0.254644454242	0.279718251	0.221851376	0.16597075746	0.02616887796	0.0190461064326	0.00236831988912	0.00098837680606	0.00019540974504	7.51435117371e-05	3.0499092167e-06	9.35700643434e-05
i	0.0333773148626	0.0236670061	0.06665451696	0.196093042	0.469892068	0.04910874302	0.010879625255	0.0474125954794	0.0278242898508	0.0252876188292	0.0208546313081	0.0244051399062	0.00454340342968
a	0.0406307571969	0.173296384537	0.0933661212	0.307781723	0.30252948326	0.05246787936	0.005554319752	0.0147174391136	0.0039331028148	0.0004800890158	0.000525967634892	1.37624326108e-05	0.0047029785998
