 	dovevo	comprare	il	pane	ogni	giorno	</S>
ì	0.504863324899	0.0172817013299	0.0055480894304	0.09778507267	0.107898037177	0.0641674359816	0.202456317304
c	0.786380979664	0.037152998798	0.0988797782493	0.0766816403508	0.000603771021729	2.77358439817e-06	0.000298028014771
h	0.5499937356	0.122367654406	0.230107577844	0.0611528847951	0.0121836490412	0.0011740241976	0.0230204954624
a	0.2621440824	0.4979985546	0.16635644572	0.0538363140385	0.00683417784001	7.73268689914e-05	0.0127531198311
n	0.47317619554	0.480451358657	0.0382838787824	0.00693487015715	0.000523049206408	1.57061122425e-05	0.00061495095013
a	0.0719613440554	0.5308586948	0.2163554742	0.083767200252	0.0948715998758	0.000882615667528	0.00130304388513
v	0.20993989864	0.5961652239	0.18524372792	0.00513911349046	0.000691748214656	1.48231996117e-05	0.00280547408882
o	0.005562104216	0.15117352668	0.3481670052	0.22774691216	0.182519363528	0.063198569438	0.0216325336168
r	0.23759453434	0.2876572098	0.3803211065	0.050755935508	0.020942817258	0.0171050750944	0.00562330104569
à	0.0336025615	0.40233956954	0.1578373498	0.05809015566	0.16170084751	0.0229284309534	0.1635010447
s	0.122799514472	0.037399221196	0.33428197068	0.1416481266	0.2789766896	0.017163698596	0.0677307749364
o	0.0289670102	0.05314550841	0.2207225532	0.34191584	0.181897774988	0.04309708344	0.130254256308
o	0.196803255684	0.0457676529064	0.2698962244	0.3734163016	0.08716064416	0.0051877685476	0.0217681484846
t	0.00956292794646	0.0136732797937	0.06690337917	0.3411303116	0.4770297392	0.023010156196	0.0686902121774
s	0.0054898502394	0.018458257493	0.079279588	0.5303011772	0.11476291168	0.113023913412	0.13868431206
o	0.038856295554	0.0354050206	0.32692314	0.436204953	0.04401805292	0.00734989265	0.111242657028
m	0.00877342882265	0.00140935780079	0.012475863128	0.22136258142	0.2501227014	0.08536163686	0.4204944561
ì	0.19168194824	0.06566653332	0.1243491287	0.3193832732	0.1572191294	0.059312637	0.08238736772
k	0.010177639499	0.00278601559267	0.0502930063216	0.20392824148	0.329297333	0.198215958	0.2053018064
u	0.0155144980541	0.0031805775	0.02438317614	0.2326666356	0.3040835582	0.37477633	0.0453952212
à	0.00417524489909	0.000879082070345	0.00445035095306	0.02653306522	0.4583142866	0.2530243488	0.252623642
i	0.00244930540087	0.00035703223172	0.00211307904694	0.0184768412	0.2737252701	0.6665503588	0.03632808584
m	0.0206136068003	0.00200114229718	0.00338311159797	0.0093747984132	0.3129587044	0.450885194	0.2007834241
è	0.0345584115475	0.0502647281006	0.083292468416	0.0554211625	0.2443147762	0.505979563	0.0261689124
r	0.000576783443021	7.5492619046e-05	0.000355533024328	0.002362496132	0.115608436	0.76814929	0.1128719414
i	0.0281218324451	0.0006762443116	0.0092255819908	0.12957693858	0.2300665869	0.5500351076	0.0522977152
</S>	0.0008032271312	0.000939653282815	0.000697844630561	0.0003324588352	0.01085700254	0.1703557856	0.816014022
