 	se	vieni	alle	sette	sto	ancora	cucinando	</S>
a	0.588459328991	0.005571815012	0.0083623265772	0.017506250486	0.046593771438	0.0167504550846	0.174082980571	0.142673047057
n	0.517807738286	0.2629692208	0.04337698008	0.14531523614	0.0013814892904	0.008908582808	0.016377627776	0.00386312020411
è	0.16584000047	0.28333124342	0.29114789264	0.10655480688	0.0213080453092	0.00471131719405	0.00442062787488	0.122686039775
r	0.132420668516	0.59933170906	0.2307603092	0.03539042246	0.0017014076482	8.102553131e-05	8.55645582291e-06	0.000305926882673
k	0.028336836978	0.26513385578	0.4446860506	0.1353734755	0.085175489697	0.0167548215961	0.00446133653104	0.0200781248779
e	0.262638603454	0.348062096	0.31648345	0.05586061468	0.0143830576812	0.0010267013349	4.57478452198e-05	0.00149977582599
s	0.0718986760006	0.21774624122	0.405568296	0.27947665258	0.023238843366	0.0013337211216	2.30979504535e-05	0.000714499339551
e	0.0084534835028	0.101016080744	0.461997054	0.163252804	0.08775366218	0.0954160578809	0.06280997921	0.0193008716608
s	0.0412244507155	0.03853245673	0.4958888066	0.362332092	0.057097565072	0.004323951116	4.97693104375e-05	0.000550909299543
e	0.001624611367	0.03586188714	0.4183174002	0.1791989604	0.0986645445	0.106326778886	0.0277966620344	0.132209162282
s	0.0166157737489	0.014631957895	0.350880686	0.4937397912	0.1051207164	0.01723390898	0.00040931946594	0.00136788230183
e	0.0002537779692	0.01113810572	0.25060656614	0.26190100434	0.13966562212	0.116719437822	0.0407842618146	0.178931256154
t	0.0131271907703	0.007319586711	0.2473759054	0.4363260228	0.2151269708	0.0744899664	0.002502413452	0.0037319521584
t	0.00024912233336	0.004898145804	0.195885798624	0.247172059548	0.208732988782	0.11243852078	0.0374936063216	0.19312972441
à	0.0209490116044	0.01422456126	0.2002008179	0.280480198828	0.20232103296	0.07314518448	0.012429003686	0.196250165788
s	0.00703896470816	0.0494854757327	0.0886880704	0.198183031	0.455842766	0.1499281522	0.0320531936	0.01878035394
t	0.0328480543572	0.009870109812	0.1537370438	0.2117554148	0.311436431	0.14001088	0.048834989536	0.09150706032
e	0.0692346630794	0.005357498208	0.0137532524	0.0968330824	0.356990593	0.233067709	0.06287272452	0.161890453892
a	0.0100510290759	0.0900948733028	0.034763190784	0.0510588304	0.139064624	0.5431971248	0.064296953028	0.0674733682
n	0.000275754389341	0.00118034380134	0.00873628589	0.039510966512	0.07661935254	0.575838452	0.1587744026	0.1390643781
k	0.00025119597986	0.005299011066	0.022819334136	0.023764065982	0.211334476926	0.32798512338	0.07106058997	0.33748620446
ò	0.05115162446	0.10669644078	0.05407597226	0.06729723921	0.2144615686	0.2031303083	0.0931982346	0.20998861174
r	0.00540755969602	0.0930910959308	0.0107208326668	0.01278711099	0.0705889847	0.175649064	0.5006889028	0.1310664498
a	0.042095059213	0.005145059088	0.04916236004	0.0808839777	0.2017724982	0.199293265	0.2859817554	0.13566606198
m	0.0123990389515	0.0483924138298	0.0214637816531	0.00782251794674	0.103966775348	0.11183197992	0.415384146086	0.278739358
a	0.00239943306641	0.003307619939	0.0247294294197	0.012966365322	0.03604153474	0.233799624	0.579348454	0.10740750072
r	0.00659893036971	0.0353574521744	0.00884044778935	0.00430281487182	0.0372334510554	0.0939859499	0.5383002976	0.2753806732
è	0.0008282168516	0.0062017414236	0.0242676894644	0.018162346172	0.084436660648	0.07894923656	0.619174039	0.167980049
o	0.00342390683855	0.0386790046958	0.0177903804515	0.0062418669424	0.0207890423396	0.061865073644	0.746015368	0.1051953348
</S>	0.000648145376652	0.000287857421922	0.00300333076254	0.0016594415108	0.00183645955552	0.02589752056	0.476006778	0.49066047
