 	oggi	abbiamo	deciso	di	andare	al	mare	alla	spiaggia	sono	andati	tutti	solamente	mio	fratello	non	</S>
s	0.73077468566	0.001715302854	0.005575100086	0.004977908644	0.0039796245302	0.00528313103776	0.00197227506548	0.00415317708051	0.00882072455144	0.00558053552028	0.0163476457128	0.0087697668244	0.00498233256612	0.0141356634053	0.0272231040776	0.077618689167	0.0780903288507
ì	0.6100843856	0.236169702916	0.134346575895	0.0083744986536	0.00563423848806	0.00280439107074	0.000224670107298	0.00025224638459	1.74910536558e-05	5.502550136e-06	2.55714687732e-05	1.27858136009e-05	0.000622813113635	0.000822453805833	0.000289411859819	8.90856588769e-05	0.000224097671611
m	0.60729701827	0.321862340519	0.049634540647	0.0150607892492	0.00285702463923	0.00121367036416	0.000792388177868	0.000369429978373	0.00019423966167	5.07092803593e-05	3.58385936318e-05	8.18560419883e-05	1.56808029943e-05	2.71409297598e-06	3.42782902372e-06	3.40815478987e-05	0.000494265924492
b	0.5623815658	0.2068869634	0.153055479694	0.038594091246	0.00676865194836	0.00765855202144	0.00511461180487	0.0106556653797	0.00206797741006	0.000687340213535	0.00019624146154	6.47635225798e-05	9.5586925993e-05	1.8719315928e-05	0.00028376014136	0.00415652043765	0.00131347711155
e	0.680894532	0.1637585666	0.041731519094	0.044373005484	0.0397066770366	0.0189713325819	0.00142534698956	0.00678678195838	0.00131939720311	0.00073136481804	0.000121505527449	5.03464839844e-06	1.36554218267e-05	1.7032890884e-05	2.26436126889e-05	1.95404084015e-06	0.000119652901876
r	0.26188919128	0.587984804	0.1246806196	0.0180196745878	0.00215558329823	0.0014433084213	0.000691668568191	0.00088570688844	0.000872244628395	0.00015952062381	1.89968349704e-05	0.000428279337919	0.000246976836042	1.96952522014e-05	3.70527575903e-05	5.00990858373e-05	0.000416631218428
i	0.3027593073	0.29021527846	0.16228778906	0.07612447356	0.02935471857	0.0284419271218	0.0133273325947	0.0693910602252	0.00758861482567	0.0139582328866	0.00315219243628	0.000535083652668	0.000975662509495	0.000637940254746	0.000493943321779	0.000497103820664	0.000259328552381
d	0.01524229955	0.584107282	0.3326585576	0.06397810438	0.0013455839828	0.000610535362318	0.000741015258257	0.000597077509054	0.000216500939078	5.00748598858e-05	3.98791321508e-06	1.54053234906e-05	1.74723477038e-05	3.3960778549e-06	1.93042903789e-05	1.39407328053e-05	0.000379467384666
e	0.0955876326492	0.13279979286	0.353878871	0.1077491074	0.03402765514	0.0279096018948	0.113131800803	0.0822637992534	0.0131731745788	0.0122266994029	0.00763705737705	0.0043553249841	0.00464152892128	0.000151580514405	0.000441056178571	0.00189391896672	0.0081313634638
c	0.00599929977548	0.3659036658	0.528428032	0.0873824912	0.005470851695	0.0014957548292	0.00143070563482	0.000922964087604	0.000690226655781	7.3852937984e-05	4.47450729726e-06	3.69554059959e-05	3.81339236073e-05	1.5377177006e-06	1.60072250872e-05	8.45621800392e-05	0.002020468522
i	0.202853310603	0.02883420942	0.19545445214	0.168900379	0.06240080056	0.040798290268	0.139820034329	0.0955749538327	0.0215101195461	0.0130363840982	0.00705463757502	0.00295228660092	0.00437380701959	4.70134767552e-05	0.000313077176663	0.00816406640063	0.00791224243313
d	0.0049404566504	0.334546987	0.398636314	0.2164752608	0.0095627685646	0.0087385756201	0.00660723087554	0.00313195475359	0.002553777608	0.000201090425354	2.7693718576e-05	0.000186394820873	0.000303575719557	0.00011737938871	8.86327285417e-05	9.30545427067e-05	0.0137888571896
è	0.0869785078554	0.03601600608	0.3411283164	0.2092080936	0.0582063658	0.02081183968	0.124377393823	0.0506582608884	0.0343325393784	0.0107254248534	0.0008008964195	0.00644726282436	0.0116858540261	0.000324808059838	0.00106413121197	0.00025976901122	0.00697458337707
s	0.0192532704586	0.198956737	0.453076234	0.186261418	0.0905800966362	0.0227513762545	0.0119381828339	0.00390743827432	0.00311948409001	0.000312432558132	9.17784578029e-05	0.00151971247556	0.000274018730701	1.91115850494e-05	3.00793764633e-05	2.07311107322e-05	0.00788790824117
s	0.011776649314	0.02360999464	0.264707214	0.357777118	0.0825945214	0.0361610143	0.0799873131448	0.056326945484	0.0184736139955	0.0230982978512	0.00462287911784	0.00682541367931	0.0130470059139	0.00118148454359	0.002443977567	0.00397967958121	0.0133868754154
a	0.1165978101	0.043187611408	0.34769412152	0.1106238686	0.23024039186	0.123028058088	0.007586981936	0.011490226872	0.0041745624588	0.0017989889722	0.0018363476459	0.000150783909198	8.05507386529e-05	5.365494128e-05	5.43175063317e-05	0.000151400821078	0.00125029891505
m	0.00201831998413	0.113214057468	0.12189645	0.478460708	0.15983040692	0.05062320702	0.0245508786	0.03468506982	0.005373843604	0.0042620580858	0.00025320589728	0.00110408569693	0.000194651317156	1.581333227e-05	2.8911692503e-05	5.60442078549e-05	0.0034322686522
o	0.131352959706	0.0303068282831	0.1580967896	0.2699246092	0.102698857	0.0495679006	0.019094911042	0.0718495602	0.01278488493	0.02064987851	0.021982838817	0.00881034434795	0.00205679017201	0.00453201981256	0.00382254904739	0.0879318202987	0.00453644725789
n	0.00313398085865	0.0582632037322	0.1210608542	0.43161067	0.15014855516	0.0575903197	0.04023033592	0.04265707728	0.032605417566	0.0099866042366	0.0004158843269	0.00262780840092	0.000838518927638	9.2112518894e-05	0.000220956223054	0.000347058984432	0.0481706432545
a	0.0081183182678	0.02241556709	0.1644221102	0.257182153	0.17058950136	0.08846506834	0.053314072744	0.11055083646	0.0130958982346	0.040928172306	0.00788216527268	0.0232685239846	0.00379867750918	0.0004779103566	0.00506319091322	0.00809903456376	0.0223288107103
p	0.00225127970751	0.0208602508274	0.0877517943	0.314900783	0.2047036173	0.13898888934	0.106793532	0.0503925834	0.05227749534	0.011843296996	0.0005172939444	0.0042580329467	0.0011718126334	6.43205752e-05	0.000159652690955	0.000370579943552	0.00269480491226
à	0.00555466014136	0.0063355686784	0.0864437932	0.1410627116	0.240248259	0.13870358	0.08845938114	0.0479076152	0.023973709218	0.02108615862	0.0075753181206	0.0330883130782	0.014914519315	0.002313215538	0.0056352062954	0.0121003260039	0.124597654842
