 	guardate	che	il	ladro	che	il	ladro	è	entrato	da	qui	che	ci	sono	i	segni	</S>
k	0.521539602358	0.017157081702	0.007808905528	0.00408153749	0.010553330867	0.0371705338108	0.0204367339706	0.0309432778485	0.0147092946127	0.0172965361233	0.0150708622792	0.0219010640429	0.0291365870045	0.0226696514765	0.0219798001114	0.0729937764693	0.134551398429
a	0.748571794	0.1528123878	0.048814810128	0.02269836481	0.0108088266864	0.0018297154244	0.003872801022	0.00231210588897	0.00309350816846	0.00284990194229	0.00135403195746	0.000493180268049	0.000108323948244	9.3943259318e-05	0.000134008204706	5.5095283292e-05	9.7193805112e-05
n	0.3572828016	0.3327000644	0.121450211949	0.113289806132	0.0374318757444	0.00803422643186	0.0137347854073	0.0043495603615	0.000636555228537	0.00105058914783	0.000335765024104	0.000125860092793	4.11344457528e-05	1.81702429457e-05	7.76605802628e-05	1.30472382641e-05	0.00942788965772
o	0.17199882746	0.261168698	0.123621856313	0.168528665264	0.0491342642852	0.024634982684	0.0675489551096	0.0170716308984	0.00605979071611	0.0307894310785	0.0298956053273	0.00527194093191	0.0235724776108	0.00141206599593	0.00164809842374	0.00129907766093	0.0163436557059
n	0.1011524091	0.4670246798	0.186191574951	0.222501446638	0.010725662962	0.00142641587414	0.00622787980195	0.0013839037412	0.00185101991305	0.000491425054985	0.000335276914712	4.69025121314e-05	5.95774759672e-06	2.54673802628e-06	1.14479427183e-05	7.30360552109e-06	0.000614120657917
ì	0.029270519542	0.2848413128	0.097623239018	0.21118530314	0.1334628748	0.02363895331	0.0499096139194	0.0189048093729	0.007136318547	0.0438090818306	0.0712922237902	0.00703941387502	0.00922514208377	0.00423783462082	0.000938477379255	0.000299308882645	0.00718556652567
s	0.0931406186	0.4809424672	0.123817807814	0.25066177066	0.032474133874	0.00380024188806	0.00752589600552	0.00385360212534	0.00316391837412	0.000328663757696	0.000125901242567	0.000112680513708	7.62403042052e-06	9.72788635398e-06	5.72351454777e-06	1.98764520966e-06	2.72360144742e-05
e	0.06384928556	0.3526191664	0.15125601286	0.17031209798	0.07454819548	0.009717834618	0.073446750626	0.0264807487958	0.0141647933936	0.0127188827184	0.00318399469514	0.00575080271164	0.00121813915964	0.00179610770144	0.00575278243128	0.00229589357996	0.0308885016152
t	0.0450010830377	0.1599687658	0.473033818656	0.21299068952	0.0727768572	0.0085213192	0.0171440208688	0.00281122210288	0.00280170150039	0.00439803507705	0.000358293333779	0.000116356142891	3.75974979348e-05	9.79678135381e-06	7.51642526232e-06	1.53839576605e-06	2.13541554601e-05
e	0.015603161394	0.08468143508	0.29830955486	0.28656530394	0.1044992372	0.01880908176	0.051602571606	0.0420517030318	0.0109261626109	0.0284315432178	0.0110071889225	0.0123188153307	0.00422704338791	0.00375763186835	0.0107141627694	0.00281699640541	0.01367842885
k	0.0237220459485	0.13222356386	0.31356562774	0.3097987628	0.1507556982	0.029721345632	0.02455898892	0.0038586022906	0.00239478357799	0.00789216423674	0.000952795939562	0.00029904424298	0.000167482578083	3.43325673486e-05	6.31297200179e-06	2.66328086574e-06	4.57893455285e-05
o	0.009739252848	0.02567065648	0.11922052182	0.2993086078	0.1509732208	0.0404056763	0.04380472662	0.048246561526	0.09915720552	0.0329099215076	0.0326776293912	0.0192657547317	0.00847636158523	0.00825743012806	0.0222476184528	0.0174777939883	0.0221610357708
l	0.00941993483122	0.09776369142	0.10001319744	0.309864533	0.3506855032	0.04397107846	0.043667821168	0.013181524126	0.00595962752612	0.0190154623906	0.0041560315892	0.00130785609232	0.00067168393216	0.000190057487075	4.42961004195e-05	5.20647239713e-06	8.24716300084e-05
à	0.009920840146	0.02052399124	0.07461418066	0.299673776	0.1672213328	0.02076336162	0.0428734881	0.04588802474	0.07988598834	0.0396079660352	0.0927277231037	0.0121811438812	0.00750959999363	0.00812430821075	0.00864500553007	0.00522620732814	0.064613078696
d	0.00733007718448	0.0438913415979	0.016941092388	0.282770554	0.30497346	0.04660701524	0.15443361	0.04869971626	0.05558081884	0.0166337707824	0.0078528809204	0.0107735434541	0.00182355826309	0.000495482684582	0.000539632070344	7.19781088058e-06	0.000646276277179
r	0.01105403924	0.0084616362	0.04224418294	0.2629193944	0.175408224	0.0577291378	0.1194089701	0.04763111216	0.11168696408	0.036796427832	0.0196904496073	0.0229177398836	0.00489700325222	0.00563841594282	0.00843144864968	0.004920132381	0.06016473335
o	0.066559848788	0.02860253116	0.1413036182	0.123496892	0.2403450294	0.1481382824	0.038811010354	0.0405043917	0.019765624728	0.033669808916	0.016591002084	0.0300279430288	0.0117118654145	0.00885416023166	0.024450065732	0.00763351306412	0.0195344135625
k	0.0133001300535	0.0345477526723	0.0143431731598	0.092111583844	0.188226878	0.308672063613	0.063189987	0.0387566462	0.063819184026	0.1029253298	0.038316829528	0.012395227732	0.003989326557	0.023570566135	0.000194172953321	0.000143895166769	0.00149727599
e	0.010092647474	0.0148444036158	0.02402532746	0.102549797	0.15788639	0.0754215736	0.0531539376	0.060379385	0.18882221712	0.0796432812	0.020633699884	0.02314682895	0.034893387447	0.023584971792	0.041423287297	0.0757681841963	0.0137306908744
o	0.00120827497973	0.0101736310418	0.005299632302	0.0622994522	0.2021230466	0.31067930208	0.07946220034	0.0532265394	0.048427215	0.1124752942	0.05524328934	0.020323562424	0.0109311525727	0.0271120565965	0.000359194553582	8.78450324078e-05	0.000568313345843
