 	se	avevi	visto	le	nuvole	sapevi	che	piove	</S>
a	0.678329863528	0.015330579616	0.01380273216	0.03159652844	0.011852564128	0.0104006901	0.0107189976766	0.0044158431783	0.22355221058
n	0.658967138268	0.15132012662	0.179740060424	0.00236744142648	4.66019887044e-05	0.000226333626	0.0057424652742	0.000791551913232	0.000798324825197
ì	0.171823288986	0.4709393524	0.14500505742	0.0120638573546	0.003463655712	0.036601186172	0.0256689828771	0.00233346343758	0.132101181356
c	0.132827294342	0.835434686	0.029733191312	0.00020902912672	0.000280016338238	8.87364824e-05	0.00101940200837	6.61335883685e-06	0.000401035716363
h	0.049426023944	0.46114299	0.1691083643	0.12133477998	0.0093964615424	0.06190685317	0.0460675203595	0.0352726919542	0.0463442928378
e	0.157164645	0.575030142	0.2112447606	0.02041842732	0.013525201844	0.00320698701526	0.0003810324212	0.000623787932171	0.0184050094576
t	0.0568089526502	0.4680055319	0.426530418632	0.0222914550736	0.00309045518314	0.0199030440449	0.0017472980583	0.00125314070099	0.000369688125261
o	0.006695970162	0.0794707882	0.4604530152	0.08133487	0.0866058155188	0.024488364876	0.0401201065346	0.206049727555	0.0147813012892
r	0.0257345252308	0.35272648364	0.57987315312	0.03473100218	0.00389594499	0.0011797692484	0.0016112054098	7.46282042494e-05	0.000173300685652
ì	0.0027445156164	0.1354228404	0.2196963064	0.0840120776	0.303164936	0.03101037424	0.07671744722	0.0969508883961	0.050280607078
s	0.0912534044647	0.34809901994	0.24068198594	0.263706962734	0.0434866812388	0.00763013182	0.00412707258	0.000405989997583	0.000608734372179
o	0.0267395052137	0.0951811392	0.2126055502	0.2811944032	0.17217808468	0.05172197978	0.050918488366	0.0804406100811	0.029020248386
n	0.0139240013134	0.31321674015	0.0917890762	0.44598196906	0.10616676342	0.02012433088	0.007045753592	0.00123468844943	0.00051664255772
t	0.0073828692345	0.0178670696372	0.141362794644	0.157480974798	0.2767261784	0.0505061067	0.13953392456	0.19227926949	0.016860812077
a	0.040852162611	0.014111644854	0.1733370316	0.276619818	0.2565651536	0.04481383096	0.17662694806	0.0055921558123	0.0114812448677
e	0.0260285159692	0.195360053387	0.02792872184	0.2067594204	0.20866079928	0.2094765026	0.1033039158	0.0107314131245	0.0117506612474
m	0.000640078559147	0.0121506053194	0.00728004501	0.0678988293988	0.206515974131	0.435176307	0.19059477628	0.0694050701116	0.010338300494
a	0.024492519774	0.0196142207746	0.01991495307	0.1229858218	0.3604931324	0.227559285	0.1029109264	0.101166856429	0.02086227428
n	0.0267864295879	0.122958555048	0.0191051184	0.109763084	0.245998565	0.29370814	0.1529133028	0.013993165332	0.01477366344
t	0.00223857330113	0.03108600818	0.00999450514	0.02253631088	0.2412279462	0.2629305587	0.0756905372	0.309562724411	0.044732897168
e	0.0150413042593	0.0306607600318	0.02274191662	0.07965049612	0.2641497112	0.28938642804	0.1871561626	0.0387734172	0.072439798874
ì	0.00745257861126	0.0273735621177	0.0058703894982	0.01487640644	0.0455712922	0.39092093	0.378566406	0.06653391824	0.0628344968
t	6.05828253036e-05	0.0110185676147	0.0001159548832	0.015273168236	0.0680876617	0.44387636	0.1157558564	0.31551182302	0.030299992332
s	0.00839341293033	0.0254696752295	0.00635136969	0.04909879851	0.2362297802	0.2641209208	0.090673814	0.28507481822	0.034587413
e	0.0301821011284	0.0067547392548	0.00646947122	0.0526266386	0.195446342	0.22617922214	0.2347015134	0.09729134628	0.150348652719
r	0.00156904123082	0.0037559047729	0.00103506232402	0.0028162749848	0.00857977206	0.152293516	0.4405654168	0.239771183784	0.149613838
e	0.0010200533802	0.0442501028039	0.0015192350948	0.006067186528	0.036397098493	0.211971563136	0.28183219752	0.4063365692	0.01060600574
k	0.00146558346534	0.00488715927939	0.00090909277684	0.0042401223776	0.078153560564	0.1156882418	0.377663186	0.2391840932	0.1778089576
a	0.00185379156195	0.0537834410476	0.004032034833	0.0088824084	0.0770549519488	0.203980082534	0.1996677169	0.435391858	0.0153537242
v	0.00052723805273	0.00123336479799	0.0004783947308	0.001305357379	0.17979150534	0.049873051	0.1490877112	0.40373844496	0.2139649264
r	0.00591126829086	0.0153360728172	0.005896694367	0.00773503532	0.00856813076	0.14204730338	0.207295412	0.585489056	0.0217209937
è	0.0184142299029	0.0055906968132	0.03087106499	0.047607441382	0.11369769948	0.0179080487	0.0928361946	0.4814989306	0.19157569448
c	0.000393157304004	0.000419060780726	4.305788902e-05	7.26388177e-05	0.0012448662895	0.0109299012808	0.01377278064	0.690053666	0.2830708642
h	0.102236915463	0.0358091545835	0.0098651262288	0.034094696332	0.0293329410147	0.0983200559454	0.1065907318	0.49138931694	0.09236106004
i	0.0591135957285	0.00502242097954	0.0155660771505	0.040775521048	0.130684012798	0.0679031472	0.230436245	0.178877873	0.2716211002
</S>	0.00110701368588	0.000985052909793	0.00254058103598	0.00169681400002	0.00256885065818	0.01254732712	0.03579884564	0.335905956	0.60684955
