 	volevo	Maria	domani	di	venire	da	me	</S>
ì	0.552133604001	0.001937265034	0.0307455114668	0.03653157199	0.0384364006772	0.0554053453176	0.0327685268136	0.252041763178
t	0.572182624204	0.230658771269	0.165032912435	0.0099459031641	0.0206029843137	0.00107872463327	0.000265237074444	0.000232830002046
e	0.748673202	0.1803876116	0.02244292626	0.025659604332	0.0061492481004	0.0059180542139	0.00568162934176	0.00508771275594
l	0.555044302	0.36418267	0.0526389338902	0.025196824294	0.00250233898773	0.000188563721035	2.85276049149e-06	0.000243499350577
a	0.277378336	0.2107471287	0.166442875634	0.1021007694	0.131232477628	0.0414805890832	0.0419289831938	0.0286888423364
e	0.3096749004	0.513952575	0.0898514976	0.0782127483	0.00592260782	0.0014885814498	0.00019164135134	0.000705409925908
M	0.00498647979	0.29204467842	0.57097463	0.0563040708	0.04558089672	0.008501769876	0.0210393938892	0.000568083488836
a	0.04195824714	0.227112643186	0.13560256332	0.2332502254	0.115983543826	0.1083673274	0.09868033386	0.03904515228
r	0.2840147204	0.440787683822	0.043822217079	0.188395847059	0.0276251550497	0.0106470100627	0.00154779155384	0.0031595689263
ì	0.40228972948	0.0769568290624	0.0828448018718	0.04024927438	0.065379172081	0.0494099233168	0.108268722899	0.174601556424
a	0.218573649813	0.244634436414	0.373994839626	0.10160997104	0.0464282615	0.0104488429124	0.00228647257514	0.00202351714594
à	0.0189088516383	0.040344858402	0.41239543	0.36068759572	0.1124467548	0.020103225	0.030203325338	0.00490996320564
v	0.00409051819896	0.044315219617	0.497611812	0.16558873722	0.1825098846	0.04339452686	0.058550289264	0.00393900238456
v	0.006884794686	0.0303242803502	0.29050229034	0.1390357282	0.0655994674	0.0562429052	0.31874658996	0.0926638939444
r	0.366058585	0.035811544176	0.017349441805	0.1150862072	0.070082115688	0.10687232244	0.185137431212	0.103602334574
i	0.380622338212	0.0046707209438	0.005102433388	0.186250675108	0.11404043978	0.1280423944	0.1642549558	0.017016057
n	0.0141381395686	0.0310280060684	0.056175406	0.1622250044	0.2354077356	0.210506836	0.0882373416	0.2022815126
a	0.00662592508	0.001906549924	0.00868029074	0.14658367746	0.07906689694	0.2720808368	0.470042486	0.01501335034
r	0.0576513304834	0.0799555502013	0.0316020994	0.0975370342	0.2751337328	0.232698306	0.09039308	0.1350288676
t	0.01769000206	0.004516685968	0.011223079142	0.05421027188	0.04091448546	0.288015474	0.543760512	0.0396694974
i	0.23691145954	0.0468683823462	0.0027998517258	0.03901520792	0.12519357304	0.3354667332	0.1220112524	0.0917335596
s	0.00309670101905	0.00475561730619	0.0084059803892	0.0200621977582	0.04651854316	0.2207810898	0.289977702	0.406402138
e	0.00275971763	0.00159391931904	0.0124197597234	0.004867598432	0.00551157754	0.18149272344	0.663016248	0.1283384958
m	0.00146701374566	0.00951801196996	0.006095877068	0.01259285684	0.0278072484	0.163886122	0.4400937614	0.338539136
è	0.002359820286	0.0006837957928	0.0038916049	0.0031274976	0.020517285906	0.1880630114	0.727687298	0.0536696764
n	0.00098028048774	0.0020321440694	0.0092946673212	0.0030905712284	0.0042981387	0.05857234614	0.636829356	0.2849024568
a	0.0063284459006	0.0059463678682	0.004823637982	0.00487866596	0.045316699042	0.1492474544	0.69744964	0.0860090984
</S>	0.00120101823117	0.00256082604033	0.00353419485916	0.002618577045	0.011226034052	0.0267829364	0.1788326668	0.773243714
