 	io	non	ho	scritto	mai	una	lettera	al	mio	fratello	</S>
e	0.483033850798	0.23254073964	0.010741971826	0.006276291278	0.003772156266	0.002461546048	0.00937964541112	0.00455104919373	0.0123110783538	0.071750651447	0.163181027929
v	0.765429731676	0.03349783744	0.000508149524	0.00068086288922	0.197633349536	0.000720441482636	6.55441435378e-05	0.000273511449291	0.000140395054692	0.000680617486896	0.000369530308407
ò	0.651417466	0.158838119376	0.0177015499008	0.0339146239538	0.0171304593794	0.0537885776273	0.0120704980827	0.0303668120697	0.0109020410728	0.00147711618433	0.0123927116863
e	0.1667406118	0.512921118	0.227632719482	0.0825924526784	0.007228065355	0.00266500397352	3.30963659392e-05	0.000100562383236	1.2241831326e-05	1.16827963381e-05	6.24541517816e-05
n	0.189751415254	0.296782756	0.26852210762	0.0294576650254	0.194445492368	0.00725375531858	0.00603319767359	0.00393498299573	0.00218995870341	0.000587407077225	0.00104123847383
ì	0.15654337556	0.2796663884	0.223790398	0.060315806988	0.08413777476	0.0244916640188	0.0754003047188	0.00469161471363	0.00502599934931	0.00621580142968	0.0797208701064
m	0.014580958187	0.3767762848	0.5084547732	0.05952318976	0.02922986714	0.0101488199906	0.000320400815509	0.000601017347419	0.000133914088951	3.41668795717e-05	0.000196580887052
e	0.0940584891903	0.231554354	0.2850805792	0.1354092576	0.05787025824	0.028881917706	0.0158470140764	0.022768448527	0.033573443238	0.047445002145	0.0475112757928
g	0.00881610437716	0.0739905944844	0.282506931	0.4067744634	0.1976333168	0.02346491422	0.004505007441	0.00147959112452	0.000450180473462	3.98252002756e-05	0.000339064856899
r	0.0339481878634	0.03407439774	0.2543382834	0.09916032876	0.3104869628	0.030154645	0.0593377817383	0.034379232656	0.010740349309	0.0894189544529	0.0439608755364
a	0.0455670333442	0.01170677864	0.1848359136	0.468941566	0.0881978178	0.0826587056	0.02977983288	0.02310509307	0.011433188662	0.0008502472293	0.052923818457
m	0.00326056627386	0.0599408404562	0.16558828616	0.20654822512	0.3937993052	0.11142454176	0.04076718042	0.013517153082	0.0016166788852	0.0002346366924	0.00330258753566
m	0.0442280106858	0.0444272691932	0.090340322394	0.1050253935	0.3289539292	0.0359893797	0.090989194286	0.051503965	0.0609787807592	0.12390949558	0.02365427244
è	0.0103573671045	0.0254692584	0.08759595092	0.392971091	0.1646356103	0.0596176304	0.022910979404	0.05705827802	0.0295984143735	0.0027475257776	0.147037922796
n	0.000648974591072	0.017343144496	0.08509210742	0.28700179306	0.36607772972	0.10283271054	0.08820857928	0.03088778914	0.0048587710286	0.0010336840052	0.0160147172365
a	0.0597214853238	0.0239274000238	0.118560882724	0.047035884066	0.35253598	0.1075377848	0.11054333674	0.0493224022	0.026608343016	0.06096806632	0.04323841838
m	0.00201326077398	0.0152267485306	0.0361822192518	0.065535846126	0.2485251	0.393826180564	0.1951025328	0.03185157048	0.00682857914	0.001482263591	0.00342568116828
a	0.0304103327913	0.0194205128331	0.0744758460177	0.0797054457	0.219942104	0.20775987936	0.07391453054	0.0937735634	0.05037947012	0.1317945382	0.018423785972
i	0.00205089583745	0.00776617214521	0.0227409716511	0.081186798901	0.2429065274	0.289439456992	0.26348988	0.0554319726	0.00947503114	0.0047230775598	0.0207892150086
a	0.00150265123567	0.00710923207064	0.020769315446	0.115157174484	0.1294055384	0.2808385305	0.2627312668	0.1213270318	0.04073164852	0.011202972324	0.00922460421296
n	0.00144180064285	0.00891911363871	0.0270195321336	0.0716706108846	0.1275673763	0.17983422498	0.3165311188	0.1953219752	0.0584930802	0.00861245394	0.0045886969826
