 	il	medico	mi	ha	detto	che	non	devo	mangiare	dolci	perché	mi	fanno	male	a	me	mi	piacciono	e	li	mangio	</S>
o	0.632295267767	0.016083252696	0.003979471458	0.0009111989668	0.00514752330014	0.002997099972	0.005126313432	0.00392714415236	0.00692272267278	0.00609917025477	0.00437352464915	0.0122439788606	0.0220423521894	0.010851763078	0.0154937861018	0.0216339574777	0.0105861238777	0.0185888019704	0.0126162781026	0.0145860877897	0.0332769388081	0.1402172291
m	0.115790517191	0.59497834	0.10501631295	0.017109631208	0.11533407124	0.039530480444	0.006906082434	0.00060168486323	0.000241984897014	3.39191062532e-05	1.28031122835e-05	8.70658941273e-06	2.33821702062e-05	4.92270619281e-06	4.65440854673e-06	2.16626257541e-05	1.53535939625e-05	3.8348031934e-05	7.08679068628e-06	0.000119493075478	0.00020868299551	0.00399191376581
e	0.20613066477	0.5790748058	0.05834186622	0.01554818426	0.00216430224	0.028192679876	0.014828782404	0.0112107500858	0.0128657229394	0.00407351932715	0.00293971344798	0.0107098204027	0.00351761835226	0.00786895415088	0.00885826687119	0.00456974328542	0.00264207648648	0.00277403463588	0.0034522247536	0.0083786633298	0.0102610461926	0.00159656796608
s	0.0812305793	0.553224632	0.0783380688	0.14655487348	0.11408978174	0.0149652649	0.007219590928	0.00166729602788	0.000457305052	6.01547759467e-05	5.89167843622e-05	0.000104272392811	0.000184038967098	0.000106350506799	5.29743372779e-05	5.06754210902e-05	6.31442867393e-05	0.000137940017234	4.10866308062e-06	2.34261455751e-05	1.99926839263e-05	0.00138663147891
s	0.10342451676	0.526265166	0.11544601625	0.09624640042	0.0314168426	0.030151643606	0.027335991906	0.0191994829541	0.0114707359423	0.000559921399894	0.0101588270626	0.00592952393968	0.0025563697562	0.00831477895632	0.0013981597304	0.000699267454297	0.000613208615913	0.00143881605433	0.00024422175482	0.000418483854027	0.000282685911529	0.00642893405682
è	0.13290323275	0.5013729624	0.0537184636	0.02286834216	0.2382305368	0.015064813196	0.002151811108	0.00114273690622	0.00691106794652	0.00502330688523	0.00179489033	0.0013378683477	0.00277269134705	0.00389611272547	0.00381443382017	0.00277973116607	0.000954828757078	0.000202176651558	0.00112615566881	0.000110165267938	0.00139702951164	0.000426628616471
r	0.003497388464	0.372723385	0.3418765428	0.1048949208	0.1631101804	0.00970909034	0.0014720700652	0.00131687733619	0.000736990381992	0.000124075769358	5.2393451042e-05	5.73178984898e-05	4.8234094315e-05	5.66199669311e-05	7.56139833248e-06	6.59495625793e-06	4.92255637906e-06	1.15594111723e-06	9.98538602756e-07	8.61333800556e-07	8.24095677732e-07	0.000301036302049
e	0.01078879281	0.310904235	0.1934653556	0.1725180152	0.01912259852	0.117523618336	0.0324131242292	0.0529188145206	0.0154050134975	0.0101557442939	0.0155620675736	0.0181534566575	0.00405051877694	0.00299258819818	0.00673809528203	0.00101199415631	0.00203084316066	0.000406979157143	0.000984937322356	0.00220215883266	0.000604197558939	0.0100468514022
m	0.0128332265604	0.08526988798	0.316471064	0.313660152	0.1498252604	0.0726956818	0.03101598089	0.0111474497864	0.00280129408778	0.000568748109765	0.00130292190474	0.000603287266511	0.000252395658872	0.00122712395045	9.82554589333e-05	4.62359159374e-05	8.80472902599e-05	2.81128733434e-05	8.35339542315e-06	7.41907813206e-06	1.07410759322e-05	3.8362777858e-05
u	0.12081822166	0.17962891926	0.122506104752	0.1147401478	0.03697847017	0.12738634808	0.06039053654	0.038291448378	0.06358248736	0.0180955826687	0.0123214719124	0.032711145649	0.0156677874575	0.0146061457595	0.0125397355577	0.00528711412564	0.00208929557055	0.00186346647801	0.00461375771982	0.00875619749409	0.00518596746257	0.00193965960325
