 	se	avessi	visto	le	nuvole	avrei	capito	che	pioverà	</S>
a	0.65164149388	0.017739497982	0.013666293626	0.025363155316	0.02979693154	0.0263836335216	0.00453625392552	0.0221252514872	0.00381418845089	0.20493330167
n	0.663704324188	0.1310483922	0.202160569748	0.00256597182622	7.37045689868e-05	1.6452563682e-05	2.68538601786e-05	4.6718580637e-05	3.81154174144e-05	0.000318908614124
ì	0.19910846828	0.393983336	0.1542166857	0.0234239675968	0.00119028916918	0.105379549827	0.0199216172972	0.00487481967247	0.00055673274249	0.0973445362521
c	0.184843720464	0.768526104	0.04409556223	0.00213750020932	0.00025733332448	2.797551766e-05	1.62333424611e-05	4.62769000722e-06	3.10487889726e-06	8.78150568496e-05
h	0.05983245716	0.5370715148	0.08514331758	0.068290939792	0.111360951525	0.019758458544	0.00673157574778	0.00914323553333	0.0280226559255	0.0746448552818
a	0.2299683846	0.362649534	0.2904298122	0.0301419648	0.0268549962628	0.009166636487	0.0014213404382	0.00050943091048	0.000671758654804	0.0481861019583
d	0.0213961827196	0.57639823825	0.36689785402	0.017854200039	0.0066384520352	0.00577786073907	0.00295168326909	0.00106916113798	0.000558083873972	0.000458314962404
ò	0.0054834871468	0.2808298598	0.2578030718	0.0776224444	0.0670606098	0.06770624453	0.0295204504729	0.00961028304226	0.193599956745	0.0107636316194
n	0.0412459081513	0.4866780674	0.251632682348	0.125181318181	0.0735546784646	0.0164084412008	0.00381262062355	0.000464688086386	0.000277865339406	0.000743781161062
t	0.0277414960989	0.16699850524	0.291693915702	0.138069822534	0.047500572008	0.019392622742	0.00722493039663	0.0189507012957	0.228152562909	0.0542748066438
a	0.141964208387	0.07344265005	0.404732776	0.1929207674	0.093489743712	0.0471216967064	0.0013435920694	0.0266964401448	0.00184766359331	0.0164404660084
t	0.0373606369912	0.22802317687	0.2408848093	0.32772546108	0.039855495876	0.04855754636	0.0670234327554	0.0050570970365	0.0031658730511	0.00234645438185
a	0.00216556092324	0.036806989294	0.2147244474	0.2359914244	0.20088468158	0.0571214590288	0.0274555811813	0.066707975748	0.114270591819	0.0438712770606
s	0.0312235039355	0.176101382264	0.1413645686	0.37363777734	0.09399619268	0.0930997672	0.081937410092	0.007641675612	0.00037732154406	0.000620362230389
ì	0.0006978036542	0.0245330847	0.12596903472	0.1678099906	0.334788884	0.099752068	0.06680040706	0.0899479497	0.0245061781814	0.06519463544
n	0.0301023831799	0.189763011281	0.01878524978	0.2091387548	0.2226501124	0.252780442	0.05154538514	0.017361781508	0.00445144668778	0.0034214146798
n	0.028486885139	0.0445390011	0.0164584379252	0.236442210888	0.290542736	0.09495526094	0.01760551676	0.04718077178	0.193918700332	0.029870458638
