 	la	macchina	vuole	riparata	dal	meccanico	</S>
i	0.752969615471	0.0063639516756	0.0015692304448	0.0009165846152	0.0097985484324	0.0167659793188	0.211616063601
m	0.25107897044	0.49719146	0.0448875911	0.042821513037	0.021001670653	0.0501255265673	0.0928932327032
à	0.241596559	0.412812649	0.01360346576	0.08378296454	0.177101011777	0.06527970432	0.005823714439
k	0.0558802464	0.829542624	0.061246646892	0.0513249693494	0.00034529124752	6.50266140831e-05	0.0015952422191
i	0.328752682	0.473217938	0.0878364292	0.04242383167	0.0379036216912	0.0137702341298	0.0160952703904
n	0.160803860504	0.652231076	0.1795585546	0.005529642026	0.0009693542206	8.31503317976e-05	0.00082432385747
a	0.01876630528	0.370686796	0.2829747212	0.1724978623	0.13816225199	0.010330167738	0.00658187824314
t	0.0416029369176	0.351001604	0.560636252	0.0404584082	0.00418128653	0.0011690991223	0.000950427253556
è	0.012339976732	0.0637250673	0.501733912	0.1854211314	0.124194621878	0.071927061434	0.0406582453632
l	0.016298412473	0.18582814732	0.605022948	0.1658920966	0.01832823776	0.00387336879412	0.004756815632
i	0.1358745694	0.0953111176	0.358036494	0.30539545968	0.03792631992	0.032834225928	0.0346217728392
s	0.0306714587011	0.119873255894	0.243719193	0.476241308	0.117278123	0.007048104978	0.0051686040088
t	0.006109112974	0.030639627732	0.300095744	0.445033122	0.12534844316	0.07418388394	0.018590030783
i	0.06948125896	0.01044906484	0.07597851042	0.555553492	0.2406166882	0.0269051631	0.021015785772
a	0.00369384881907	0.0542328768136	0.06091892622	0.3477737514	0.3320880388	0.097755870186	0.10353672327
m	0.00020668223922	0.0196182784946	0.03307550116	0.3076329188	0.408511652	0.15100669868	0.0799482515912
m	0.0629894411504	0.017920641078	0.01814544496	0.21054266972	0.1982633558	0.4252523708	0.06688611942
è	0.177265386596	0.034536310667	0.03680247868	0.0985788114	0.2657905979	0.17881927924	0.20820714552
n	0.0008669924474	0.019168780715	0.02367549688	0.3540357913	0.3287032244	0.0799639632	0.193585772
i	0.182301731939	0.0220546331432	0.03536037752	0.21890545412	0.232715494	0.275978214	0.0326841198
à	0.00326072312712	0.0169302700503	0.0168402699767	0.21474914212	0.483408312	0.1902559206	0.0745553548
t	0.000476400322868	0.00678716677965	0.005999779176	0.29231422283	0.3977104142	0.23831815223	0.0583938765
t	0.0228925148748	0.013987551998	0.116220755146	0.0731953512	0.2418692836	0.4218891732	0.1099453466
o	0.191744760739	0.037822089018	0.02965152013	0.0374958464	0.3126162132	0.264823039	0.125846506848
m	0.00131345302797	0.00552134193496	0.00621179678322	0.144572882687	0.3077416792	0.280092574	0.254546271
e	0.0772201355689	0.0183980041011	0.0092250272046	0.02338202454	0.2497467406	0.496091992	0.12593606598
k	0.00556198779764	0.0044451021749	0.00666308599456	0.164181557371	0.2107819772	0.251343497	0.357022786
k	0.010428115944	0.008975740071	0.01141438928	0.01974123738	0.1214503882	0.774910856	0.05307926728
à	0.116646493454	0.03845714902	0.019905578932	0.06987428706	0.18622051194	0.416473634	0.15242235703
n	0.0273960923341	0.0008940151328	0.000790956712	0.05009003166	0.1100192138	0.2400521286	0.570757574
i	0.0734539237529	0.0149758280505	0.033343132342	0.01560655782	0.1933747918	0.565433584	0.1038122056
k	0.0042611269011	0.00624066757921	0.0063729475493	0.0685244960068	0.05526195854	0.123496554	0.735842284
o	0.034333979453	0.00591355387372	0.0101001283259	0.015275310866	0.10660309866	0.748266192	0.0795077484
</S>	0.00323631098883	0.00181260851674	0.0017903324632	0.0326782947908	0.0303326692	0.1528014152	0.777348332
