 	allora	io	ora	sto	studiando	di	maestra	ma	ho	una	sorella	mia	sorella	studia	quest	anno	che	viene	per	medico	</S>
a	0.526645713711	0.034716425168	0.020670481416	0.01499625088	0.00697438943626	0.011239386583	0.0624814678744	0.0139916552681	0.00812738573573	0.00988812810563	0.0103581436998	0.0134562725529	0.0104534543601	0.0220314234077	0.0196970212694	0.0101663938458	0.0109408454599	0.00510367154985	0.0202704886722	0.0569580679859	0.110832895842
l	0.674269014	0.2910304202	0.027155487444	0.000176066088	6.07202141244e-05	1.8672718666e-05	2.54071031337e-06	0.000120749419419	0.000177320861245	0.000115824662211	6.7633931373e-05	0.000105857247091	3.34494865254e-05	0.000122610323397	3.23277814359e-06	9.8906571608e-07	8.10247793112e-07	2.43064024531e-05	0.00574488092018	0.000102616615729	0.000666793707655
l	0.3457744788	0.403751489	0.04139645948	0.022227174232	0.0153917838071	0.00964819671024	0.00222224686345	0.00862951883835	0.0107328684485	0.0148388123958	0.0312047877317	0.00841934465339	0.0101256362879	0.00225260894748	0.0013012164709	0.00303320796808	0.00129238711939	0.00156379910509	0.00491615651624	0.0200317158413	0.0412461197418
ò	0.688836594	0.09090233754	0.042676384684	0.030961948	0.00428746573115	0.0057351415316	0.00136925361764	0.00791382462614	0.0144330639951	0.0224487023552	0.0372367006724	0.0242715457839	0.0150903782441	0.00926868140536	0.00122648735228	0.000597829210897	0.00125006430597	0.000205884522122	0.000293677732358	8.5087274536e-05	0.000908958635668
r	0.56811940792	0.2934053372	0.0889577177	0.04445425651	0.0034316672444	0.00047754396514	3.88970343056e-05	0.00024951122568	0.000374734598775	0.00014625729273	3.9361773064e-05	7.2411651363e-05	2.35425373884e-05	6.1685810444e-06	1.93299884183e-06	1.0677370167e-06	1.120698922e-06	8.11952329443e-07	5.41974515302e-06	6.58918754364e-06	0.000186311603758
a	0.1682656654	0.1737498068	0.03580553048	0.16319319612	0.10528804454	0.0301475203814	0.0137403196373	0.0143550287204	0.0219708191806	0.0132514372871	0.0181168006166	0.0111127517155	0.00816444639883	0.00497593217105	0.00227296391586	0.00242247291094	0.00162705246492	0.00113178536159	0.0356858782568	0.029428477132	0.14529404956
e	0.240290282	0.3083613878	0.36351317	0.0694909294	0.013751419826	0.0023969629026	0.000339611811612	0.0005488674824	0.000415801523907	0.000140978374952	0.000242047501688	0.000105507550485	7.61019719117e-05	2.19516365314e-05	8.7421977451e-06	1.60072612531e-05	5.6164198672e-06	2.39231170446e-06	5.39303712896e-05	6.27654168511e-05	0.00015556884299
v	0.021732038556	0.2831600714	0.5410577272	0.07419494302	0.00820809146566	0.0169734430162	0.000186275005237	0.00683095776839	0.0115106392005	0.00378947325437	0.0169840889727	0.00253949080735	0.00353368068461	0.000139350809555	0.000118242890907	2.39186391227e-05	3.97341205106e-05	7.02523575618e-05	0.00478936180943	0.00272220114255	0.00139601226165
ò	0.017895559134	0.3901166644	0.23685423614	0.0529854135	0.015421062494	0.010409671364	0.0120970456785	0.00874989281591	0.0164273175967	0.00453788539515	0.0497265422592	0.0160699842151	0.0280745769325	0.00416234393641	0.0116824360604	0.00676365792188	0.00308971019758	0.00222894521084	0.00166835890608	0.0385443799088	0.0724943191036
à	0.0069708076988	0.2886788012	0.470242296	0.1535901596	0.03198373544	0.0148056406374	0.00151977000106	0.00974639678789	0.013560243921	0.00597991991802	0.000515394395463	0.00129726050171	0.000185437356071	0.000495749987809	1.98766605126e-05	6.41905659767e-06	3.26724383829e-05	3.55513660291e-06	7.11437896986e-05	4.47076086932e-06	0.000290224328963
r	0.0095945014532	0.09045707908	0.634454324	0.1238017108	0.048307105406	0.047990641856	0.0162381538307	0.0062942878106	0.0037086128187	0.00282723503285	0.000754549811668	0.00186092405825	0.000616253171767	0.000824340514017	7.21472172374e-05	1.57449894252e-05	0.000488780391177	0.00054283473841	0.0109487807216	4.71332883268e-05	0.000154877593076
t	0.019364413992	0.03602482502	0.06355152546	0.435070788	0.08864762	0.04487218664	0.0135637022125	0.0230334285581	0.0318961156742	0.0232484790959	0.039641779361	0.0235538722783	0.0214102395133	0.00697345512002	0.00564917307793	0.00904900199624	0.00680780822071	0.00680103889491	0.0103948874977	0.0359469714765	0.0544986643764
e	0.179852166572	0.023863133174	0.10277124772	0.3877636744	0.03607869	0.013663848368	0.012907165949	0.0190943760896	0.0085192214522	0.0731481996708	0.0362719718781	0.0228435204102	0.0133962692565	0.00373995064746	0.00247206201965	0.00112114046987	0.0044864143336	0.00113954400897	0.0104431858881	0.0252912172881	0.0211329785546
n	0.00387699817665	0.0190018504874	0.2072264826	0.360218877	0.272929569	0.081475639	0.00791874116	0.009796810944	0.0115609327924	0.00337211042686	0.0108343409187	0.00241108819697	0.00389936631095	0.00101258603821	0.000448831199128	0.00103346659968	0.000344108225325	0.000118701458254	0.000279630689243	0.00108704346958	0.001152841342
a	0.0106143008894	0.0081645977	0.1612051811	0.311664069	0.1286336482	0.02947611088	0.012244570048	0.02224437873	0.0245748853019	0.009236216465	0.0581259678584	0.0121303697021	0.0530766214521	0.0268540441452	0.00531510881433	0.0168754023664	0.00553413064676	0.00432626643845	0.0026141456649	0.0476470899767	0.0494428695229
s	0.0012586771266	0.0066618792848	0.16176502	0.2073539412	0.397320056	0.141874762	0.011284456574	0.0147115056	0.0213619556314	0.004253748404	0.0156415340336	0.00318326639066	0.00600623703005	0.00132892702275	0.00135153906261	0.00164665037258	0.000958199549478	0.000331222473827	0.000201877049978	0.000816859068873	0.000687685233636
